id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%)
169,20181104928-00,잠실철교 감시 시스템 설치 정보통신공사,서울교통공사,서울,374790540,374150625,+3% ~ -3%,0,86.745,974,기,-0.17074
170,20181104886-00,항동 생활체육관 신축 정보통신공사,서울특별시,서울,239685000,237989875,+3% ~ -3%,0,87.745,1004,기,-0.70724
171,20181103804-00,보안장비 구매설치 교체사업 전자입찰 공고,서울특별시,서울,122716000,121805475,+3% ~ -3%,0,84.245,30,물품,-0.74198
172,20181102838-00,2018년 노후 시스템 교체 및 보안장비 도입 사업,한국스포츠정책과학원,서울/경기,175282800,174488850,+2% ~ -2%,0,87.945,82,물품/기,-0.45296
173,20181001056-00,여의도우체국 건립 정보통신공사,전국/서울,전국/서울,6460882000,6431872675,+2% ~ -2%,0,85.495,650,기/의무,-0.44900
174,20181102990-00,발매 등 3종 전자설비 이설 및 철거공사(서울(1)역 등 20개역),서울교통공사,서울,94681700,94520550,+3% ~ -3%,0,87.745,906,기,-0.17021
175,20181102888-00,방일초등학교 체육관 및 급식실 증축 통신공사,서울특별시강남서초교육지원청,서울,62381000,61616400,+3% ~ -3%,0,87.745,1076,,-1.22570
176,20181105161-00,종합행정타운 사무실 등 공간 재배치 공사(통신),서울특별시,서울,87626000,88408575,+3% ~ -3%,0,87.745,1075,,0.89308
177,20181105106-00,신촌 청년문화전진지 창천문화공원 재정비공사(통신),서울특별시,서울,22187000,22209375,+3% ~ -3%,0,87.745,866,기,0.10084
178,20181104977-00,서울두산초등학교 다목적 강당 겸 체육관 증축 통신공사,서울특별시교육청,서울,69124000,68435225,+3% ~ -3%,0,87.745,1051,기,-0.99644
179,20181101495-00,인재개발원 도봉분원 조성 통신공사,서울교통공사,서울/경기,37519600,37335075,+3% ~ -3%,0,87.745,2014,기,-0.49181
180,20181101112-00,푸른숲 국공립어린이집 신축 통신공사,서울특별시,서울,34875000,34871125,+3% ~ -3%,0,87.745,862,기,-0.01112
181,20181100304-00,경원중학교 체육관 증축 통신공사,서울특별시강남서초교육지원청,서울,37972000,38223775,+3% ~ -3%,0,87.745,972,,0.66305
182,20181101891-00,자가통신망 광케이블 정비공사,서울특별시,서울,32890000,32834375,+3% ~ -3%,0,87.745,942,기,-0.16913
183,20181102682-00,안천중학교 급식실 및 학생식당 증축 통신공사,서울특별시교육청,서울,31273000,31318775,+3% ~ -3%,0,87.745,929,기,0.14637
184,20181037859-00,건대입구술관리소 리모델링 조성 통신공사,서울교통공사,서울,57598600,56949950,+3% ~ -3%,0,87.745,997,기,-1.12616
185,20181037726-00,서울대학교 약학대학 20동 재건축 통신공사 (긴급공고),서울대학교,서울,597007000,593760825,+2% ~ -2%,0,86.745,913,기,-0.54375
186,20181035705-00,신사초등학교 입구 무인교통단속장비(CCTV) 설치 공사,서울특별시,서울,43931000,43580575,+3% ~ -3%,0,87.745,562,기,-0.79768
187,20181035703-00,방화차량기지 출입차량 관리시스템 구매설치,서울교통공사,서울,51680630,51038525,+3% ~ -3%,0,87.945,12,물품/기,-1.24245
188,20181036644-00,국립국악원 국악누리동 내진보강 및 환경개선공사(통신),서울지방조달청/문화체육관광부,서울,33589000,33694875,+2% ~ -2%,0,87.745,69,기/협정/여성,0.31520
189,20181036213-00,경부선 대방 등 20개역 승강장 영상감시설비 개량공사,한국철도공사,서울/인천/경기,620802000,613548000,+0% ~ -4%,0,86.745,2233,기,-1.16849
190,20181035654-00,서울가락초 증축 및 리모델링 통신공사 관급자재 CCTV 구매,서울특별시교육청,서울/경기,57709000,58288175,+3% ~ -3%,0,87.995,284,물품,1.00361
191,20181034415-00,양천중앙도서관 건립 정보통신공사,서울특별시,서울,273729000,273011200,+3% ~ -3%,0,87.745,1008,기,-0.26224
192,20181034799-00,구청사 지진가속도 계측기 구매 설치,서울특별시,서울,118761000,119777350,+3% ~ -3%,0,84.245,62,물품/기,0.85579
193,20181035842-00,DID 멀티비젼 시스템 교체 및 설치,서울특별시,서울,135990000,135573275,+3% ~ -3%,0,84.245,75,물품,-0.30644
194,2018-15667,울타리 보수 통신공사,육군사관학교,서울/경기,28899210,28689631,3.0% ~ -3.0%,0,87.745,1433,기,-0.72521
195,20181033674-00,서울 중구시설관리공단 노외주차장 저화질 CCTV 교체공사 입찰 공고,서울특별시중구시설관리공단,서울,95040000,94573425,+3% ~ -3%,0,87.745,314,기,-0.49093
196,20181036034-00,홍제견인차량보관소 환경개선 신축공사(정보통신),서울특별시,서울,33252000,33303425,+3% ~ -3%,0,87.745,933,기,0.15465
197,20181035274-00,딜쿠샤 원형복원 정보통신공사,서울특별시,서울,45056000,45007850,+3% ~ -3%,0,87.745,939,기,-0.10687
198,20181026748-00,SK북한산시티 외 1개단지 인터폰설비 교체공사,서울주택도시공사,서울,348293000,353251850,+3% ~ -3%,0,86.745,934,기,1.42375
199,20181030670-00,율현공원 방송설비 설치공사,서울특별시,서울,96643000,96813850,+3% ~ -3%,0,87.745,962,기,0.17678
200,20181030744-00,5호선 방이 등 30개역 정보통신 접지설비 개선공사,서울교통공사,서울/경기,37315900,37331350,+3% ~ -3%,0,87.745,1900,기,0.04140
201,20181030722-00,안암역 외 1지 차량 근무환경개선 통신공사,서울교통공사,서울,22339100,22239075,+3% ~ -3%,0,87.745,804,기,-0.44776
202,20181031491-00,남산2호터널 긴급전화 교체공사,서울특별시,서울,39996000,40054475,+3% ~ -3%,0,87.745,952,,0.14620
203,20181031558-00,통합관제센터 영상표출시스템(DID) 개선 공사 (긴급공고),서울특별시,서울,197890000,197275100,+3% ~ -3%,0,87.745,500,,-0.31073
204,20181029083-00,건강관리실 및 근골예방관리실 조성 통신공사,서울교통공사,서울/경기,17692800,17715150,+3% ~ -3%,0,87.745,1634,기,0.12632
205,20181028688-00,경원선 옥수~청량리간 광케이블 신설공사,한국철도공사,서울,256496000,249411650,+0% ~ -4%,0,87.745,916,기,-2.76198
206,20181024281-00,경복궁 영추문 매수표소 설치공사(통신) (긴급공고),문화재청,서울/경기,10120000,10105800,+2% ~ -2%,0,87.745,1077,기,-0.14032
207,20181030441-00,2018년 여직원 침실 조성에 따른 정보통신공사,서울교통공사,서울,70059220,69678125,+3% ~ -3%,0,87.745,1090,,-0.54397
208,20181027217-00,건강관리실 및 근골예방관리실 조성 전산네트워크 공사,서울교통공사,서울/경기,12291840,12222125,+3% ~ -3%,0,87.745,1356,,-0.56717
209,20181029180-00,학생교육원(대성리)외 1관 승강증축 및 타 통신공사,서울특별시교육청,서울/경기,33600000,33369200,+3% ~ -3%,0,87.745,2102,기,-0.68691
210,E011810304,신정변전소 무인보안시스템 교체공사,한국전력공사,서울,91979800,92103667,2% ~ -2%,0,87.745,742,,0.13466
211,20181029022-00,용역(수의)견적제출안내(2018 사회적경제업 광고송출),경기도,서울/인천/경기,25960000,25905750,+3% ~ -3%,0,88,11,기,-0.20898
212,20181028259-00,"회현동 및 중림동 앵커시설 정보통신공사(검은벽 돌집 증축,계단집 리모델링,창고 신축) (긴급공고)",서울주택도시공사,서울,116200000,116586675,+3% ~ -3%,0,87.745,978,기,0.33276
213,20181024992-00,구룡구름다리 보도육교 편의시설 통신 공사 (긴급공고),서울특별시,서울,26620000,26437625,+3% ~ -3%,0,87.745,845,기,-0.68511
214,20181027690-00,노후 통신설비 개선공사,서울특별시,서울,23287000,23219225,+3% ~ -3%,0,87.745,866,기,-0.29105
215,20181026772-01,2018년 생활안전 CCTV 자가통신망 설치공사 (공고),서울특별시,서울,71720000,71074375,+3% ~ -3%,0,87.745,1068,정,-0.90021
216,20181023435-00,2018년 고덕차량지 등 7개소 전산네트워크(LAN) 공사,서울교통공사,서울/경기,26453840,26452575,+3% ~ -3%,0,87.745,1787,기,-0.00479
217,20181022028-00,출입통제시스템 개선 공사,국민건강보험공단,서울/인천/경기,57000000,57467425,+2% ~ -2%,0,87.745,1154,,0.82004
218,20181026515-00,용두초 다목적체육관증축 통신공사,서울특별시교육청,서울,79416000,79206000,+3% ~ -3%,0,87.745,1069,기,-0.26444
219,20181025054-00,전태일 념관 전시장 조성 통신 공사,서울특별시,서울,27370000,27295725,+3% ~ -3%,0,87.745,914,기,-0.27138
220,20181021373-00,한세사이버보안고 도서관 통신공사 (긴급공고),서울특별시교육청,서울,11404000,11484475,+2% ~ -2%,0,87.745,567,기,0.70567
221,20181020780-00,지하도상가 재난방송 중계설비 구축공사,서울시설공단,서울,167804000,166540500,+3% ~ -3%,0,87.745,986,기,-0.75297
222,20181021470-00,김포공항 국제선청사 장애인 화장실 인터컴 설치 및 기타 정보통신공사,한국공항공사,서울,19370659,19277825,+2% ~ -2%,0,87.745,800,,-0.47926
223,20181025263-00,국공립 신대방2동어린이집 신축 정보통신공사,서울특별시,서울,41420000,41752225,+3% ~ -3%,0,87.745,972,,0.80208
224,20181021362-00,애오개역 외 2역 역무분야 근무환경개선 통신공사,서울교통공사,서울,19380600,19307825,+3% ~ -3%,0,87.745,757,기,-0.37551
225,20181020951-00,수도권동부본부 집수정 개량에 따른 전송망설비 신설 타공사,한국철도공사,서울/경기,330887000,325938625,+0% ~ -4%,0,86.745,1994,기,-1.49549
226,20181020658-00,충청남도 서울학생기숙사 통신공사 (긴급공고),서울지방조달청/충청남도개발공사,전국/서울,901826000,904536050,+3% ~ -3%,0,86.745,1078,기/의무,0.30050
227,20181014297-00,월계사슴2 외 1개단지 인터폰 교체공사,서울주택도시공사,서울,149468000,149035700,+3% ~ -3%,0,87.745,997,기,-0.28923
228,37541,00부대 전관방송용 앰프 설치 납품,제6950부대,서울/경기,48850000,48143788,0.0% ~ -3.0%,0,87.995,143,물품/기,-1.44568
229,20181016357-00,2018년 어린이보호구역 내 태양광 과속경보표지판 구매설치,서울지방조달청/서울특별시,서울,113900000,113004500,+3% ~ -3%,0,84.245,52,물품/기,-0.78622
230,20181019535-00,5호선 장한평 등 6역 고소개소 스피커 개량공사,서울교통공사,서울/경기,44765500,45660900,+3% ~ -3%,0,87.745,2015,기,2.00020
231,20181019525-00,2018년 하반 공공 CCTV 자가정보통신망 수용 공사,서울특별시,서울,257302000,258784100,+3% ~ -3%,0,87.745,1004,기,0.57601
232,20181017955-00,건대입구술관리소 근무환경개선 전산네트워크 공사,서울교통공사,서울,29950690,30001825,+3% ~ -3%,0,87.745,818,기,0.17073
233,20181000532-00,00청사 통신 인프라 시설보강공사,서울지방조달청/대통령경호처,서울,191465000,192222300,+2% ~ -2%,0,87.745,930,기/협정,0.39552
234,20181021211-00,불법 주정차 무인단속 고정 CCTV 신규 및 이전 설치공사 (긴급공고),서울특별시,서울,236448000,238138050,+3% ~ -3%,0,87.745,11,,0.71476
235,E011810152,154kV 교대S/S 노후 무인보안시스템 교체공사,한국전력공사,서울,148657300,146917110,2% ~ -2%,0,87.745,794,,-1.17061
236,20181016664-00,본관 1층 서측 사무공간 조성공사(통신),한국방송공사,서울,43000000,42936400,+2% ~ -2%,0,85,966,기,-0.14791
237,20181016080-00,통신시스템 개선 공사,국민건강보험공단,서울/경기,188000000,188118925,+2% ~ -2%,0,87.745,648,,0.06325
238,E011810215,당인리S/S 보안감시시스템 교체공사,한국전력공사,서울,73125583,73487811,2% ~ -2%,0,87.745,817,,0.49535
239,20181015402-00,경원선 용산~옥수역간 광케이블 신설공사,한국철도공사,서울,299453000,293189250,0% ~ -4%,0,87.745,958,기,-2.09174
240,E011810068,남서울본부 송변전 광단말장치 시설공사(전자제어부),한국전력공사,서울/경기,251029900,249693577,2% ~ -2%,0,87.745,1761,,-0.53234
241,E011810014,남서울본부 송변전계통 광통신선로 시설공사(전자제어부),한국전력공사,서울,171826600,171688923,2% ~ -2%,0,87.745,766,,-0.08013
242,20181013311-00,방사선 관리구역 보안시스템 보강 구축,한국원자력의학원,서울,107400000,107537225,+2% ~ -2%,0,87.995,25,물품/기,0.12777
243,20181010624-00,2018년도 중앙지사 운전정보통신설비 유지보수 용역,한국지역난방공사,서울,13189000,12781400,+0% ~ -5%,0,84.245,18,기,-3.09046
244,20181015486-00,오류동 버들마을 주민공동 이용시설 정보통신공사,서울특별시,서울,34232000,33998400,+3% ~ -3%,0,87.745,936,,-0.68241
245,20181012625-00,2처리장 복개하부 PLC제어반 제조구매설치,(주)탄천환경,서울/경기,384615000,383755400,+3% ~ -3%,0,87.995,43,물품/기,-0.22350
246,20181011864-00,2018년도 통신케이블 수선 및 타 정보통신공사,서울교통공사,서울/경기,151268590,152225400,+3% ~ -3%,0,87.745,2264,기,0.63252
247,2018-14278,00지역 CCTv 설치공사(4개소),국방부근무지원단,서울,169000000,170789617,3.0% ~ -3.0%,0,87.745,754,기,1.05894
248,2018-01-000127-00,일반·광역철도 서울역외 22개역 열차행선안내장치 개량에 따른 케이블 설치공사,국가철도공단,전국/서울/경기,1925565000,1924036967,+2.5% ~ -2.5%,0,86.335,1241,기/의무,-0.07936
249,20181009017-00,서울시 근로자 복지관 증축 통신공사,서울특별시,서울,92810000,92585950,+3% ~ -3%,0,87.745,998,,-0.24141
250,20181010554-00,철도교통관제센터 열차무선 관제통화장치 보수공사,한국철도공사,서울,78848000,77179600,+0% ~ -4%,0,87.745,987,기,-2.11597
251,20181009958-00,관악서 수사부서 등 개선공사(통신),경찰청,서울,182147570,181649900,+2% ~ -2%,0,87.745,985,기,-0.27323
252,20180903989-00,IBK 기업은행 본점 대수선공사(통신공사),전국/서울,전국/서울,8585760000,8594517550,+2% ~ -2%,0,85.495,539,기/의무,0.10200
253,20181010112-00,"2018년 횡단보도 확충사업 다능 무인단속카메라 제조, 구매설치공사",서울특별시,서울,52702000,51715975,+3% ~ -3%,0,87.745,78,기,-1.87095
254,20181007537-00,서울물연구원 연구실 증축 정보통신공사(장계속),서울특별시,서울,82670000,83417375,+3% ~ -3%,0,87.745,995,기,0.90404
255,20180907312-01,국립극장 지하주차장 건립 통신공사 (정정공고),서울지방조달청/문화체육관광부,서울,316488000,316749925,+2% ~ -2%,0,87.745,961,기/정/협정,0.08275
256,20181007627-00,백업장비 및 백업 소프트웨어 구입 전자견적 제출안내,오산시시설관리공단,서울/인천/경기,34800000,34685375,+3% ~ -3%,0,88,38,물품,-0.32939
257,20181008277-00,구립 밤골경로당 재건축 공사(통신),서울특별시,서울,4112000,4110425,+3% ~ -3%,0,87.745,329,기,-0.03831
258,20181008134-00,용산구시설관리공단 환경개선공사(통신),서울특별시,서울,26820000,26764725,+3% ~ -3%,0,87.745,903,기,-0.20610
259,20181006678-00,답십리승무사업소 근무환경개선 통신공사,서울교통공사,서울,37412900,36966425,+3% ~ -3%,0,87.745,904,기,-1.19338
260,20181006666-00,서울시교육청 도서관·평생학습관 책이음 서비스 구축,서울특별시교육청,서울,149804000,148889500,+3% ~ -3%,0,87.745,42,기,-0.61047
261,20181006601-00,답십리승무사업소 근무환경개선 전산네트워크 공사,서울교통공사,서울,16485150,16363250,+3% ~ -3%,0,87.745,720,기,-0.73946
262,20181006204-00,내진보강공사(9~13공구) 지장물 이설 정보통신공사,서울교통공사,서울,67312180,68196200,+3% ~ -3%,0,87.745,1038,기,1.31331
263,20181003902-00,서북병원 서울시 초고속정보통신망 구축공사,서울특별시,서울,136807000,135849725,+3% ~ -3%,0,87.745,1036,기,-0.69973
264,20181006673-00,서울사옥 영상회의실 방송설비 개량공사,한국철도공사,서울,53719000,52869200,0% ~ -4%,0,87.745,1013,기,-1.58194
265,20181004854-00,경의선 수색역 통신설비 개량 타공사,한국철도공사,서울,289928000,284768775,+0% ~ -4%,0,87.745,963,기,-1.77949
266,20181004778-00,2018년 CCTV 카메라 설치공사,서울교통공사,서울,205028900,205244750,+3% ~ -3%,0,87.745,1008,기,0.10527
267,20181004091-00,예술의전당 서예박물관 중앙감시실 구축(1차) 자동제어설비 이설공사,예술의전당,서울,112446990,112289075,+2% ~ -2%,0,87.745,908,,-0.14044
268,E011809829,154kV 풍납S/S 노후 무인보안시스템 교체공사,한국전력공사,서울,122607100,122565073,2% ~ -2%,0,87.745,761,,-0.03428
269,20181004707-00,미림여자고등학교 역사관 증축공사(통신),서울특별시교육청,서울,18966000,18918600,+2% ~ -2%,0,87.745,740,,-0.24993
270,20181002722-00,GKL 코엑스점 전산실 환경개선 정보통신공사,그랜드코리아레저(주),서울,119970000,120422350,+2% ~ -2%,0,87.745,970,기,0.37705
271,20180920660-00,강남지점 리모델링 정보통신공사,서울올림픽기념국민체육진흥공단,서울/경기,341359000,342203050,+2% ~ -2%,0,86.745,2094,,0.24726
272,34843,18년 00사령부 화상회의 구축 사업,동원전력사령부,서울/경기,43043400,42451708,0.0% ~ -3.0%,0,87.995,60,물품/정,-1.37465
273,20181001333-00,경영대학 K-School 창업 세미나실 화상회의 시스템 구매설치,한국과학기술원,서울,36740000,36466350,+2% ~ -2%,0,-,14,물품/기,-0.74483
274,20180924655-00,1처리장 농축기동 프로세스제어반 교체 공사 (긴급공고),주식회사,서울,199980000,199240125,+3% ~ -3%,0,87.745,123,,-0.36998
275,20180922818-00,2018년 승강장 CCTV 모니터 교체 통신공사,서울교통공사,서울,112199900,112069250,+3% ~ -3%,0,87.745,1024,기,-0.11645
276,20180921437-00,국사봉터널 노후CCTV 교체공사,서울특별시,서울,57540000,57607100,+3% ~ -3%,0,87.745,1045,기,0.11661
277,20180920929-00,스마트비전시스템 구축 용역 (긴급공고),서울특별시,서울,212462340,212884650,+3% ~ -3%,0,87.745,50,기,0.19876
278,20180919674-00,2018년 하반 CCTV 설치공사,서울특별시,서울,296411000,296648175,+3% ~ -3%,0,87.745,649,기,0.08001
279,20180919875-01,서울동부지방검찰청 사이버수사부 환경개선공사(통신) (긴급공고) (정정공고),대검찰청,서울,100833000,101059150,+2% ~ -2%,0,87.745,652,정/협정,0.22428
280,20180909728-00,서대문구청 지진가속도계측기 구매 설치,서울지방조달청/서울특별시,서울,118200000,118528350,+3% ~ -3%,0,84.245,60,물품/기,0.27779
281,20180919637-00,경부선 남영등 9역 승강장 영상감시설비 보수공사,한국철도공사,서울/경기,95426000,93069975,+0% ~ -4%,0,87.745,2082,기,-2.46896
282,20180914533-00,상도4동 주민공동이용시설 신축 정보통신공사,서울특별시,서울,227920000,224534875,+3% ~ -3%,0,87.745,1040,,-1.48523
283,20180827759-00,고덕강일 공공주택지구 14단지 아파트 정보통신공사,서울주택도시공사,전국/서울,0,6448465000,+3% ~ -3%,0,1,480,기/의무,85.495
284,20180921294-00,서울캠퍼스 제9호관 4층 경영대학 연구센터 설치공사(통신),한국과학기술원,서울,42790000,43040875,+2% ~ -2%,0,87.745,947,기,0.58629
285,KRA2018090580,용산 장학관 건립 1차 정보통신공사,한국마사회,서울,267843000,266037500,3% ~ -3%,0,87.745,642,기/정,-0.67409
286,20180915800-02,뚝도아리수정수센터 외곽통합감시시스템 구축공사 (정정공고),서울특별시/서울특별시,서울,193446000,193237625,+3% ~ -3%,0,87.745,903,기/정,-0.10772
287,20180910867-00,위례택지개발지구 A1-12BL공동주택 정보통신공사,서울주택도시공사,전국/서울,4042244000,4030784275,+3% ~ -3%,0,86.745,770,기/정/의무,-0.28350
288,20180825362-00,위례택지개발지구 A1-5BL 공동주택 정보통신공사,서울주택도시공사,전국/서울,0,11712583000,+3% ~ -3%,0,1,175,기/의무,79.995
289,20180917135-00,"제1,2처리장 소화가스 발생량계 설치 공사 (긴급공고)",주식회사,서울,130130000,129656050,+3% ~ -3%,0,87.745,876,,-0.36422
290,20180919435-00,서울영상고등학교 방송실 개선사업(IP방송시스템 구매) 변경 공고(긴급),서울특별시교육청,서울,45320000,46015725,+3% ~ -3%,0,87.745,16,물품,1.53513
291,2018-13364,00지역 전산망 이전 및 설치공사,국방부근무지원단,서울,201100000,203284793,3.0% ~ -3.0%,0,87.745,781,,1.08642
292,20180916973-00,혜성여자고등학교 체육관 및 학생식당 증축공사(통신),서울특별시교육청,서울,79829000,79771975,+2% ~ -2%,0,87.745,977,,-0.07144
293,20180916389-01,금천 어르신복지센터 건립 통신공사 (정정공고),서울특별시,서울,127000000,126726350,+3% ~ -3%,0,87.745,1000,기/정,-0.21548
294,20180915726-00,이문차량지 경수선 방송설비 개량공사,한국철도공사,서울,73331000,71217650,+0% ~ -4%,0,87.745,1021,기,-2.88194
295,20180912691-00,세곡동 커뮤니티센터 신축공사(통신),서울특별시,서울,265969000,265046125,+3% ~ -3%,0,87.745,1013,기,-0.34699
296,20180912368-00,서울역(1) 등 2개역 승강편의시설(8공구) 정보통신공사,서울교통공사,서울,72984740,73137500,+3% ~ -3%,0,87.745,1096,연기,0.20930
297,20180910501-00,국회 교육위원회 전체회의실 중계카메라 광복합케이블 구매설치 공사 (긴급공고),국회,서울,60000000,60025800,+2% ~ -2%,0,87.745,919,연기/협정,0.04300
298,20180907226-00,경부선 광역급행열차 확대운행을 위한 군포역 외 1역 통신설비 개량공사,한국철도공사,서울/경기,761570000,745586600,+0% ~ -4%,0,86.745,2006,기/연기,-2.09875
299,20180905447-00,감사원 지진가속도계측기 구매 설치,서울지방조달청/감사원,서울,132000000,131731075,+2% ~ -2%,0,84.245,42,물품/기/연기,-0.20374
300,20180901161-00,동북권 세대융합형 복합시설 건립 통신공사,서울특별시/서울특별시,전국/서울,1329700000,1330311725,+3% ~ -3%,0,86.745,967,기/연기/의무,0.04600
301,20180901098-00,1호선 및 3~8호선 열차주박지 CCTV 카메라 설치공사,서울교통공사,전국/서울/경기,1438801000,1424046150,+3% ~ -3%,0,86.745,2035,기/연기/의무,-1.02550
302,E011809348,18년 하반기 변압기공동이용 자고객 원격검침 통신망 시설공사,한국전력공사,서울,442388100,441936463,2% ~ -2%,0,86.745,699,,-0.10210
303,20180913935-00,사물인터넷 반 보행신호 음성안내보조장치 구매설치공사 (긴급공고),서울특별시,서울/경기,165950000,165069275,+3% ~ -3%,0,87.745,163,기,-0.53072
304,20180904015-00,관악구 구민운동장 CCTV 설치 공사,서울특별시,서울,125655200,125723725,+3% ~ -3%,0,87.745,644,기,0.05453
305,20180910344-00,풍납동 문화재활용관 조성공사(통신),서울특별시,서울,22704000,22867500,+3% ~ -3%,0,87.745,899,기,0.72013
306,20180907406-00,영등포정수센터 탈수설비 개량 계측제어공사,서울특별시,서울,93687000,93863200,+3% ~ -3%,0,87.745,956,기,0.18807
307,20180910941-00,(긴급)서울고일초등학교 증축 및 리모델링 통신공사 (긴급공고),서울특별시교육청,전국/서울,1317548000,1318358350,+3% ~ -3%,0,86.745,990,기/의무,0.06150
308,20180906465-00,서울가곡초등학교 교실 및 급식시설 증축 통신공사 (긴급공고),서울특별시교육청,서울,90676000,90623675,+3% ~ -3%,0,87.745,979,,-0.05771
309,20180824952-00,정부서울청사 본관 노후 통신 부대시설 보강공사,서울지방조달청/행정안전부,서울,205868000,206574175,+2% ~ -2%,0,87.745,945,기/협정,0.34302
310,2018-12959,무선망 이전 및 설치공사,국방부근무지원단,서울,26870000,26970211,3.0% ~ -3.0%,0,87.745,696,,0.37294
311,2018-12958,CCTV시스템 이전 및 설치공사,국방부근무지원단,서울,47730000,47561851,3.0% ~ -3.0%,0,87.745,777,,-0.35230
312,E011809058,"154kV 여의,노들S/S 노후 무인보안시스템 교체공사(전자제어부)",한국전력공사,서울,225764000,225643100,2% ~ -2%,0,87.745,747,,-0.05356
313,20180902018-00,신사파출소 신축공사(통신),경찰청,서울,39479000,39586825,+2% ~ -2%,0,87.745,948,기,0.27311
314,20180901909-00,2018년 자가정보통신망 증설 공사,서울특별시,서울,163270000,161176125,+3% ~ -3%,0,87.745,612,기,-1.28247
315,20180904367-01,하성고등학교 영상정보처리장치 구매 및 설치 입찰 공고,경기도교육청,서울/인천/경기,18926000,19060050,+3% ~ -3%,0,-,32,물품/기/정,0.70828
316,20180900745-00,마곡역 외 1역 변전소 노후 전력설비 개량 통신공사,서울교통공사,서울,23629200,23881525,+3% ~ -3%,0,87.745,802,기,1.06785
317,20180900646-00,서울교통공사 안전홍보관 구축 통신공사,서울교통공사,서울,13376300,13357075,+3% ~ -3%,0,87.745,710,,-0.14373
318,20180827918-00,교통정보용 CCTV카메라 확대설치 공사,서울특별시,전국/서울,767727400,778130175,+3% ~ -3%,0,86.745,169,의무,1.35500
319,20180827231-00,서울기록원 IPT 시스템 및 행정정보통신망 구축 사업,서울특별시,서울,228547000,229187550,+3% ~ -3%,0,87.995,69,물품/기,0.28027
320,20180827096-00,사내방송[SMBS] 송출환경 개선(중계장치 구매설치),서울교통공사,서울/경기,287465320,283749875,+3% ~ -3%,0,80.495,113,물품/기,-1.29249
321,20180824604-00,헌법재판연구원 방송 및 통신설비 공사,서울지방조달청/헌법재판소,서울,150931000,149860175,+2% ~ -2%,0,87.745,960,기/협정,-0.70948
322,20180827541-00,한국체육대학교 학생회관 1층 업무공간조성 통신공사,한국체육대학교,서울,14920000,14852425,+2% ~ -2%,0,87.745,755,,-0.45292
323,E011808857,대치S/S ICT실 이전공사,한국전력공사,서울,94286500,94013748,2% ~ -2%,0,87.745,711,,-0.28929
324,20180828759-00,(가칭)서진학교 신축 통신공사 (긴급공고),서울특별시교육청,전국/서울,937168000,945872025,+3% ~ -3%,0,86.745,1079,기/의무,0.92875
325,20180828607-00,양천구청역 등 4개 전기실 개량에 따른 정보통신공사,서울교통공사,서울,21656220,21570450,+3% ~ -3%,0,87.745,826,,-0.39606
326,20180828389-00,서울묵동초 급식실 및 학생식당 리모델링 통신공사 (긴급공고),서울특별시교육청,서울,6058000,5973925,+3% ~ -3%,0,87.745,395,,-1.38784
327,2018-12608,00체력단련장 통신공사(18-2027),국군재정관리단,서울,44259000,43688202,0.0% ~ -3.0%,0,87.745,770,기,-1.28968
328,E011808954,2018년 송변전 광단말장치 시설공사,한국전력공사,서울,61352214,61750985,2% ~ -2%,0,87.745,737,,0.64997
329,20180827692-00,국공립 다원어린이집 신축 정보통신공사,서울특별시,서울,32860000,32284600,+3% ~ -3%,0,87.745,942,,-1.75107
330,20180824809-00,영등포시설사업소 신축에 따른 통신설비 타공사,한국철도공사,서울,138198000,134952125,+0% ~ -4%,0,87.745,971,기,-2.34872
331,20180823196-00,2018년도 강북구 CCTV 자가정보통신망 공사,서울특별시,서울,186450000,187358525,+3% ~ -3%,0,87.745,1021,기,0.48727
332,20180822146-00,개화산역 외 16역 2지 청소근로자 근무환경개선 통신공사,서울교통공사,서울/경기,28430700,28214325,+3% ~ -3%,0,87.745,1828,기,-0.76107
333,20180816378-00,2018년 방범용 CCTV 구매 및 설치(3차),서울지방조달청/서울특별시,서울,414500000,416851300,+3% ~ -3%,0,87.995,119,물품/기,0.56726
334,20180824623-00,서울성자초 방송통신시설공사 소액수의 견적 제출 공고,서울특별시성동교육청,서울,25630000,25606875,+3% ~ -3%,0,87.745,763,,-0.09023
335,1802662-00,서울서부권 건설및매입임대주택 유지보수공사 (정보통신),한국토지주택공사,서울,608280000,604168000,+2% ~ -2%,0,86.745,807,기,-0.67601
336,1802661-00,서울동부권 건설및매입임대주택 유지보수공사 (정보통신),한국토지주택공사,서울,699952000,700938000,+2% ~ -2%,0,86.745,805,기,0.14086
337,20180822397-00,신구중학교 체육관 증축 통신공사,서울특별시강남서초교육지원청,서울,48431000,48431425,+3% ~ -3%,0,87.745,1024,,0.00087
338,20180821076-01,종합교육연구동(220동) 지하2층 강의실(3실) 증축 통신공사 (정정공고),서울대학교,서울,104960000,105301175,+2% ~ -2%,0,87.745,995,기/정,0.32505
339,2018-01-000099-00,분당선 구룡외 6개역사 승강설비 설치에 따른 통신공사,국가철도공단,서울/인천/경기,494357000,495798977,+2.5% ~ -2.5%,0,86.335,1432,기/협정,0.29168
340,20180816185-00,김포공항 지상감시레이더 선로개선공사,한국공항공사,서울,14624682,14694850,+2% ~ -2%,0,87.745,693,,0.47979
