id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%)
172,20140913698-00,충정로지구대 신축공사(통신공사),서울지방조달청/경찰청,서울,24861000,24730325,+2% ~ -2%,0,87.745,44,기/정/연기/협정/여성,-0.52563
173,20140913892-00,풍납동 미래마을 부지 역사문화공원 CCTV 설치공사,서울특별시,서울,181761000,179771200,+3% ~ -3%,0,87.745,155,기,-1.09474
174,20140913944-00,서울검찰청사 구치감 리모델링 통신공사 (긴급공고),대검찰청,서울,77550000,77511275,+2% ~ -2%,0,87.745,973,기,-0.04994
175,20140911944-00,2014년 방범용 CCTV 설치공사(1차),서울특별시,서울,310827311,309080525,+3% ~ -3%,0,87.745,877,기,-0.56198
176,20140913719-00,본사 관제기능실 개량 정보통신공사,서울교통공사,서울,38078320,38278200,+3% ~ -3%,0,87.745,907,,0.52491
176,20140913719-00,본사 관제기능실 개량 정보통신공사,서울교통공사,서울,38078320,38278200,+3% ~ -3%,0,87.745,907,,0.52491
177,20140910266-00,2014년 방범용 CCTV 설치공사(2차),서울특별시,서울,180240000,182603000,+3% ~ -3%,0,87.745,904,,1.31102
178,20140911660-00,서울청사 별관 전관방송시스템 이전 설치공사,행정자치부,서울,21520000,21547400,+2% ~ -2%,0,87.745,661,,0.12732
179,20140908093-00,중앙지검 CCTV 카메라(8대) 증설공사,대검찰청,서울,20270000,20466475,+2% ~ -2%,0,87.745,760,,0.96928
180,20140906176-00,방범용 CCTV 설치공사,서울특별시,서울,269587900,266316500,+3% ~ -3%,0,87.745,150,기,-1.21349
181,20140905636-00,동부지사 플랜트 CCTV 설치공사,서울주택도시공사집단에너지사업단,서울,185250000,182589375,+2.5% ~ -2.5%,0,87.745,867,기,-1.43624
182,EA20143258(01),서울지역 창업공작소 조성 환경개선 공사(정보통신),한국전자통신연구원,서울,34100000,34282749,+2% ~ -2%,0,87.745,63,,0.53592
183,20140906151-00,"마곡엠밸리 5,7,14단지내 구립어린이집 통신 공사",서울특별시,서울,44320000,44347525,+3% ~ -3%,0,87.745,911,,0.06210
184,20140904307-00,서울사무소 통신설비 개선공사,서울지방조달청/특허청,서울,27388000,27495200,+2% ~ -2%,0,87.745,43,기/협정/여성,0.39141
185,20140902430-00,2014년 음성유도 전원개선공사,서울특별시,서울,29280000,29324400,+3% ~ -3%,0,87.745,723,기,0.15163
186,20140903929-00,전산실 확장공사(전산공사),재단법인세종문화회관,서울,47080000,47295550,+3% ~ -3%,0,87.745,853,,0.45783
187,2014-01-000111-00,경부선 금천구청~수원간 통신선로 시설개량 공사,국가철도공단,전국/서울/경기,2648830000,2600959681,0% ~ -5%,0,86.335,875,의무,-1.80723
188,20140821275-00,창인재활원 리모델링공사(통신),사회복지법인,서울/경기,13527000,13604200,+3% ~ -3%,0,87.745,1182,,0.57071
189,2014-09907,00지역 시설 통신공사,제1363부대,서울,48195200,47615483,3.0% ~ -3.0%,0,87.745,704,,-1.20286
190,20140902565-00,2014년도 자가정보통신망 공사(3차),서울특별시,서울,51403000,51104275,+3% ~ -3%,0,87.745,909,,-0.58115
191,20140904679-00,2014년 역구내 케이블 수선 및 타공사,서울교통공사,서울,69549000,68789950,+3% ~ -3%,0,87.745,604,기,-1.09139
192,20140900938-00,2014. 서울시 주민참여예산사업 CCTV 설치공사,서울특별시,서울,34890000,34721175,+3% ~ -3%,0,87.745,834,기,-0.48388
193,20140821974-00,서울애화학교 자립지원센터 증축공사(통신) (긴급공고),서울지방조달청/서울특별시교육청,서울,33997000,33867450,+2% ~ -2%,0,87.745,42,기/협정/여성,-0.38107
194,20140821548-00,은평경찰서 연신내지구대 신축(통신) 공사 (긴급공고),서울지방조달청/경찰청,서울,23170000,23017950,+2% ~ -2%,0,87.745,42,기/협정/여성,-0.65624
195,20140818850-00,전산실 확장공사(통신),재단법인세종문화회관,서울,13310000,13471050,+3% ~ -3%,0,90,650,기,1.20999
196,20140817079-00,7호선 열차무선시스템(TRS) 통화품질 개선공사,서울특별시,서울/경기,241345280,237345050,+3% ~ -3%,0,87.745,1593,기,-1.65748
197,20140800646-00,위례지구 A1-10BL 아파트 정보통신공사,서울주택도시공사,전국/서울,0,11295496000,+3% ~ -3%,0,1.0,155,의무,79.995
198,2014-09719,00지역 출입통제시스템 보강공사,국방부근무지원단,서울,11564621,11500519,3% ~ -3%,0,87.745,355,,-0.55430
199,E01-14-04577,2014년 디지털 계통보호 전송장치 교체공사,한국전력공사,서울,64293834,64510966,+2.5% ~ -2.5%,0,87.745,619,,0.33771
200,20140816363-00,경의하선 서울~신촌간 터널개량에 따른 지장통신선로 이설 공사(총체),한국철도공사,서울,143500000,140504125,+0% ~ -4%,0,87.745,854,기,-2.08772
201,20140815133-00,유치장 환경개선 통신공사 입찰공고,경찰청,서울,135600000,136402800,+2% ~ -2%,0,87.745,108,,0.59203
202,20140815112-00,경원선 도봉산역 역사신축에 따른 열차행선안내장치 신설공사(총체 및 1차),한국철도공사,서울,103200000,100843225,+0% ~ -4%,0,87.745,847,기,-2.28370
203,20140815031-00,스쿨넷 전문기술지원센터 구축(정보통신) 공사,서울지방조달청/한국정보화진흥원,서울,38800000,38845150,+2% ~ -2%,0,87.745,42,기/협정/여성,0.11636
204,20140812228-00,2014년 CCTV 카메라 이설공사,서울특별시,서울/경기,70330560,70409375,+3% ~ -3%,0,87.745,1716,기,0.11206
205,20140800226-00,서울남부지방법원 광역등기소 통신공사,서울지방조달청/대법원,서울,506082000,507137250,+2% ~ -2%,0,86.745,833,기/협정,0.20851
206,20140719791-00,성동교정시설 신축 정보통신공사,서울주택도시공사,전국/서울,0,13290810000,+3% ~ -3%,0,1.0,146,의무,79.995
207,20140719743-00,서울동부지방검찰청사 신축 정보통신공사,서울주택도시공사,전국/서울,3260180000,3278192575,+3% ~ -3%,0,86.745,700,의무,0.55250
208,1401793-00,(긴급)서울서부권 임대주택 정보통신 유지보수공사,한국토지주택공사,서울,474061000,456529000,0% ~ -6%,0,86.745,723,,-3.69826
209,1401792-00,(긴급)서울동부권 임대주택 정보통신 유지보수공사,한국토지주택공사,서울,647880000,625339000,0% ~ -6%,0,86.745,716,,-3.47920
210,20140808375-00,차량기지 CCTV 카메라 설치공사,서울특별시,서울/경기,257595680,259493550,+3% ~ -3%,0,87.745,1728,,0.73676
211,20140808126-00,제2처리장 유입량 감시제어시스템 설치공사,서울특별시,서울,183810000,182574850,+3% ~ -3%,0,87.745,837,기,-0.67198
212,20140808736-00,강서시장 식품종합상가 건설공사(정보통신),서울특별시농수산식품공사,서울,208820000,209556675,+3% ~ -3%,0,87.745,925,기,0.35277
213,20140807619-00,개봉3동 주민공동이용시설 리모델링 통신 공사,서울특별시,서울,24110000,24361400,+3% ~ -3%,0,87.745,848,,1.04272
214,20140803678-00,운전분야 근무환경개선 정보통신공사,서울특별시,서울,62454240,62912225,+3% ~ -3%,0,87.745,938,,0.73331
215,20140806313-00,개일초 방송 교내 선로 교체 및 강당 선로 신설 공사,서울특별시강남교육청,서울,28160000,28282675,+3% ~ -3%,0,87.745,815,,0.43563
216,20140724620-00,구립면일어린이집 신축 통신공사,서울지방조달청/서울특별시,서울,53221000,53519775,+3% ~ -3%,0,87.745,940,기/협정,0.56138
217,20140804350-00,산새마을 주민공동이용시설 신축 통신공사,서울특별시,서울,26950000,26498700,+3% ~ -3%,0,87.745,869,기,-1.67459
218,2014-08782,의무사 행정사무실 보수 통신공사,국군의무사령부,서울/경기,21918970,21988085,3.0% ~ -3.0%,0,87.745,1255,,0.31532
219,1401629-00,송파위례신도시 근린공원 구립 어린이집 신축 정보통신공사,한국토지주택공사,서울,101649000,97424000,0% ~ -6%,0,87.745,774,,-4.15646
220,20140802963-00,신사사거리~고양시계간 도로개설 통신공사 (긴급공고),서울특별시,서울,381040000,375863625,+3% ~ -3%,0,86.745,894,,-1.35849
221,E01-14-04316,삼성전자 우면연구센터 검지선 복구공사,한국전력공사,서울,9977238,10057670,+2.5% ~ -2.5%,0,87.745,272,,0.80615
222,20140803053-00,"홍지문, 정릉터널 CCTV 설치공사",서울시설공단,서울,53922000,54250425,+3% ~ -3%,0,87.745,908,기,0.60907
223,KRA2014080020,[긴급] (긴급)렛츠런 문화공감센터 강남 환경개선 정보통신공사,한국마사회,서울,119926000,119745750,3% ~ -3%,0,87.745,743,,-0.15031
224,20140722198-02,수협중앙회 연수원 방송장비 교체공사 (공고),수협중앙회,서울/경기/충남/세종,468000000,469386500,+2% ~ -2%,0,85.495,650,정,0.29626
225,E01-14-04223,위례신도시 배전자동화용 광통신망 시설공사,한국전력공사,서울,104094485,103830207,+2.5% ~ -2.5%,0,87.745,721,정,-0.25389
226,20140724673-00,의원회관 방문객주차장 주차관제장치 설치공사,국회,서울,32000000,32002050,+2% ~ -2%,0,87.745,106,기,0.00640
227,2014-08382,노후 통신케이블 교체공사,제1596부대,서울,188163138,185768857,0.9% ~ -3.0%,0,87.745,663,,-1.27245
228,20140720698-00,천왕역 승강편의시설 설치 통신공사(21공구),서울특별시,서울,102232096,103359500,+3% ~ -3%,0,87.745,923,기,1.10278
229,20140723215-00,서울우장초등학교 본관동 교실 재배치 통신공사,서울특별시교육청,서울,10265000,10301775,+3% ~ -3%,0,87.745,581,기,0.35825
230,20140721120-00,경부선 수원역 외 8개역사 철도범죄통합수사센터 영상감시설비 신설공사,한국철도공사,서울/인천/경기/강원,366900000,361348875,+0% ~ -4%,0,86.745,1878,기,-1.51299
231,20140719916-00,상현초 교실증축 통신공사,서울특별시교육청,서울,56980000,57391275,+3% ~ -3%,0,87.745,985,,0.72178
232,20140719175-00,신남중학교 급식시설 및 타증축 통신공사,서울특별시교육청,서울,79957000,79947850,+3% ~ -3%,0,87.745,954,기,-0.01145
233,20140719294-00,2014년 열차무선안테나 개량 공사,서울교통공사,서울,60250580,59472025,+3% ~ -3%,0,87.745,844,,-1.29220
234,20140714740-00,내곡유치원 신축 통신공사,서울특별시교육청,서울,137500000,137984050,+3% ~ -3%,0,87.745,934,기,0.35203
235,E01-14-04062,마곡지구 배전자동화용 광통신망 시설공사,한국전력공사,서울,319682187,319285476,+2.5% ~ -2.5%,0,86.745,620,,-0.12410
236,20140717019-00,서울특별시립 강서노인종합복지관 내.외부 안전확인용 CCTV 설치공사 (긴급공고),서울특별시립강서노인종합복지관,서울,41764000,41663800,+3% ~ -3%,0,87.745,113,,-0.23992
237,20140714475-01,서울광진경찰서 임시청사 정보통신장비 이설 및 선로설치공사 (정정공고),경찰청,서울,61485710,60781125,+2% ~ -2%,0,87.745,432,기/정,-1.14594
238,20140714881-00,과천선 선바위역외 8개소 스크린도어 신설에 따른 정보통신설비 이설공사,한국철도공사,서울/경기,130910000,129072100,+0% ~ -4%,0,87.745,1666,기,-1.40395
239,E05-14-00319,서울복합 신축폐수처리장 통신공사,한국중부발전(주),서울,30900000,30967995,+2.5% ~ -2.5%,0,87.745,642,,0.22004
240,20140715349-00,[긴급] 서울교육대학교 네트워크 케이블 고도화 사업 (긴급공고),서울교육대학교,서울,560000000,566256600,+2% ~ -2%,0,86.745,33,,1.11725
241,20140626512-00,서울법원종합청사 어린이집 및 독신자숙소 신축 통신공사,서울지방조달청/대법원,서울,666043000,666933900,+2% ~ -2%,0,86.745,811,기/협정,0.13376
242,20140710948-00,종로3가 외 4역 승강편의시설 설치 통신공사(22공구),서울특별시,서울,235315552,234920875,+3% ~ -3%,0,87.745,938,기,-0.16773
243,2014-01-000073-00,수도권고속철도 중원변전소외 10개동 및 한대ssp외 2개소 전철전원설비 개량에 따른 통신설비 신설공사,국가철도공단,전국/서울/경기,1145854000,1121263028,0% ~ -5%,0,86.335,1024,의무,-2.14609
244,20140715221-00,서울성북우체국 키폰교환 교체공사,과학기술정보통신부,서울,28280000,28136875,+2% ~ -2%,0,87.745,735,기,-0.50610
245,20140711293-00,꿈꾸는 뮤지션을 위한 음악창작공간 리모델링 정보통신공사,서울특별시,서울,37364000,37358250,+3% ~ -3%,0,87.745,904,기,-0.01539
246,20140710551-00,양평 외 5역 승강편의시설 설치 통신공사(23공구),서울특별시,서울,104573520,104275800,+3% ~ -3%,0,87.745,944,기,-0.28470
247,20140714310-00,2014년 우이동 어린이집 리모델링 공사(통신),서울특별시,서울,16530000,16527100,+3% ~ -3%,0,87.745,664,기,-0.01755
248,20140709331-02,교사동(본관) 구조보강공사(전기) (긴급공고) (정정공고),서울특별시중부교육청,서울,87593000,87008575,+2% ~ -2%,0,87.745,236,기/정/협정,-0.66721
249,20140711835-00,국회 상임위원회 소회의실 음향설비 설치공사,국회,서울,50000000,50092375,+2% ~ -2%,0,87.745,883,기,0.18475
250,20140709155-01,수유2파출소 신축공사(통신) (긴급공고) (공고),경찰청,서울,22506000,22458025,+2% ~ -2%,0,87.745,786,정,-0.21317
251,20140710220-01,아현중학교 부설방송통신중 설치 및 노후방송설비 개선 통신공사 (긴급공고) (정정공고),서울특별시교육청,서울,83991000,84289650,+3% ~ -3%,0,87.745,965,기,0.35557
252,20140701499-00,세곡유치원 신축 통신공사,서울특별시교육청,서울,93060000,91956850,+3% ~ -3%,0,87.745,928,,-1.18542
253,20140705765-00,서울교육대학교 교내 주차장 CCTV 설치 공사,서울교육대학교,서울,88550000,88372500,+2% ~ -2%,0,87.745,944,,-0.20046
254,20140708364-00,독산1동 분소 어린이집 정보통신공사,서울특별시,서울,30600000,30448650,+3% ~ -3%,0,87.745,929,기,-0.49461
255,20140704399-00,신길 외 6역 승강편의시설 설치 통신공사(24공구),서울특별시,서울,289820272,287453950,+3% ~ -3%,0,87.745,934,기,-0.81648
256,20140709352-00,2014년 어린이 보호구역내 방범 CCTV 구매설치 공사,서울특별시,서울,38550000,38219475,+3% ~ -3%,0,87.745,686,기,-0.85740
257,20140707260-00,2014년 양천구 CCTV 자가통신망 수용 공사 (긴급공고),서울특별시,서울,130394000,130675025,+3% ~ -3%,0,87.745,147,,0.21551
258,20140704209-00,철산역 승강편의시설 설치 통신공사(25공구),서울특별시,서울/경기,28842752,28973025,+3% ~ -3%,0,87.745,1525,기,0.45166
259,20140700380-00,서울우면초등학교 교실증축 통신공사,서울특별시교육청,서울,28831000,28939400,+3% ~ -3%,0,87.745,897,,0.37598
260,20140705383-00,서울로봇고 네트워크구축사업(통신선로 개선공사),서울특별시교육청,서울,79650000,79763550,+3% ~ -3%,0,87.745,995,기,0.14256
261,20140705102-00,구립 대조어린이집 신축 통신공사,서울특별시,서울,26631000,26551375,+3% ~ -3%,0,87.745,882,,-0.29900
262,20140705590-00,지역아동센터 및 드림스타트센터 리모델링 통신공사,서울특별시,서울,38751000,38859175,+3% ~ -3%,0,87.745,913,기,0.27915
263,20140702117-00,한강진 외 1역 승강편의시설 설치 통신공사(20공구),서울특별시,서울,88296768,87852900,+3% ~ -3%,0,87.745,907,기,-0.50271
264,20140702634-00,우리마포복지관 CCTV카메라 설치공사,서울특별시마포구시설관리공단,서울,9907000,9906600,+3% ~ -3%,0,87.745,413,기,-0.00404
265,20140702956-00,한국우진학교 교실 증축공사(통신) (긴급공고),서울지방조달청/교육과학기술부,서울,49466000,49679025,+2% ~ -2%,0,87.745,44,기/협정/여성,0.43064
266,20140702901-00,관악산 입구 재정비 조성사업(CCTV설치공사),서울특별시,서울,28240000,28019775,+3% ~ -3%,0,87.745,472,,-0.77984
267,20140703072-00,2014. 공원내 CCTV설치공사,서울특별시,서울,55138000,54950000,+3% ~ -3%,0,87.745,959,기,-0.34097
268,20140700463-00,예일디자인고등학교 급식실 및 식당 증축 통신공사 (긴급공고),서울특별시교육청,서울,35876000,35937625,+2% ~ -2%,0,87.745,944,,0.17177
269,20140623916-00,공연 실황 중계 광케이블 공사,서울지방조달청/문화체육관광부,서울,76077000,76206200,+2% ~ -2%,0,87.745,942,기/협정,0.16982
270,20140624686-00,성보고등학교 우정관시청각실개선정보통신공사,서울특별시교육청,서울,36033000,36043500,+2% ~ -2%,0,87.745,930,,0.02913
271,20140624423-00,2014년 역직원 근무환경개선 통신공사,서울특별시,서울/경기,29753360,29963175,+3% ~ -3%,0,87.745,1518,,0.70518
272,20140624010-00,2014년 한빛맹아원 자립관 리모델링 공사(통신),서울특별시,서울,90127000,89979475,+3% ~ -3%,0,87.745,922,기,-0.16369
273,E01-14-03620,문정지구 무인카메라 검지선 복구공사,한국전력공사,서울,9599002,9524066,+2.5% ~ -2.5%,0,87.745,242,,-0.78067
274,20140620109-00,클라우드 PC시스템 구축 (긴급공고),경기도,서울/경기,29975000,30083500,+3% ~ -3%,0,87.745,34,기,0.36196
275,2014-05229,00지역 케이블 교체 및 보강공사,제7016부대,서울,262056310,265592541,3.0% ~ -3.0%,0,87.745,655,,1.34941
276,2014-06265,14-00공관 CCTV 교체공사,해군재경근무지원대대,서울,76000000,75232693,0.0% ~ -3.0%,0,87.745,736,,-1.00962
277,20140607490-00,경원선 도봉산역 신축에 따른 통신설비 신설 기타공사(총체 및 1차),한국철도공사,전국/서울,1100000000,1079001000,0% ~ -4%,0,86.745,735,기/의무,-1.90900
278,20140619578-00,시흥2동 어린이집 신축 정보통신 공사,서울특별시,서울,33440000,33846850,+3% ~ -3%,0,87.745,946,,1.21665
279,20140619953-00,2014년 어린이보호구역 다목적 CCTV 설치공사,서울특별시,서울,39690000,39514100,+3% ~ -3%,0,87.745,393,기,-0.44319
280,20140614999-00,한남동 공영주차장 건설 정보통신공사,서울특별시,서울,237257000,232775850,+3% ~ -3%,0,87.745,891,,-1.88874
281,20140616204-00,전통시장 및 정릉동 일대 CCTV 설치 공사,서울특별시,서울,37430000,37649750,+3% ~ -3%,0,87.745,926,기,0.58709
282,20140613948-00,인덕공업고등학교 본관동 통신 네트워크 개선공사,서울특별시교육청,서울,26950000,27040325,+3% ~ -3%,0,87.745,852,,0.33515
283,20140612478-00,서울사무소 신축청사 통신공사 (긴급공고),서울지방조달청/농림축산식품부,서울,46414000,46723650,+2% ~ -2%,0,87.745,38,기/협정/여성,0.66714
284,20140612187-00,구치감 CCTV 교체공사,서울지방조달청/대검찰청,서울,21378000,21489050,+2% ~ -2%,0,87.745,37,기/협정/여성,0.51945
285,20140613201-00,신정4 보금자리주택지구 아파트 정보통신공사 (긴급공고),서울주택도시공사,전국/서울,3860168000,3855680575,+3% ~ -3%,0,86.745,611,기/의무,-0.11625
286,20140615106-00,IPTV교통정보방송시스템 유지보수,서울시설공단,서울/인천/경기,15351000,15251650,+3% ~ -3%,0,90,21,,-0.64719
287,20140613202-00,충무로119안전센터 LED전관판 유지보수 용역,서울특별시,서울,4983000,4976675,+3% ~ -3%,0,90,16,기,-0.12694
288,2014-05785,00지역 시설 통신공사,제1363부대,서울,37950000,37625336,3.0% ~ -3.0%,0,87.745,673,정/연기,-0.85551
289,2014-05798,14-남 통신공사(1022),국군재정관리단,서울,213557000,211353221,0.0% ~ -3.0%,0,87.745,651,정/연기,-1.03194
290,20140612894-00,금천 글로벌빌리지센터 설치 정보통신공사,서울특별시,서울,24640000,24359900,+3% ~ -3%,0,87.745,876,기,-1.13677
291,20140611755-00,서울동명초등학교 병설유치원 신설 통신공사,서울특별시교육청,서울,45467000,44868150,+3% ~ -3%,0,87.745,936,기,-1.31711
292,20140607537-00,공릉 보건지소 리모델링 통신공사,서울특별시,서울,36729000,36762950,+3% ~ -3%,0,87.745,938,기,0.09243
293,20140610381-00,시립용산노인종합복지관 증축공사(통신),서울특별시,서울,27192000,27107275,+3% ~ -3%,0,87.745,822,,-0.31159
294,20140610209-00,공영차고지 CCTV 설비공사,서울시설공단,서울,36971000,36750875,+3% ~ -3%,0,87.745,895,기,-0.59540
295,20140604768-00,고덕기지 열차무선 음영지역 개선공사,서울특별시,서울,12654816,12674900,+3% ~ -3%,0,87.745,633,,0.15870
296,20140606009-00,서울염리초등학교 급식실(식당) 및 교실증축 통신공사(장),서울특별시교육청,서울,119544000,119467250,+3% ~ -3%,0,87.745,938,기,-0.06421
297,20140609506-00,분 개량공사에 따른 정보통신공사,서울교통공사,서울,16131100,16226900,+3% ~ -3%,0,90,701,기,0.59388
298,20140607054-00,서울어린이대공원 동물원 CCTV 설치공사 (긴급공고),서울시설공단,서울,199494000,197409350,+3% ~ -3%,0,87.745,892,기,-1.04497
299,20140607152-00,테니스경기장 사무공간 개보수 통신공사,서울올림픽기념국민체육진흥공단,서울,29149120,29016600,+2% ~ -2%,0,87.745,860,,-0.45463
300,20140608137-00,복지정책과 등 3개소 정보통신 공사,서울특별시,서울,7447000,7525325,+3% ~ -3%,0,87.745,428,기,1.05176
301,1401083-00,위례신도시 A1-9블록 아파트 정보통신공사 4공구,한국토지주택공사,전국/서울,0,9200704000,0% ~ -6%,0,-,219,의무,85.495
302,20140605267-00,구립 상도4동어린이집 신축 정보통신공사,서울특별시,서울,26873000,26749425,+3% ~ -3%,0,87.745,855,,-0.45985
303,20140604961-00,2014년 도시공원 CCTV설치공사,서울특별시,서울,52679000,52762300,+3% ~ -3%,0,87.745,900,기,0.15812
304,20140600958-00,견인보관소 외 공영주차장 8개소 CCTV 설치 및 DVR 교체 공사,서울특별시,서울,61940000,62366525,+3% ~ -3%,0,87.745,949,기,0.68860
305,20140601018-00,2014년 화장실 개선관련 통신공사,서울특별시,서울,58130560,58427075,+3% ~ -3%,0,87.745,929,기,0.51008
306,20140603807-00,신월1동 청소년독서실 및 파출소 신축 정보통신 공사 (긴급공고),서울특별시,서울,71929000,71908725,+3% ~ -3%,0,87.745,939,,-0.02819
307,20140600824-00,이태원2동 구립어린이집 신축공사(통신),서울특별시,서울,44000000,43846050,+3% ~ -3%,0,87.745,943,,-0.34989
308,20140600903-00,자양2동 어린이집 및 경로당 신축 정보통신 공사 (긴급공고),서울특별시,서울,88484000,87273600,+3% ~ -3%,0,87.745,934,,-1.36794
309,20140601741-00,한국의집 고품격 공간조성(정보통신)공사(긴급) (긴급공고),한국문화재재단,서울/경기,44264000,44184125,+2% ~ -2%,0,87.745,1546,기,-0.18046
310,20140531096-00,전력설비 감시용 CCTV공사,서울특별시농수산식품공사,서울,18358000,18169625,+3% ~ -3%,0,87.745,697,,-1.02612
311,20140525543-00,서울역구내 선형개량에 따른 통신설비 신설공사(총체 및 1차),한국철도공사,전국/서울,1819000000,1783456775,0% ~ -4%,0,86.745,684,기/의무,-1.95400
312,20140529981-01,서울도봉경찰서 창동지구대리모델링(통신설비공사) (긴급공고) (공고),경찰청,서울,22000000,21817400,+2% ~ -2%,0,87.745,806,정,-0.83000
313,20140528048-00,차량정비센터 구내 통신선로 보수공사,서울특별시,서울,59858000,59145425,+3% ~ -3%,0,87.745,987,,-1.19045
314,20140526698-00,서울역구내 선형개량에 따른 정보통신설비 이설공사,한국철도공사,서울,416700000,408124350,+0% ~ -4%,0,86.745,807,기,-2.05800
315,20140527529-00,육아종합지원센터 리모델링 정보통신공사,서울특별시,서울,26996000,26696850,+3% ~ -3%,0,87.745,884,,-1.10813
316,20140527400-00,서울과수 청사 재배치 리모델링 통신공사,서울지방조달청/안전행정부,서울,66600000,66830475,+2% ~ -2%,0,87.745,956,기/협정,0.34605
317,2014-04814,영내케이블 교체공사,제6950부대,서울/안양,52305825,53046894,3.0% ~ -3.0%,0,87.745,753,,1.41680
318,20140529403-00,분당선 한티 등 7개역 영상감시장치 보수공사,한국철도공사,서울/경기,49900000,48431125,+0% ~ -4%,0,87.745,1546,기,-2.94364
319,20140528867-01,국회 상임위원회 소회의실 음향장비 설치공사 (정정공고),국회,서울,50000000,49779500,+2% ~ -2%,0,87.745,819,기/정,-0.44100
320,20140526233-00,영등포역 편의시설(에스컬레이터) 설치 전기(통신)공사,서울시설공단,서울,35160000,34697250,+3% ~ -3%,0,87.745,286,기/협정,-1.31613
321,20140521787-00,독서근린공원 지하주차장 건설공사(정보통신),서울특별시,서울,120989000,120337525,+3% ~ -3%,0,87.745,933,,-0.53846
322,20140510536-00,김포공항 비즈니스제트항공기 지원센터(FBO) 신축 정보통신공사,한국공항공사,전국/서울,1267530000,1274986300,+2% ~ -2%,0,86.745,726,의무,0.58825
323,2014-04342,00지역 광장비 설치 통신공사,제7135부대,서울/인천/경기,236436893,236532531,3.0% ~ -3.0%,0,87.745,163,,0.04044
324,2014-04305,00부대 광장비 설치 통신공사(중기간 경쟁),제7135부대,서울/경기,193223300,193987894,3.0% ~ -3.0%,0,87.745,106,,0.39570
325,2014-04302,00지역 케이블 교체 통신공사,제7135부대,서울,341786407,343754430,3.0% ~ -3.0%,0,86.745,650,,0.57580
326,20140517672-00,고정식 교통무인단속기 이전 설치,서울지방조달청/경찰청,서울,73420000,73454400,+2% ~ -2%,0,87.745,836,기/협정,0.04685
327,20140517741-00,한국공항공사 서울지역본부 사무실 이전 정보통신공사,한국공항공사,서울,414850000,413503875,+2% ~ -2%,0,86.745,839,기,-0.32449
328,20140518413-00,구산동 도서관마을 조성 통신공사,서울특별시,서울,106601000,106449400,+3% ~ -3%,0,87.745,974,기,-0.14222
329,20140525113-00,서초구립 리본타워2단지 어린이집 내부인테리어 공사(통신),서울특별시,서울,19910000,19906875,+3% ~ -3%,0,87.745,708,기,-0.01570
330,20140520094-00,재경포항학사 건립 리모델링 정보통신공사 (긴급공고),경상북도,서울/경북,133012000,131979225,+3% ~ -3%,0,87.745,1102,,-0.77646
331,20140518077-00,"용인문화재단 공연장 큰어울마당, 마루홀, 처인홀 영상설비 개선",재단법인,서울/경기,11827000,11742825,+3% ~ -3%,0,87.745,628,,-0.71172
332,20140520758-00,2014년 고객안내부스 설치에 따른 신설 정보통신공사,서울교통공사,서울,62750270,63231900,+3% ~ -3%,0,87.745,909,기,0.76753
333,20140519757-00,군자차량기지 안전감시 시스템 설치공사,서울교통공사,서울,25656500,25634850,+3% ~ -3%,0,87.745,787,,-0.08439
334,E01-14-02897,2014년 변전소 보안시스템 교체 및 보강공사,한국전력공사,서울,76651760,76390270,+2.5% ~ -2.5%,0,87.745,665,,-0.34115
335,20140516438-00,제2처리장 방류펌프 원격제어장비 설치공사,서울특별시,서울,55000000,54488125,+3% ~ -3%,0,87.745,831,기,-0.93069
336,20140510543-00,2014년 공시청방송설비 개선 정보통신공사,서울특별시,서울,18963680,18774575,+3% ~ -3%,0,87.745,728,기,-0.99720
337,20140514461-00,임차청사 정보통신망 설치공사 (긴급공고),서울특별시,서울,286000000,288890775,+3% ~ -3%,0,87.745,916,기,1.01076
338,20140513550-00,서빙고부군당 방재시스템 구축공사(통신),서울특별시,서울,80580000,80544400,+3% ~ -3%,0,87.745,975,기,-0.04418
339,20140513534-00,의열사 방재시스템 구축공사(통신),서울특별시,서울,51570000,51860300,+3% ~ -3%,0,87.745,957,,0.56292
340,20140511015-00,신도림역 물품보관함 CCTV 증설 정보통신공사,서울교통공사,서울,3298000,3281400,+3% ~ -3%,0,87.745,297,기,-0.50334
341,2014-03871,00지역 아파트 정보통신공사,국방부근무지원단,서울,10253016,10163519,3.0% ~ -3.0%,0,87.745,268,,-0.87289
342,20140508726-00,2014년 고객안내부스 설치에 따른 전자설비 이설공사,서울교통공사,서울,101762700,100594250,+3% ~ -3%,0,87.745,832,,-1.14822
343,E01-14-02816,154kV 녹번-현저S/S 광케이블 시설공사,한국전력공사,서울,44964870,44837672,+2.5% ~ -2.5%,0,87.745,612,,-0.28289
344,20140503078-00,중랑천 제방 녹지축 조성사업(통신),서울특별시,서울,107999000,107008150,+3% ~ -3%,0,87.745,929,기,-0.91747
345,20140502082-00,쌍문119안전센터 신축 통신공사,서울특별시,서울,59730000,59420075,+3% ~ -3%,0,87.745,974,,-0.51888
346,20140502897-00,청운관(구관) 리모델링 통신공사 (긴급공고),서울과학기술대학교,서울,205700000,206580950,+2% ~ -2%,0,87.745,876,,0.42826
