id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%)
174,20151023889-00,원묵초외 1교(태릉중) 특별교실 증축 및 체육관 방송개선 통신공사,서울특별시교육청,서울,48510000,48325825,+3% ~ -3%,0,87.745,950,,-0.37967
175,2015-15303,15-노-00숙소 CCTV설치공사,해군재경근무지원대대,서울,1390000,1369216,0% ~ -3%,0,87.745,95,,-1.49526
176,20151022159-00,경춘선 폐선부지 통신공사,서울특별시,서울,252913000,253578225,+3% ~ -3%,0,87.745,943,,0.26302
177,20151021195-00,김포공항 항공조종인력 양성센터 정보통신공사,한국공항공사,서울,216382000,218037375,+2% ~ -2%,0,87.745,919,,0.76502
178,20151017157-00,[서울대학교병원] 소아별관 6층 교수실 환경개선공사 [통신],서울대학교병원,서울,46696078,46610200,+2% ~ -2%,0,87.745,951,기,-0.18391
179,20151017299-00,교대(2)역 승강장 시설개량 정보통신공사,서울교통공사,전국/서울,538970800,543084550,+3% ~ -3%,0,86.745,964,기/의무,0.76326
180,20151015982-00,신림역 지하철경찰대 경찰센터 조성관련 전자공사,서울교통공사,서울,85733450,85884600,+3% ~ -3%,0,87.745,933,,0.17630
181,2015-15204,00부대 노후 케이블 교체 공사,제1596부대,서울,30494960,30278726,3.0% ~ -3.0%,0,87.745,584,,-0.70909
182,20151019030-00,아동청소년 예술교육센터 통신공사,서울특별시,서울,60145000,59029675,+3% ~ -3%,0,87.745,1025,기,-1.85440
183,20151020374-00,2015년 차량기지 열차무선 통화감도 개선 정보통신공사,서울교통공사,서울,14409350,14412050,+3% ~ -3%,0,87.745,675,,0.01873
184,20151015796-00,고덕차량지 근무환경개선 정보통신공사,서울특별시,서울,7796288,7894500,+3% ~ -3%,0,87.745,405,기,1.25972
185,20151015194-00,을지로입구역 승강장 시설개량 정보통신공사,서울교통공사,서울,386911660,387141950,+3% ~ -3%,0,86.745,914,기,0.05952
186,20151015114-00,신림역 승강장 시설개량 정보통신공사,서울교통공사,서울,428494590,429604450,+3% ~ -3%,0,86.745,919,,0.25901
187,20151015868-00,한국국방연구원 직장어린이집 리모델링공사(정보통신분야) (긴급공고),국방부,서울,23100000,23211275,+2% ~ -2%,0,87.745,794,기,0.48170
188,20150925093-00,서울영동우체국 건립 정보통신공사,서울지방조달청/미래창조과학부,전국/서울,1232639000,1231125975,+2% ~ -2%,0,86.745,807,기/의무,-0.12275
189,20151013133-01,구형통신망 교체공사 시행 (정정공고),서울특별시,서울,129679000,129844375,+3% ~ -3%,0,87.745,920,기/정,0.12752
190,20151010025-00,서울혁신파크 보안설비 개선 통신공사,서울특별시,서울,156860000,155308700,+3% ~ -3%,0,87.745,954,기,-0.98898
191,20151000065-00,신개념치료기술개발 플랫폼구축사업 복합연구센터 신축공사(정보통신),서울지방조달청/한국원자력의학원,전국/서울,1356411000,1346410925,+2% ~ -2%,0,86.745,805,기/의무,-0.73725
192,20151008319-00,안심응급실 개설공사(통신) (재입찰),국립중앙의료원,서울,159983000,159586700,+2% ~ -2%,0,87.745,121,기/정,-0.24772
193,20151007939-00,이수역 서비스지원사업소 및 천호역 i센터 설치 통신공사,서울특별시,서울,61575840,61836825,+3% ~ -3%,0,87.745,937,기,0.42384
194,2015-14137,00지역 시설보수 통신공사,국방부근무지원단,서울,33747000,33774168,3.0% ~ -3.0%,0,87.745,649,,0.08050
195,20151009081-00,한국무역보험공사 직장어린이집 확장공사(정보통신공사),한국무역보험공사,서울,56650000,56859375,+2% ~ -2%,0,87.745,924,기,0.36959
196,20151005572-00,제2처리장 계면측정기 자동제어설비 구축공사,서울특별시,서울,62830000,62631975,+3% ~ -3%,0,87.745,814,,-0.31518
197,20151004736-00,구로시장 시설현대화사업 통신공사,서울특별시,서울,21600000,21789675,+3% ~ -3%,0,87.745,824,기,0.87812
198,20151004680-00,봉원빗물펌프장 외수문 CCTV 설치공사,서울특별시,서울,18480000,18470025,+3% ~ -3%,0,87.745,800,기,-0.05398
199,20151004284-00,노인지회 이전예정 사무실 내부공사(통신),서울특별시,서울,23877000,23933200,+3% ~ -3%,0,87.745,875,,0.23537
200,20151005074-00,서울 인생이모작지원센터 50+캠퍼스 전환 리모델링 통신공사 (긴급공고),서울특별시,서울,101706000,100906125,+3% ~ -3%,0,87.745,931,,-0.78646
201,20151005185-00,2015년 교대근무 여직원침실 및 기타공사(2차)에 따른 정보통신공사,서울교통공사,서울,11213200,11318200,+3% ~ -3%,0,87.745,583,,0.93639
202,20151001135-00,영등포구청 외 1역 노후 에스컬레이터 교체 통신공사,서울특별시,서울,4199728,4195075,+3% ~ -3%,0,87.745,304,기,-0.11080
203,20151001108-00,이수역 서비스지원사업소 및 천호역 아이센터 설치공사(전자),서울특별시,서울,35504928,35107425,+3% ~ -3%,0,87.745,839,기,-1.11958
204,20151001847-00,서울예고 CCTV설치공사,서울특별시교육청,서울,26400000,26519400,+2% ~ -2%,0,87.745,877,기,0.45227
205,20150926138-00,황학롯데캐슬 홈네트워크 설비 교체공사,서울주택도시공사,서울,304854000,305918750,+3% ~ -3%,0,87.745,863,기,0.34926
206,20151001270-00,서울잠원초등학교 교실증축 통신공사,서울특별시교육청,서울,62326000,61589050,+3% ~ -3%,0,87.745,1009,기,-1.18242
207,20150926080-00,구로1동 어린이집 신축 통신공사,서울특별시,서울,48876300,48773825,+3% ~ -3%,0,87.745,919,,-0.20967
208,20150926061-00,2015년 6호선 새절 등 3역 전자설비 이설공사,서울특별시,서울,26855616,26852925,+3% ~ -3%,0,87.745,781,기,-0.01003
209,20151001457-00,미성동 국공립 어린이집 신축공사(통신),서울특별시,서울,32980000,32999075,+3% ~ -3%,0,87.745,938,,0.05783
210,20150924283-00,세종대로~북촌입구 무선AP 설치공사,서울특별시,서울,122771000,124389150,+3% ~ -3%,0,87.745,916,기,1.31802
211,20150924544-01,서울서부경찰서 임시청사 보통신장비 이설 및 선로설치 공사 (공고),경찰청,서울,52000000,52216475,+2% ~ -2%,0,87.745,590,정,0.41629
212,20150925183-00,경원선 외대앞역 승강장 보강에 따른 지장 통신케이블 이설 및 복구공사,한국철도공사,서울,110000000,107176025,0% ~ -4%,0,87.745,913,기,-2.56725
213,20150922717-01,강북경찰서 인수파출소 설계 용역 (긴급공고) (정정공고),경찰청,전국/서울,33000000,33029650,+2% ~ -2%,0,87.745,72,기/정/협정,0.08984
214,20150924904-00,지하철 경찰센터 설치에 따른 정보통신공사,서울교통공사,서울,38557500,38405950,+3% ~ -3%,0,87.745,906,기,-0.39305
215,20150920695-00,국가격리병실(음압) 설치공사(정보통신),국민건강보험공단,서울/경기,30799000,30864850,+2% ~ -2%,0,87.745,1679,,0.21380
216,20150919393-00,2015년 다목적 CCTV 설치공사,서울특별시,전국/서울,800800000,794269525,+3% ~ -3%,0,86.745,175,기/의무,-0.81550
217,20150924926-01,국립중앙청소년디딤센터 대안교실 증축사업(통신) (긴급공고) (공고),국립중앙청소년디딤센터,서울/경기,11715000,11773275,+3% ~ -3%,0,87.745,1312,정,0.49743
218,20150924274-00,수난구조대 CCTV 설치공사,서울특별시,서울/경기,13636150,13576225,+3% ~ -3%,0,87.745,849,,-0.43946
219,20150918343-00,김포공항 경항공 계류장 및 타지역 CCTV 설치공사,한국공항공사,서울,161880000,163046000,+2% ~ -2%,0,87.745,897,기,0.72028
220,20150922459-00,제2교육연수원 시설개선 통신공사 전자견적 공고,서울특별시교육청,서울,72727000,72742500,+3% ~ -3%,0,87.745,960,,0.02131
221,20150921796-00,덕의경로당 신축 통신공사,서울특별시,서울,9570000,9486275,+3% ~ -3%,0,87.745,462,기,-0.87487
222,20150918739-00,2015년 5호선 마곡역 전자설비 이설공사,서울특별시,서울,40094080,39763050,+3% ~ -3%,0,87.745,858,기,-0.82564
223,E01-15-06689,2015년 중부전력지사 디지털 계통보호전송장치 교체공사,한국전력공사,서울,27793600,27818944,+2.5% ~ -2.5%,0,87.745,585,,0.09118
224,20150917147-00,2015년 당고개역 등 2역 상가조성에 따른 정보통신공사,서울교통공사,서울,94439200,93645225,+3% ~ -3%,0,87.745,936,기,-0.84073
225,20150915324-00,화곡 등 22역 청소근로자 휴게실 환경개선 통신공사,서울특별시,서울/경기,23648480,23576150,+3% ~ -3%,0,87.745,1516,기,-0.30586
226,E01-15-06649,154kV 용현S/S 전력통신설비 시설공사,한국전력공사,서울/경기,195827775,196076196,+2.5% ~ -2.5%,0,87.745,1448,,0.12685
227,20150919517-00,강동경찰서 신청사 IP전화 및 네트워크 설치 용역 (긴급공고),경찰청,서울,43000000,43063350,+2% ~ -2%,0,87.745,45,,0.14732
228,20150916512-00,임시사무소 설치공사(통신),국민건강보험공단,서울,290000000,288842900,+2% ~ -2%,0,87.745,695,기,-0.39900
229,20150916134-01,중화지구대 신축공사 (통신) (정정공고),경찰청,서울,34870000,35079725,+2% ~ -2%,0,87.745,879,기/정/협정,0.60144
230,20150918456-00,가락몰 임대점포 시설보완공사(정보통신) (긴급공고),서울특별시농수산식품공사,서울,56252000,56400275,+3% ~ -3%,0,87.745,870,,0.26359
231,20150913352-00,삼각산동 복합청사 신축공사(통신),서울특별시,서울,150260000,149530150,+3% ~ -3%,0,87.745,940,기,-0.48573
232,20150918760-00,강남환경자원센터 CCTV 배관배선 공사 (긴급공고),서울특별시,서울,49497000,49247700,+3% ~ -3%,0,87.745,945,기,-0.50367
233,20150914924-00,음압수술실 개설공사(통신),국립중앙의료원,서울,25006000,25143575,+2% ~ -2%,0,87.745,774,기,0.55016
234,KRA2015090500,렛츠런CCC. 용산 복합문화공간 조성 정보통신 공사,한국마사회,서울,85107000,85402500,3% ~ -3%,0,87.745,738,,0.34720
235,20150914385-00,서교경관광장 조성사업 통신공사,서울특별시,서울,11871000,11768200,+3% ~ -3%,0,87.745,689,기,-0.86598
236,20150913337-00,국회 외곽 출입문 CCTV 카메라 설치공사,국회,서울,92828000,92666975,+2% ~ -2%,0,87.745,899,기/협정,-0.17347
237,20150915839-00,2015년 종각역 화장실 신설공사에 따른 정보통신공사,서울교통공사,서울,28518000,28696500,+3% ~ -3%,0,87.745,813,기,0.62592
238,20150911725-02,용강지구대 신축관련 통신공사 (정정공고),경찰청,서울,59950000,60244575,+2% ~ -2%,0,87.745,954,기/정,0.49136
239,20150909576-00,도봉 장애인종합복지관 신축 정보통신 공사,서울특별시,서울,140094000,139351525,+3% ~ -3%,0,87.745,963,기,-0.52999
240,20150911396-01,서울과학기술대학교 인재개발원 신축공사(통신) (정정공고),서울과학기술대학교,서울,109670000,110215125,+2% ~ -2%,0,87.745,929,기/정,0.49705
241,20150908304-00,점검업무용 CCTV 설치공사,(주)탄천환경,서울,230879000,231491475,+3% ~ -3%,0,87.745,912,기,0.26527
242,20150820578-00,전파관리시설 이전설치공사(수도권 4개소),서울지방조달청/미래창조과학부,서울/인천/경기,211091000,211183925,+2% ~ -2%,0,87.745,1834,기/협정,0.04402
243,20150910205-00,서울역 주변 교차로 개선 전기공사 (긴급공고),서울특별시/서울특별시,서울,523600000,520300075,+3% ~ -3%,0,86.745,545,기/협정,-0.63024
244,20150906633-00,영등포구청역 임대사무실 조성 정보통신공사,서울특별시,서울,25755664,25645650,+3% ~ -3%,0,87.745,841,기,-0.42715
245,20150905076-00,"2015년 새절,대림역 승강장 통신공사",서울특별시,서울,5553440,5621450,+3% ~ -3%,0,87.745,350,기,1.22464
246,20150901837-00,왕십리고등학교 신축 통신공사,서울지방조달청/서울특별시교육청,서울,357255000,357883850,+3% ~ -3%,0,86.745,911,기/협정,0.17602
247,20150901328-01,"대일관광고등학교 교사신축 전기, 통신, 소방공사(긴급) (긴급공고) (공고)",서울특별시교육청,서울,1882878310,1879988150,+3% ~ -3%,0,86.745,38,정,-0.15350
248,20150900241-00,마포아트센터 문화동 증축 정보통신공사(장계속공사),서울특별시,서울,44794860,45162775,+3% ~ -3%,0,87.745,891,기,0.82133
249,20150807526-00,본부 잔류시설 이전 리모델링 공사(통신),서울지방조달청/도로교통공단,서울,238983000,240926600,+2% ~ -2%,0,87.745,887,기/협정,0.81327
250,20150825890-00,신방화역 환승주차장 정보통신공사,서울주택도시공사,서울,291647000,293750550,+3% ~ -3%,0,87.745,923,기/협정,0.72126
251,20150901637-00,청사 민원동 신축 통신공사,경찰청,서울,50993000,50800050,+2% ~ -2%,0,87.745,931,,-0.37839
252,20150902116-00,과천선 대공원역 등 31역 역무자동화설비 이설 타공사,한국철도공사,서울/인천/경기,58700000,57851550,+0% ~ -4%,0,87.745,2048,기,-1.44541
253,20150901724-00,호암2터널 CCTV 교체공사,서울특별시,서울,43880000,43576500,+3% ~ -3%,0,87.745,947,기,-0.69166
254,2015-11295,00부대 생활관 통신공사(15-2045),국군재정관리단,서울,50692720,49950500,0.0% ~ -3.0%,0,87.745,678,,-1.46416
255,20150901908-00,가락시장 공공도서관 통신설비공사(긴급) (긴급공고),서울특별시농수산식품공사,서울,26127000,25826425,+3% ~ -3%,0,87.745,826,기,-1.15044
256,20150822951-00,서울시 통합보안관제센터 반환경 구축공사,서울특별시,서울,273406000,272426550,+3% ~ -3%,0,87.745,881,기,-0.35825
257,KRA2015080610,렛츠런CCC. 영등포 환경개선 정보통신 공사,한국마사회,서울,118629000,119780075,3% ~ -3%,0,87.745,846,,0.97031
258,KRA2015080530,렛츠런 CCC. 도봉 환경개선 정보통신 공사,한국마사회,서울,147246000,147448550,3% ~ -3%,0,87.745,834,,0.13755
259,20150823682-00,2015년 공원방범용 CCTV 공사,서울특별시,서울,111540000,112848975,+3% ~ -3%,0,87.745,444,,1.17354
260,20150819800-00,노원 사회적경제클러스센터 리모델링 통신공사,서울특별시,서울,53152000,53432950,+3% ~ -3%,0,87.745,1008,,0.52857
261,20150820169-00,도봉구청사 지진가속도계측 설치공사,서울특별시,서울,146600000,146909375,+3% ~ -3%,0,87.745,35,기,0.21103
262,20150820844-00,구산동 도서관마을 CCTV 배관배선 공사,서울특별시,서울,36641000,36781825,+3% ~ -3%,0,87.745,942,,0.38433
263,20150820060-00,방화차량지 근무환경개선 정보통신공사,서울특별시,서울,22988704,23386050,+3% ~ -3%,0,87.745,828,기,1.72844
264,20150816760-00,나라키움 대학생주택 건축공사,한국자산관리공사,전국/서울,2158112000,2173682850,+2% ~ -2%,0,86.745,12,기/의무,0.72150
265,20150818890-00,국방FM 백령도 송신장비 이전공사,국방부,서울/인천/경기,46000000,46072600,+2% ~ -2%,0,87.745,67,,0.15782
266,20150816315-00,사격장 및 컬링장 건립 통신공사,대한장애인체육회,서울/경기,803352000,801444100,+2% ~ -2%,0,86.745,905,기,-0.23750
267,2015-10061,00지역 아파트 방송설비 개선공사,국방부근무지원단,서울,139249000,139896624,3.0% ~ -3.0%,0,87.745,636,,0.46508
268,20150816182-00,분당선 수서역 등 2역 역무자동화설비 신설 타공사,한국철도공사,서울,44900000,44462075,+0% ~ -4%,0,87.745,893,기,-0.97534
269,20150802152-00,서울수송초등학교 복합화시설 증축 통신공사,서울지방조달청/서울특별시교육청,서울,366193000,370283425,+3% ~ -3%,0,86.745,893,기/협정,1.11701
270,E01-15-06024,서부지사 노후CCTV 교체 및 사각지대 보강공사,한국전력공사,서울,23016499,23113858,+2.5% ~ -2.5%,0,87.745,567,,0.42299
271,20150814763-00,문화재 재난방지시스템 구축공사(서울구신촌역사),서울특별시,서울,58973000,58551700,+3% ~ -3%,0,87.745,912,,-0.71440
272,20150813440-00,cctv 설비 통합구축 정보통신공사 (긴급공고),서울특별시,서울,14582000,14513350,+3% ~ -3%,0,87.745,735,기,-0.47079
273,20150808936-00,전산실 시설보강공사,서울특별시,서울,20520160,20524775,+3% ~ -3%,0,87.745,399,,0.02249
274,20150809113-00,2015년 아차산 등 5역 화장실 시설개량 통신공사,서울특별시,서울,47980160,48505225,+3% ~ -3%,0,87.745,915,기,1.09433
275,20150809058-00,2015년 방화 등 5역 화장실 시설개량 통신공사,서울특별시,서울/경기,44388480,44579175,+3% ~ -3%,0,87.745,1765,기,0.42960
276,20150808853-00,2015년 마포구 어린이보호구역 내 CCTV 설치공사,서울특별시,서울,262345000,264634000,+3% ~ -3%,0,87.745,935,기,0.87251
277,20150811772-00,행정대학원(57동) 지하층 환경개선 통신공사 (긴급공고),서울대학교,서울,52347000,52296525,+2% ~ -2%,0,87.745,970,,-0.09643
278,E01-15-05918,영서 변전소케이블 처리실내 SJ 온도센서 설치공사,한국전력공사,서울,40235895,40204574,+2.5% ~ -2.5%,0,87.745,286,협정,-0.07785
279,E01-15-05908,2015년 하반기 계통보호전송장치 교체공사,한국전력공사,서울,43436650,43065635,+2.5% ~ -2.5%,0,87.745,674,,-0.85416
280,20150810341-00,한국은행 본부 직장어린이집 증설공사(정보통신공사),한국은행,서울,77429000,76868675,+2% ~ -2%,0,87.745,994,기,-0.72367
281,20150804334-00,북촌 한옥마을 CCTV 및 무선AP 설치공사,서울특별시,서울,209715000,208275350,+3% ~ -3%,0,87.745,548,기,-0.68648
282,20150807760-01,구청 직장어린이집 리모델링 통신공사 시행 (공고),서울특별시,서울,34320000,34377975,+3% ~ -3%,0,87.745,940,정,0.16892
283,20150805795-02,고덕119안전센터 통신공사 (공고),서울특별시,서울,91639000,91483700,+3% ~ -3%,0,87.745,945,정,-0.16947
284,20150808235-00,서울구로경찰서 가리봉파출소 신축공사(통신) (긴급공고),경찰청,서울,39781500,39632475,+2% ~ -2%,0,87.745,865,기,-0.37461
285,20150807139-00,신남중학교 다목적강당 및 특별교실 증축 통신공사,서울특별시교육청,서울,65037000,65107950,+3% ~ -3%,0,87.745,915,,0.10909
286,20150803131-00,2015년 차량지 CCTV 카메라 설치공사,서울특별시,서울/경기,251310240,251711750,+3% ~ -3%,0,87.745,1781,기,0.15976
287,E01-15-05779,아트센터 다목적홀 및 로비 리모델링 정보통신공사,한국전력공사,서울,111997678,110971827,+2.5% ~ -2.5%,0,87.745,757,,-0.91596
288,20150801781-00,경원선 광운대외 4개역 영상설비 개량공사,한국철도공사,서울/경기,60000000,58970400,+0% ~ -4%,0,87.745,1856,기,-1.71600
289,20150800289-00,자가통신망 확충공사,서울특별시,서울,275220000,273887275,+3% ~ -3%,0,87.745,921,기,-0.48424
290,20150803644-00,금옥마을 새 집 짓기 리모델링공사(통신) (긴급공고),서울특별시,서울,29607000,29521475,+3% ~ -3%,0,87.745,750,,-0.28887
291,20150722065-00,조선의 궁궐 왕실의 생활 전시실 리노베이션 공사(통신),문화재청,서울,26930000,27026525,+2% ~ -2%,0,87.745,741,기,0.35842
292,20150729458-00,한국관광공사 서울사옥 리모델링 공사(통신) (긴급공고),한국관광공사,서울/인천/경기,307548200,307556725,+2% ~ -2%,0,87.745,1902,기,0.00277
293,20150728255-00,한성과학고등학교 숙사동 증축 통신 공사 (긴급공고),서울특별시교육청,서울,86850000,86284875,+3% ~ -3%,0,87.745,995,기,-0.65070
294,20150729450-00,경부선 구로역 고객안내부스 설치에 따른 통신설비 신설공사,한국철도공사,서울,9620000,9396650,+0% ~ -4%,0,87.745,442,기,-2.32173
295,20150725721-00,창동환승주차장 내 박스파크 정보통신공사 (긴급공고),서울주택도시공사,서울,188793000,186994300,+3% ~ -3%,0,87.745,882,협정,-0.95274
296,E01-15-05640,2015년 공동구 통신케이블 시설 공사,한국전력공사,서울,53597241,53660982,+2.5% ~ -2.5%,0,87.745,684,,0.11892
297,20150727232-00,교통단속장비 이전 및 검지선 재설치,서울지방조달청/경찰청,서울,82906000,82851750,+2% ~ -2%,0,87.745,853,기/협정,-0.06544
298,20150727074-00,보안CCTV 모니터시스템 설치공사,(주)탄천환경,서울/경기,64097000,63994175,+3% ~ -3%,0,87.745,1770,기,-0.16043
299,20150725033-00,신영시장 CCTV 교체 및 추가설치 공사,서울특별시,서울,34866000,34362900,+3% ~ -3%,0,87.745,923,,-1.44296
300,20150724700-00,2015년 CCTV 자가통신망 수용 공사(긴급) (긴급공고),서울특별시,서울,209429000,207759925,+3% ~ -3%,0,87.745,867,기,-0.79697
301,20150724609-00,효제파출소 신축공사(통신) (긴급공고),경찰청,서울,29260000,29237375,+2% ~ -2%,0,87.745,819,협정,-0.07733
302,2015-10231,[긴급]경부선(판교-양재) 광케이블 설치공사,한국도로공사,서울/경기,282393000,275262578,0% ~ -6%,0,87.745,1412,,-2.52500
303,20150724472-00,2015 신도림역 상가 개발 정보통신공사,서울교통공사,서울,19496030,19275575,+3% ~ -3%,0,87.745,743,기,-1.13077
304,E01-15-05541,IP방식 전자교환시스템 시설공사,한국전력공사,서울/경기,141876449,143038143,+2.5% ~ -2.5%,0,87.745,1296,,0.81880
305,20150722396-00,명륜파출소 신축공사(통신) 최종 (긴급공고),경찰청,서울,27220000,27292175,+2% ~ -2%,0,87.745,825,협정,0.26515
306,20150719272-00,2015년 천호역등 11역 CCTV 카메라 이설공사,서울특별시,서울,34184400,34516300,+3% ~ -3%,0,87.745,854,기,0.97091
307,20150718826-00,경륜고객홀 용도변경 정보통신공사,서울올림픽기념국민체육진흥공단,서울,157200000,155057800,+2% ~ -2%,0,87.745,869,기,-1.36273
308,20150719314-00,2015 관악산공원내 CCTV 설치공사,서울특별시,서울,57750000,57129125,+3% ~ -3%,0,87.745,980,,-1.07511
309,20150717104-00,동작문화복지센터 디지털 비상방송설비 설치 공사,서울특별시,서울,49434000,49045375,+3% ~ -3%,0,87.745,858,,-0.78615
310,20150717451-00,재난안전안내 방송시스템 구축 통신공사(긴급) (긴급공고),서울과학기술대학교,서울,27819000,27947775,+2% ~ -2%,0,87.745,869,기,0.46290
311,20150719040-00,성동 지역경제혁신센터 리모델링 공사(통신) (긴급공고),서울특별시,서울,38274000,38684925,+3% ~ -3%,0,87.745,933,,1.07364
312,20150719838-00,서울영문초등학교 특별교실 증축 통신공사,서울특별시교육청,서울,32318000,32653600,+3% ~ -3%,0,87.745,858,기,1.03843
313,20150719727-00,수도전공고 본관 바닥개선 정보통신공사,서울특별시교육청,서울,43230000,43427400,+3% ~ -3%,0,87.745,847,기,0.45662
314,20150718400-01,성일중 특별교실 이전과 센터리모델링 통신공사 (긴급공고) (정정공고),서울특별시교육청,서울,63822000,64147225,+3% ~ -3%,0,87.745,953,기/정,0.50958
315,20150717642-00,서울검찰청사 구치감 카메라 설치공사,법무부,서울,18700000,18666450,+2% ~ -2%,0,87.745,365,,-0.17942
316,20150716794-00,서울 암사동 유적 정비사업 통신공사 (긴급공고),서울특별시,서울,89219000,88100450,+3% ~ -3%,0,87.745,915,기,-1.25372
317,20150716095-00,서울문창초등학교 방송실 개선 통신 공사 (긴급공고),서울특별시교육청,서울,29354000,28701075,+3% ~ -3%,0,87.745,863,기,-2.22432
318,20150706224-00,상명초등학교 특별교실 증축공사 통신공사,서울특별시북부교육청상명초등학교,서울,43890000,43935250,+2% ~ -2%,0,87.745,957,기,0.10309
319,E01-15-05349,신설 강남지사 구내 네트워크 구축공사,한국전력공사,서울,95043092,95073235,+2.5% ~ -2.5%,0,87.745,682,,0.03171
320,20150713050-00,분당선 모란변전소외 1개소 부하개폐 신설에 따른 통신망 구축공사,한국철도공사,서울/경기,96000000,94720825,+0% ~ -4%,0,87.745,1635,기,-1.33248
321,20150712072-01,2015년 어린이보호구역 다목적 CCTV 설치공사 (공고),서울특별시,서울,131780000,131825525,+3% ~ -3%,0,87.745,443,정,0.03454
322,20150710826-00,(가칭)장원유치원 신축 통신공사,서울특별시교육청,서울,201519000,200950775,+3% ~ -3%,0,87.745,925,기,-0.28198
323,20150711393-00,신금호 외 9역 노후 엘리베이터 교체 통신공사,서울특별시,서울,100804208,100546725,+3% ~ -3%,0,87.745,927,기,-0.25543
324,20150712719-00,서울구로경찰서 신축관련 통신공사 (긴급공고),경찰청,서울,33193000,32949725,+2% ~ -2%,0,87.745,53,기/여성,-0.73292
325,20150711977-00,인터넷침해대응센터 출입보안시설 등 물리적보안 강화를 위한 공사(정보통신공사),한국인터넷진흥원,서울,81600000,81169400,+2% ~ -2%,0,87.745,901,,-0.52770
326,20150708342-00,국악연수관 CCTV 화질개선 및 추가설치 공사,서울지방조달청/문화체육관광부,서울,50149000,49927250,+2% ~ -2%,0,87.745,49,기/협정/여성,-0.44219
327,E01-15-05220,강남지사 광케이블 시설공사,한국전력공사,서울,43003927,42295129,+2.5% ~ -2.5%,0,87.745,672,,-1.64822
328,20150710677-00,구로고등학교 급식실 및 학생식당 증축 통신공사,서울특별시교육청,서울,64300000,63426675,+3% ~ -3%,0,87.745,1000,기,-1.35821
329,20150710433-00,선곡초 외벽보수 통신공사 (긴급공고),서울특별시교육청,서울,118653000,118617450,+3% ~ -3%,0,87.745,937,기,-0.02997
330,20150708082-00,경의선 서울~문산 영상감시설비 개량공사,한국철도공사,서울/경기,249000000,241286025,0% ~ -4%,0,87.745,1673,기,-3.09799
331,20150708066-00,서울차량사업소 새마을차고 영상설비 신설공사,한국철도공사,서울,93400000,90943625,0% ~ -4%,0,87.745,881,기,-2.62996
332,20150706251-00,IT-Complex 초고속정보통신망 광케이블 설치공사,서울특별시,서울,146035000,144341775,+3% ~ -3%,0,87.745,908,기,-1.15947
333,20150705119-00,서초보금자리 보도육교 승강 정보통신공사,서울특별시,서울,38951000,38969850,+3% ~ -3%,0,87.745,903,기,0.04839
334,20150706987-00,서울명원초 통신시설 개선공사 (긴급공고),서울특별시교육청,서울,77270000,78445525,+3% ~ -3%,0,87.745,1019,기,1.52132
335,20150703974-00,시설공사 입찰공고(서울도시과학기술고 기숙사 증축 통신공사),서울특별시교육청,서울,247760000,246053600,+3% ~ -3%,0,87.745,929,,-0.68874
336,20150704708-01,북부간선도로 묵동IC 과속단속장비 설치공사 (정정공고),서울특별시,서울,59532000,59596500,+3% ~ -3%,0,87.745,25,기/정/협정,0.10834
337,20150707521-00,경원선 왕십리역 구내 출입자 감시를 위한 영상감시장치 신설공사,한국철도공사,서울,75000000,74100600,+0% ~ -4%,0,87.745,878,기,-1.19920
338,20150705895-00,경부제3녹지 지하공영주차장 통신공사,서울특별시,서울,87637000,86965125,+3% ~ -3%,0,87.745,981,기,-0.76666
339,2015-07802,15-00숙소 CCTV공사,해군재경근무지원대대,서울,1043000,1040727,3% ~ -3%,0,87.745,86,,-0.21793
340,20150704752-00,서울인헌초등학교 방송장비 및 선로교체 통신 공사 (긴급공고),서울특별시교육청,서울,74765000,74719075,+3% ~ -3%,0,87.745,953,기,-0.06143
341,20150703286-01,수유중학교 CCTV 설치공사 수의(소액) 전자견적 공고(긴급) (정정공고),서울특별시교육청,서울,30000000,29941725,+3% ~ -3%,0,87.745,868,기/정,-0.19425
342,20150633757-00,임대주택 배선구교체 통신공사(관악드림외8단지) (긴급공고),서울주택도시공사,서울,270424000,267990925,+3% ~ -3%,0,87.745,905,기,-0.89973
343,20150700514-00,2호선 영등포구청~당산 방음벽 교체 및 내진보강에 따른 정보통신공사,서울교통공사,서울,166284190,165507700,+3% ~ -3%,0,87.745,922,기,-0.46697
344,20150700467-00,2호선 잠실나루~잠실 방음벽 교체 및 내진보강에 따른 정보통신공사,서울교통공사,서울,264742100,265858050,+3% ~ -3%,0,87.745,907,기,0.42152
345,2015-07404,00부대 울타리 및 고가초소 신축 통신공사,국군재정관리단,서울,32563000,32794564,3.0% ~ -3.0%,0,87.745,650,,0.71112
346,E01-15-05016,율곡로 이설 전력구 감시시스템 설치공사,한국전력공사,서울,133744149,133127467,+2.5% ~ -2.5%,0,87.745,359,협정,-0.46110
347,20150633020-00,2015년 5호선 여의도역 등 9개소 전산네트워크(LAN) 신설공사,서울특별시,서울/경기,17923264,17852550,+3% ~ -3%,0,87.745,1332,기,-0.39454
348,2015-07481,00장비 설치 통신공사,제1596부대,서울,22683180,22410308,0.0% ~ -3.0%,0,87.745,562,,-1.20298
