,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
40,191,1098611773,주식회사상현엔지니어링,이재권,분석,285751294,85.0,95.321,95.784,0.4316 (100.4316),14 13,2024/07/23 08:56:20,
41,192,1218140540,영현정보통신(주),김두식,분석,285768455,85.0,95.327,95.79,0.4376 (100.4376),14 5,2024/07/22 09:18:06,
42,193,7998800243,주식회사 비티엘정보통신,최성진,분석,285772910,85.0,95.329,95.791,0.4391 (100.4391),15 14,2024/07/22 10:03:09,
43,194,2158168163,블루엔이(주),정홍채,분석,285779747,85.0,95.332,95.793,0.4416 (100.4416),9 15,2024/07/19 12:55:56,
44,195,1128152663,한국아이디정보(주),송찬호,분석,285791690,85.0,95.336,95.797,0.4457 (100.4457),13 7,2024/07/22 09:56:51,
45,196,1198164229,(주) 이준시스템,한상훈,분석,285792500,85.0,95.336,95.798,0.4460 (100.446),2 15,2024/07/19 15:49:38,
46,197,2118645407,흥일정보통신(주),정본영,분석,285796248,85.0,95.338,95.799,0.4473 (100.4473),1 14,2024/07/19 10:39:05,
47,198,2208104161,대신정보기술 주식회사,이광호,분석,285798240,85.0,95.338,95.8,0.4480 (100.448),11 2,2024/07/22 16:55:46,
48,199,3388801483,주식회사 에버그린티앤씨,최재완,분석,285808199,85.0,95.342,95.803,0.4516 (100.4516),11 2,2024/07/19 12:13:01,
49,200,1188113673,동해정보통신 주식회사,이창원,분석,285826980,85.0,95.349,95.809,0.4582 (100.4582),8 11,2024/07/22 10:05:33,
0,201,1168173694,(주)지엠에스인터내셔날,김형준,분석,285828685,85.0,95.349,95.81,0.4588 (100.4588),13 15,2024/07/19 09:15:11,
1,202,1068157019,(주)세호영상,박석신,분석,285836651,85.0,95.352,95.812,0.4616 (100.4616),6 1,2024/07/22 13:09:46,
2,203,1068198683,주식회사 포인트정보,강미혜,분석,285837505,85.0,95.353,95.813,0.4619 (100.4619),15 6,2024/07/22 08:01:23,
3,204,1078163703,아이티에스엔지니어링 주식회사,김정구,분석,285842627,85.0,95.355,95.814,0.4637 (100.4637),13 8,2024/07/23 09:47:37,
4,205,2040371641,한서전자,김영옥,분석,285843196,85.0,95.355,95.815,0.4639 (100.4639),5 7,2024/07/19 10:06:17,
5,206,3218602097,(주)태연정보,김영태,분석,285847460,85.0,95.356,95.816,0.4653 (100.4653),5 2,2024/07/20 22:46:18,
6,207,1198182057,주식회사 다온티엔지,남기완,분석,285857710,85.0,95.36,95.819,0.4690 (100.469),1 11,2024/07/18 20:10:23,
7,208,5298100062,주식회사 알에프코리아,신현성,분석,285858560,85.0,95.36,95.82,0.4693 (100.4693),1 9,2024/07/22 09:26:04,
8,209,2158623647,주식회사 시공이엔씨,황호진,분석,285864863,85.0,95.363,95.822,0.4715 (100.4715),12 6,2024/07/18 15:25:02,
9,210,1198618088,주식회사 하이넷 네트웍스,김동순,분석,285865104,85.0,95.363,95.822,0.4716 (100.4716),14 2,2024/07/19 09:32:00,
10,211,1358131171,(주)금성전기통신공사,김윤환,분석,285885370,85.0,95.37,95.829,0.4787 (100.4787),2 7,2024/07/19 12:20:31,
11,212,1018151776,(주)지디시,김승환,분석,285890140,85.0,95.372,95.83,0.4803 (100.4803),4 1,2024/07/18 19:16:32,
12,213,2148672354,파나소닉코리아 주식회사,쿠라마타카시,분석,285893556,85.0,95.373,95.831,0.4816 (100.4816),10 14,2024/07/23 09:34:14,
13,214,2048651425,주식회사 메이사운드,심문섭,분석,285902000,85.0,95.376,95.834,0.4845 (100.4845),5 1,2024/07/22 09:37:59,
14,215,1288610057,주식회사 청명씨앤아이,문현민,분석,285917029,85.0,95.382,95.839,0.4898 (100.4898),5 6,2024/07/19 14:47:29,
15,216,1018139321,(주)세웅정보통신,장우진,분석,285922008,85.0,95.384,95.841,0.4916 (100.4916),13 12,2024/07/19 08:56:59,
16,217,2158601380,세계정보시스템(주),한인창,분석,285924285,85.0,95.384,95.842,0.4924 (100.4924),2 12,2024/07/23 08:37:56,
17,218,1078677070,씨지에스아이티(주),최규식,분석,285929593,85.0,95.386,95.844,0.4942 (100.4942),14 15,2024/07/22 17:54:40,
18,219,1138195613,(주)고려다이나믹스,변희만,분석,285933390,85.0,95.388,95.845,0.4956 (100.4956),7 5,2024/07/19 08:21:02,
19,220,1078658471,비케이앤파워컴 주식회사,김정훈,분석,285936804,85.0,95.389,95.846,0.4968 (100.4968),10 9,2024/07/23 09:49:24,
20,221,1858100770,(주)에이치엔와이,한정목,분석,285937742,85.0,95.389,95.846,0.4971 (100.4971),2 1,2024/07/19 10:01:52,
21,222,1208147588,서현정보통신(주),배상만,분석,285938226,85.0,95.39,95.846,0.4973 (100.4973),4 6,2024/07/22 16:47:57,
22,223,2130230588,태극정보통신,이상호,분석,285945988,85.0,95.392,95.849,0.5000 (100.5),6 7,2024/07/22 23:06:20,
23,224,1278171963,(주)서광시스템,박영,분석,285957000,85.0,95.396,95.853,0.5038 (100.5038),2 4,2024/07/22 17:36:41,
24,225,2078147814,(주)대호엔지니어링,윤용상,분석,285968640,85.0,95.401,95.857,0.5079 (100.5079),10 9,2024/07/22 13:50:08,
25,226,1168175601,한빛인프라소닉(주),이한철,분석,285972370,85.0,95.402,95.858,0.5093 (100.5093),11 14,2024/07/22 08:45:37,
26,227,1018639665,(주)한양인프라넷,김주호,분석,285982320,85.0,95.406,95.861,0.5127 (100.5127),14 1,2024/07/19 07:40:46,
27,228,1058199938,삼호전자통신(주),이경희,분석,285989440,85.0,95.408,95.864,0.5153 (100.5153),8 14,2024/07/22 09:27:40,
28,229,1068690366,(주)윈투스시스템,신경익,분석,285990579,85.0,95.409,95.864,0.5157 (100.5157),13 2,2024/07/17 12:21:29,
29,230,1058619564,주식회사 다상테크,김춘기,분석,285990863,85.0,95.409,95.864,0.5158 (100.5158),1 6,2024/07/19 13:11:30,
30,231,1148135087,장한전산(주),이상철,분석,285995188,85.0,95.41,95.866,0.5173 (100.5173),7 15,2024/07/22 11:47:31,
31,232,1208137120,(주)지티일렉콘,고광열,분석,285997780,85.0,95.411,95.866,0.5182 (100.5182),8 11,2024/07/23 03:00:01,
32,233,2158148186,주식회사 시스텍이앤씨,전진우,분석,286001390,85.0,95.413,95.868,0.5195 (100.5195),11 15,2024/07/19 10:23:32,
33,234,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,286003441,85.0,95.413,95.868,0.5202 (100.5202),1 4,2024/07/22 16:14:42,
34,235,1288196628,코마정보통신(주),이경수,분석,286010496,85.0,95.416,95.871,0.5227 (100.5227),8 10,2024/07/21 09:10:34,
35,236,1098655451,주식회사 투비,차인성,분석,286028500,85.0,95.423,95.877,0.5290 (100.529),14 6,2024/07/22 09:33:02,
36,237,1138175034,(주)윈플러스정보기술,정재원,분석,286029586,85.0,95.423,95.877,0.5294 (100.5294),9 2,2024/07/22 17:11:36,
37,238,1088196885,주식회사글로벌정보통신,양진이,분석,286030420,85.0,95.423,95.877,0.5297 (100.5297),11 6,2024/07/19 08:12:55,
38,239,2948601665,누리종합전기 주식회사,천금진,분석,286040370,85.0,95.427,95.881,0.5332 (100.5332),8 3,2024/07/19 15:44:46,
39,240,2118620935,주식회사 한양티이씨,조형국,분석,286041224,85.0,95.427,95.881,0.5335 (100.5335),4 12,2024/07/23 09:11:49,
40,241,1058179892,(주)지에스컴,김형호,분석,286054312,85.0,95.432,95.885,0.5381 (100.5381),4 5,2024/07/22 09:55:04,
41,242,1068663404,주식회사 씨씨티비네오텍,최영근,분석,286064840,85.0,95.436,95.889,0.5418 (100.5418),12 4,2024/07/19 09:18:53,
42,243,2098139213,(주)뉴타운전력,박형우,분석,286069392,85.0,95.438,95.89,0.5434 (100.5434),14 8,2024/07/20 17:27:55,
43,244,1098166803,(주)아이앤씨파트너스,곽준철,분석,286069680,85.0,95.438,95.89,0.5435 (100.5435),6 13,2024/07/22 10:44:12,
44,245,1048643227,(주)제이더블유씨네트웍스,이동원,분석,286074800,85.0,95.44,95.892,0.5453 (100.5453),6 5,2024/07/19 09:28:40,
45,246,1048610901,이룸유비쿼터스주식회사,김승규,분석,286081583,85.0,95.442,95.894,0.5476 (100.5476),6 10,2024/07/22 13:53:41,
46,247,1098150316,(주)건우통신,노형환,분석,286085040,85.0,95.443,95.896,0.5489 (100.5489),8 2,2024/07/22 09:20:15,
47,248,2208132347,(주)태양기술개발,안규철,분석,286088299,85.0,95.444,95.897,0.5500 (100.55),13 10,2024/07/22 07:11:54,
48,249,1408169475,주식회사 제이앤제이파워스,박재옥,분석,286101900,85.0,95.449,95.901,0.5548 (100.5548),5 13,2024/07/22 15:00:02,
49,250,2218120693,주식회사 일동에너텍,김종삼,분석,286104673,85.0,95.45,95.902,0.5558 (100.5558),4 15,2024/07/19 20:09:34,
0,251,1328127945,부민통신 주식회사,박창욱,분석,286109993,85.0,95.452,95.904,0.5576 (100.5576),9 7,2024/07/22 13:36:53,
1,252,1078731896,(주)비시텍코리아,임헌욱,분석,286112639,85.0,95.453,95.905,0.5586 (100.5586),2 15,2024/07/18 22:20:42,
2,253,2108122973,인터컴넷(주),양지호,분석,286121744,85.0,95.457,95.908,0.5618 (100.5618),3 6,2024/07/19 12:08:50,
3,254,2208117292,(주)동아종합전력,민정기,분석,286123451,85.0,95.457,95.909,0.5624 (100.5624),13 11,2024/07/19 13:41:33,
4,255,2118603519,에쓰이씨 주식회사,이명규,분석,286129937,85.0,95.46,95.911,0.5646 (100.5646),8 12,2024/07/22 15:31:45,
5,256,2148667152,주식회사 어니언소프트웨어,조창희,분석,286135686,85.0,95.462,95.913,0.5667 (100.5667),6 5,2024/07/19 15:55:13,
6,257,1198188750,한솔코에버 주식회사,반기동,분석,286144500,85.0,95.465,95.916,0.5697 (100.5697),4 11,2024/07/23 09:26:52,
7,258,2068666263,세움기술 주식회사,주익중,분석,286150766,85.0,95.467,95.918,0.5720 (100.572),1 15,2024/07/22 16:39:03,
8,259,2178135988,주식회사 조은정보,조용정,분석,286169544,85.0,95.474,95.924,0.5786 (100.5786),3 1,2024/07/22 13:47:27,
9,260,1148131820,(주)대한전광,김재을,분석,286170680,85.0,95.475,95.924,0.5789 (100.5789),5 4,2024/07/19 13:32:01,
10,261,1068136902,대일전기산업(주),임태원,분석,286177200,85.0,95.477,95.927,0.5812 (100.5812),7 2,2024/07/22 15:24:16,
11,262,1098630066,주식회사 태양전기,홍석봉,분석,286182860,85.0,95.479,95.928,0.5832 (100.5832),12 8,2024/07/23 09:31:59,
12,263,2208725440,(주) 매그넷,김종민,분석,286191560,85.0,95.482,95.931,0.5863 (100.5863),6 3,2024/07/18 10:02:11,
13,264,1058221062,사단법인 대한장애인복지협회,박재환,분석,286201410,85.0,95.486,95.935,0.5898 (100.5898),3 11,2024/07/19 14:27:19,
14,265,2038143631,주식회사 티시스,유태호,분석,286202264,85.0,95.486,95.935,0.5901 (100.5901),4 11,2024/07/23 07:48:26,
15,266,1138123972,(주)일광테크,임기철,분석,286206248,85.0,95.488,95.936,0.5915 (100.5915),12 15,2024/07/19 11:52:39,
16,267,2158640952,(주)에스티탑,민기동,분석,286206532,85.0,95.488,95.936,0.5916 (100.5916),9 5,2024/07/22 08:36:41,
17,268,1138169250,코리아이지텔주식회사,임규학,분석,286214783,85.0,95.491,95.939,0.5945 (100.5945),13 1,2024/07/19 17:23:33,
18,269,6218602134,(주)플러스전력,이하일,분석,286216770,85.0,95.491,95.94,0.5951 (100.5951),15 1,2024/07/17 17:15:08,
19,270,1198195493,주식회사 인텍하우징,심인석,분석,286232424,85.0,95.497,95.945,0.6007 (100.6007),9 12,2024/07/23 09:36:35,
20,271,1188110211,(주)텔레텍코리아,윤광수,분석,286234700,85.0,95.498,95.946,0.6015 (100.6015),3 4,2024/07/23 01:51:15,
21,272,1058163309,(주)한국에빅스,신지훈,분석,286244967,85.0,95.502,95.949,0.6051 (100.6051),2 1,2024/07/22 13:30:22,
22,273,1118124994,오리엔트주식회사,이경호,분석,286263000,85.0,95.508,95.955,0.6114 (100.6114),8 11,2024/07/22 09:33:49,
23,274,6048111797,주식회사글로벌엔씨,임채익,분석,286267989,85.0,95.51,95.957,0.6132 (100.6132),7 5,2024/07/23 09:25:40,
24,275,1148676763,유토피아정보기술(주),안종섭,분석,286274533,85.0,95.513,95.959,0.6155 (100.6155),9 6,2024/07/22 08:33:25,
25,276,1048142446,주식회사 디에스 이앤티,양종만,분석,286283920,85.0,95.516,95.962,0.6187 (100.6187),14 10,2024/07/22 09:17:51,
26,277,2128197392,금수티아이주식회사,이형주,분석,286291900,85.0,95.519,95.965,0.6216 (100.6216),3 2,2024/07/22 09:32:08,
27,278,1068641638,(주)매트릭스미디어,김진성,분석,286292460,85.0,95.519,95.965,0.6218 (100.6218),3 9,2024/07/22 11:18:20,
28,279,5178101428,주식회사 율이앤씨,전형숙,분석,286296430,85.0,95.521,95.966,0.6231 (100.6231),13 6,2024/07/23 08:28:39,
29,280,1148680379,주식회사 다경시스템,김대원,분석,286298140,85.0,95.521,95.967,0.6237 (100.6237),7 3,2024/07/18 16:26:52,
30,281,2118713620,(주) 필라테크,박동현,분석,286299828,85.0,95.522,95.968,0.6243 (100.6243),12 1,2024/07/22 08:23:44,
31,282,1208117027,세안이엔씨 주식회사,이은상,분석,286308391,85.0,95.525,95.971,0.6274 (100.6274),2 11,2024/07/23 08:06:02,
32,283,2208798467,주식회사 태산이에이지,최홍석,분석,286308960,85.0,95.525,95.971,0.6276 (100.6276),7 1,2024/07/19 13:43:01,
33,284,1058162163,주식회사대한종합산전,이섭,분석,286319200,85.0,95.529,95.974,0.6311 (100.6311),1 13,2024/07/22 14:51:24,
34,285,1078640952,(주)바비젼,이주일,분석,286321100,85.0,95.53,95.975,0.6318 (100.6318),8 3,2024/07/22 09:35:58,
35,286,5028131745,(주)에즈웰플러스,이기호,분석,286322902,85.0,95.53,95.975,0.6325 (100.6325),2 1,2024/07/18 20:49:04,
36,287,3128196859,주식회사 가델,김정민,분석,286326100,85.0,95.531,95.976,0.6336 (100.6336),5 10,2024/07/19 17:05:16,
37,288,1058746506,(주)파워일렉,박웅,분석,286326550,85.0,95.532,95.977,0.6337 (100.6337),2 14,2024/07/23 09:41:28,
38,289,2208865207,주식회사 소나텍,최성욱,분석,286339263,85.0,95.536,95.981,0.6382 (100.6382),14 15,2024/07/19 10:55:26,
39,290,1138157550,뉴코리아전자통신 주식회사,조영순,분석,286350785,85.0,95.541,95.985,0.6423 (100.6423),7 4,2024/07/19 16:56:43,
40,291,4168128895,(주)비아이씨스템,방인식,분석,286352230,85.0,95.541,95.985,0.6428 (100.6428),1 13,2024/07/22 06:59:03,
41,292,1058686587,(주)참슬테크,정희연,분석,286353612,85.0,95.542,95.986,0.6432 (100.6432),10 9,2024/07/22 16:08:38,
42,293,1118129252,광원전설(주),김영선,분석,286358155,85.0,95.543,95.987,0.6448 (100.6448),9 5,2024/07/23 09:52:49,
43,294,2308103607,주식회사 디케이앤트,양동국,분석,286374506,85.0,95.549,95.993,0.6506 (100.6506),15 10,2024/07/16 16:43:33,
44,295,2148805903,리조이스통신주식회사,최공휘,분석,286379520,85.0,95.551,95.994,0.6523 (100.6523),13 8,2024/07/22 15:21:36,
45,296,1068653279,주식회사 랜오아시스,서진선,분석,286379806,85.0,95.551,95.994,0.6525 (100.6525),9 12,2024/07/23 08:52:41,
46,297,6558701528,(주)스마트정보기술,박성애,분석,286390992,85.0,95.555,95.998,0.6564 (100.6564),15 11,2024/07/21 23:12:41,
47,298,1068164354,(주)코알라전자시스템,장종기,분석,286395450,85.0,95.557,96.0,0.6579 (100.6579),14 5,2024/07/18 19:11:21,
48,299,1068660843,세중물산 주식회사,김용욱,분석,286408259,85.0,95.562,96.004,0.6625 (100.6625),11 10,2024/07/19 09:05:57,
49,300,4468801407,(주)큐엔큐,장나미,분석,286410536,85.0,95.562,96.005,0.6633 (100.6633),14 9,2024/07/18 11:21:26,
0,301,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,286436711,85.0,95.572,96.014,0.6725 (100.6725),10 1,2024/07/22 09:23:32,
1,302,1018197466,주식회사콤위즈,정윤권,분석,286442082,85.0,95.574,96.015,0.6743 (100.6743),1 14,2024/07/19 16:57:27,
2,303,2068213088,사단법인장애인동반성장협회,정영석,분석,286455300,85.0,95.579,96.02,0.6790 (100.679),15 11,2024/07/18 13:06:20,
3,304,1198123174,주식회사 도래정보시스템,이은숙,분석,286458050,85.0,95.58,96.021,0.6800 (100.68),10 15,2024/07/22 09:16:30,
4,305,3068136157,주식회사 디지컴아이엔씨,윤영세,분석,286490486,85.0,95.592,96.032,0.6914 (100.6914),8 9,2024/07/22 15:02:15,
5,306,2158691790,에이브이에스텍(주),박주영,분석,286516377,85.0,95.601,96.04,0.7005 (100.7005),12 6,2024/07/18 14:03:26,
6,307,2048140753,(주)청효이씨이,이범석,분석,286534441,85.0,95.608,96.046,0.7068 (100.7068),15 7,2024/07/19 14:51:17,
7,308,2108157604,주식회사 유니원이엔지,장소영,분석,286546310,85.0,95.612,96.05,0.7110 (100.711),10 11,2024/07/22 10:00:20,
8,309,1068638093,(주)엘케이시스코,이기일,분석,286561530,85.0,95.618,96.055,0.7163 (100.7163),1 10,2024/07/22 14:15:06,
9,310,1138645971,주식회사 포딕스시스템,정재호,분석,286563254,85.0,95.618,96.056,0.7169 (100.7169),4 13,2024/07/18 16:51:29,
10,311,1138148861,선진인포텍(주),김인구,분석,286576980,85.0,95.623,96.061,0.7217 (100.7217),11 6,2024/07/23 09:24:53,
11,312,4098163161,(주)동우커뮤니케이션,송준성,분석,286594980,85.0,95.63,96.067,0.7281 (100.7281),2 5,2024/07/17 12:32:19,
12,313,1198153514,다린전력(주),오승한,분석,286596000,85.0,95.63,96.067,0.7284 (100.7284),1 9,2024/07/22 10:17:38,
13,314,1208742606,주식회사 테눅스,전석순,분석,286599460,85.0,95.632,96.068,0.7297 (100.7297),2 10,2024/07/18 17:41:07,
14,315,1398115682,백상건설 주식회사,김중권,분석,286602000,85.0,95.632,96.069,0.7305 (100.7305),1 6,2024/07/18 16:46:24,
15,316,1178158978,주식회사 화일이엔에프,박광섭,분석,286624000,85.0,95.641,96.076,0.7383 (100.7383),14 10,2024/07/19 14:03:22,
16,317,2158676426,주식회사 건영이앤씨,박지명,분석,286625464,85.0,95.641,96.077,0.7388 (100.7388),5 4,2024/07/22 13:01:50,
17,318,2048119395,(주)신해전기건설,이세윤,분석,286628195,85.0,95.642,96.078,0.7398 (100.7398),7 1,2024/07/19 11:38:03,
18,319,2078136393,삼언전공 주식회사,공석복,분석,286631290,85.0,95.643,96.079,0.7408 (100.7408),6 10,2024/07/23 09:30:32,
19,320,4048800118,주식회사 앙츠,박창진,분석,286633886,85.0,95.644,96.08,0.7418 (100.7418),7 11,2024/07/22 17:59:33,
20,321,3518703056,(주)다올정보통신,조민경,분석,286645551,85.0,95.648,96.084,0.7459 (100.7459),4 15,2024/07/22 09:12:34,
21,322,2128107793,호곡종합건설(주),박성환,분석,286656648,85.0,95.652,96.087,0.7498 (100.7498),2 1,2024/07/23 09:10:56,
22,323,1068178635,(주)지아이테크놀러지,홍영우,분석,286658639,85.0,95.653,96.088,0.7505 (100.7505),14 2,2024/07/19 10:09:49,
23,324,2208110305,주식회사 일신이앤드씨,홍영남,분석,286682539,85.0,95.662,96.096,0.7589 (100.7589),5 1,2024/07/23 08:46:15,
24,325,2098153286,미르네트웍스 주식회사,백태종,분석,286688510,85.0,95.664,96.098,0.7609 (100.7609),13 12,2024/07/22 16:08:46,
25,326,2068196840,주식회사 혜성이티에스,이상영,분석,286726500,85.0,95.678,96.111,0.7743 (100.7743),4 12,2024/07/22 09:13:00,
26,327,2048124559,(주)대용와트스,남상태,분석,286736030,85.0,95.682,96.114,0.7777 (100.7777),5 3,2024/07/22 08:28:53,
27,328,2158682840,차일정보통신(주),오상국,분석,286742570,85.0,95.684,96.116,0.7799 (100.7799),11 1,2024/07/18 09:34:01,
28,329,2198128106,우선이엔씨(주),김광수,분석,286748000,85.0,95.686,96.118,0.7819 (100.7819),6 4,2024/07/19 11:26:32,
29,330,1078740041,주식회사 더기가,이기홍,분석,286749970,85.0,95.687,96.119,0.7825 (100.7825),2 5,2024/07/17 09:53:14,
30,331,1068180878,주식회사 신보,정재문,분석,286774650,85.0,95.696,96.127,0.7912 (100.7912),12 8,2024/07/23 09:21:15,
31,332,2078149729,주식회사 지앤에스기술,문창수,분석,286786732,85.0,95.7,96.131,0.7955 (100.7955),14 5,2024/07/23 08:59:47,
32,333,1018178116,(주)오경컴텍,김종근,분석,286818257,85.0,95.712,96.141,0.8066 (100.8066),8 10,2024/07/22 09:20:38,
33,334,1138680513,주식회사연수이앤씨,조운호,분석,286833642,85.0,95.717,96.147,0.8120 (100.812),7 14,2024/07/18 15:59:11,
34,335,1168161465,(주)솔루텍시스템,이인명,분석,286849740,85.0,95.723,96.152,0.8176 (100.8176),6 3,2024/07/22 10:27:24,
35,336,1198646212,주식회사 에프에스네트웍스,이화수,분석,286854680,85.0,95.725,96.154,0.8194 (100.8194),14 1,2024/07/22 09:44:07,
36,337,1048140865,다이아몬드전자(주),이건,분석,286866911,85.0,95.729,96.158,0.8237 (100.8237),11 3,2024/07/22 09:22:26,
37,338,1078805018,주식회사 지엔아이테크,박우정,분석,286874480,85.0,95.732,96.16,0.8263 (100.8263),11 2,2024/07/19 10:07:22,
38,339,1058622531,건웅신호산전(주),박정현,분석,286880390,85.0,95.734,96.162,0.8284 (100.8284),7 3,2024/07/23 09:29:29,
39,340,2108108684,주식회사 대금이앤아이,김종우,분석,286922110,85.0,95.75,96.176,0.8431 (100.8431),8 7,2024/07/16 14:37:40,
40,341,1138613391,주식회사 지에스씨앤씨,석덕림,분석,286948384,85.0,95.759,96.185,0.8523 (100.8523),11 6,2024/07/22 10:14:35,
41,342,2098113590,(주)통광,박용준,분석,286967945,85.0,95.766,96.192,0.8592 (100.8592),14 5,2024/07/19 16:03:39,
42,343,1068616518,(주)애니씨앤에스,이일규,분석,286973610,85.0,95.768,96.193,0.8612 (100.8612),6 9,2024/07/22 09:57:01,
43,344,1058164176,(주)신보파워텍,공민우,분석,286985200,85.0,95.773,96.197,0.8652 (100.8652),12 15,2024/07/23 07:58:58,
44,345,1138189770,인콤아이에스(주),강점식,분석,286991247,85.0,95.775,96.199,0.8674 (100.8674),12 11,2024/07/22 10:55:04,
45,346,1138135425,(주)뉴넷팝,이경택,분석,287101431,85.0,95.815,96.236,0.9061 (100.9061),5 1,2024/07/19 11:09:55,
46,347,1098153822,서울텔엔지니어링(주),정영철,분석,287145003,85.0,95.831,96.251,0.9214 (100.9214),5 12,2024/07/22 17:12:26,
47,348,1738100419,주식회사 아이즈온솔루션,김보현,분석,287153140,85.0,95.834,96.254,0.9242 (100.9242),4 14,2024/07/22 10:29:19,
48,349,1148642486,주식회사 큐브정보통신,유봉수,분석,287171635,85.0,95.841,96.26,0.9308 (100.9308),12 10,2024/07/19 09:59:10,
49,350,1138629762,주식회사 이너인포,이정균,분석,287203929,85.0,95.853,96.271,0.9421 (100.9421),5 12,2024/07/18 16:47:25,
0,351,2148710582,모던웨이브(주),원회광,분석,287207769,85.0,95.854,96.272,0.9435 (100.9435),8 15,2024/07/19 11:53:18,
1,352,8268102035,주식회사 더블유엔에스,박현준,분석,287221000,85.0,95.859,96.276,0.9481 (100.9481),13 11,2024/07/16 10:24:58,
2,353,2148768992,주식회사 앤샵,장진화,분석,287226260,85.0,95.861,96.278,0.9499 (100.9499),6 12,2024/07/22 08:58:37,
3,354,5298103040,주식회사 명성이앤티,박명훈,분석,287241215,85.0,95.866,96.283,0.9552 (100.9552),3 1,2024/07/19 08:31:10,
4,355,2148626637,(주)아이엔지시스템,김정화,분석,287262500,85.0,95.874,96.29,0.9627 (100.9627),11 7,2024/07/19 15:39:19,
5,356,1068627183,한국씨텍(주),박재규,분석,287313043,85.0,95.893,96.307,0.9805 (100.9805),13 11,2024/07/22 09:09:53,
6,357,2118145912,영남스퀘어 주식회사,장재모,분석,287325000,85.0,95.897,96.311,0.9847 (100.9847),8 13,2024/07/19 10:03:15,
7,358,7298600518,주식회사 킴스앤,김동선,분석,287340642,85.0,95.903,96.317,0.9902 (100.9902),8 12,2024/07/22 06:52:13,
8,359,1048159651,(주)성우음향정보통신,송민자,분석,287345763,85.0,95.905,96.318,0.9920 (100.992),13 8,2024/07/23 07:31:00,
9,360,1198153402,고현건설(주),이화선,분석,287364900,85.0,95.912,96.325,0.9987 (100.9987),8 3,2024/07/19 12:14:59,
10,361,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,287382307,85.0,95.918,96.33,1.0048 (101.0048),1 15,2024/07/18 11:23:18,
11,362,4108709228,(주)실로아이앤씨,서정호,분석,287400893,85.0,95.925,96.337,1.0113 (101.0113),7 15,2024/07/19 15:19:29,
12,363,2148107988,(주)서울정보시스템,이문현,분석,287402210,85.0,95.925,96.337,1.0118 (101.0118),10 14,2024/07/17 08:25:02,
13,364,2298139274,(주)영풍전력설비,심문수,분석,287412250,85.0,95.929,96.341,1.0153 (101.0153),2 5,2024/07/22 11:34:05,
14,365,1018628606,주식회사 엔유정보통신,김대성,분석,287449582,85.0,95.943,96.353,1.0284 (101.0284),6 10,2024/07/22 17:36:50,
15,366,2158171237,(주)모빌텍,오세좌,분석,287463841,85.0,95.948,96.358,1.0335 (101.0335),14 7,2024/07/23 09:45:24,
16,367,2148766621,(주)포유네트웍스,이상오,분석,287486753,85.0,95.956,96.365,1.0415 (101.0415),13 12,2024/07/22 09:06:14,
17,368,1078143707,(주)신창전기,홍성수,분석,287490472,85.0,95.958,96.367,1.0428 (101.0428),7 6,2024/07/23 09:02:08,
18,369,5878600398,주식회사 엑사엔시스,나정환,분석,287506385,85.0,95.963,96.372,1.0484 (101.0484),5 1,2024/07/22 07:28:44,
19,370,3628700817,씨큐리티 주식회사,공승길,분석,287546353,85.0,95.978,96.385,1.0625 (101.0625),9 5,2024/07/23 08:24:01,
20,371,1198658528,진솔이앤에스 주식회사,김정현,분석,287553466,85.0,95.981,96.388,1.0650 (101.065),8 4,2024/07/22 14:58:26,
21,372,1171187825,신원전자,안희덕,분석,287562000,85.0,95.984,96.391,1.0680 (101.068),12 5,2024/07/22 09:40:28,
22,373,1078675432,(주)비젼엔텍,김종윤,분석,287568686,85.0,95.986,96.393,1.0703 (101.0703),8 3,2024/07/18 13:33:48,
23,374,1098643839,주식회사 케이비정보통신,지인현,분석,287574234,85.0,95.988,96.395,1.0722 (101.0722),1 15,2024/07/23 09:10:20,
24,375,2298121250,(주)동곡기정,이주언,분석,287591460,85.0,95.995,96.401,1.0783 (101.0783),3 1,2024/07/17 09:57:29,
25,376,1888601171,에이케이에스정보주식회사,안기수,분석,287597851,85.0,95.997,96.403,1.0806 (101.0806),11 3,2024/07/23 01:54:49,
26,377,1191119997,대흥전기통신공사,고미영,분석,287622349,85.0,96.006,96.411,1.0892 (101.0892),12 13,2024/07/22 08:07:14,
27,378,2198125754,알티엘산업 주식회사,이근태,분석,287652480,85.0,96.017,96.421,1.0998 (101.0998),1 10,2024/07/21 23:23:33,
28,379,7968600745,마스트아이엔씨 주식회사,전병호,분석,287670404,85.0,96.023,96.427,1.1061 (101.1061),13 4,2024/07/19 16:34:24,
29,380,1058665689,(주)경림이앤지,김창근,분석,287680080,85.0,96.027,96.43,1.1095 (101.1095),13 15,2024/07/22 16:45:50,
30,381,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,287680990,85.0,96.027,96.431,1.1098 (101.1098),14 2,2024/07/19 08:40:53,
