오퍼레이션 번호,오퍼레이션명(국문),항목명(영문),항목명(국문),항목크기,항목구분,샘플데이터,항목설명
7,개찰결과 용역 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
7,개찰결과 용역 목록 조회,bidNtceNm,입찰공고명,100,1,"우수조달물품의 기술,품질에 대한 실태조사 용역",공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
7,개찰결과 용역 목록 조회,opengDt,개찰일시,19,1,2016-05-04 17:00:00,조달업체가 제출한 입찰서를 개찰하는 일시 (개찰예정일시)  “YYYY-MM-DD HH:MM:SS”
7,개찰결과 용역 목록 조회,prtcptCnum,참가업체수,6,0,2,참가업체수
7,개찰결과 용역 목록 조회,opengCorpInfo,개찰업체정보,500,1,(사)정부조달우수제품협회^1078207178^장세용^25548665^99.573,"개찰업체정보
다수 낙찰자의 경우 ”낙찰예정자 다수”와 개찰순위 1위의 투찰금액과 투찰율을 보여줌 
단일 낙찰자 의 경우 업체명과 사업자번호, 대표자명, 투찰금액, 투찰율을 보여줌
단, 협상에 의한 계약일 경우는 투찰금액, 투찰율 안나옴"
7,개찰결과 용역 목록 조회,progrsDivCdNm,진행구분코드명,4,1,개찰완료,"진행구분이 
유찰, 개찰완료, 재입찰로 구분 됨"
7,개찰결과 용역 목록 조회,inptDt,입력일시,19,0,2016-05-16 09:43:00,입력일시 “YYYY-MM-DD HH:MM:SS”
7,개찰결과 용역 목록 조회,rsrvtnPrceFileExistnceYn,예비가격파일존재여부,1,1,Y,예비가격파일존재여부(Y/N)
7,개찰결과 용역 목록 조회,ntceInsttCd,공고기관코드,7,1,1230277,공고를 하는 기관의 코드로 행정자치부에서 부여한 기관코드임
7,개찰결과 용역 목록 조회,ntceInsttNm,공고기관명,200,0,조달청 대전지방조달청,수요기관의 의뢰를 받아 공고하는 기관의 명
7,개찰결과 용역 목록 조회,dminsttCd,수요기관코드,7,0,1230000,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
7,개찰결과 용역 목록 조회,dminsttNm,수요기관명,200,0,조달청,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
7,개찰결과 용역 목록 조회,opengRsltNtcCntnts,개찰결과공지내용,4000,0,본 건은 최종낙찰자가 없습니다. 사유 : 적격자없음,"입찰공고번호, 입찰공고차수, 입찰분류번호, 재입찰번호에 해당하는 공지사항 내용"
8,개찰결과 외자 목록 조회,resultCode,결과코드,2,1,00,결과코드
8,개찰결과 외자 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
8,개찰결과 외자 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
8,개찰결과 외자 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
8,개찰결과 외자 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
8,개찰결과 외자 목록 조회,bidNtceNo,입찰공고번호,11,1,20160411449,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
8,개찰결과 외자 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
8,개찰결과 외자 목록 조회,bidClsfcNo,입찰분류번호,5,1,1,동일한 입찰공고번호에 대한 집행일련번호
8,개찰결과 외자 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
8,개찰결과 외자 목록 조회,bidNtceNm,입찰공고명,100,1,생물학적 방사선조사장치,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
8,개찰결과 외자 목록 조회,opengDt,개찰일시,19,1,2016-05-04 15:00:00,조달업체가 제출한 입찰서를 개찰하는 일시 (개찰예정일시)  “YYYY-MM-DD HH:MM:SS”
8,개찰결과 외자 목록 조회,prtcptCnum,참가업체수,6,0,2,참가업체수
8,개찰결과 외자 목록 조회,opengCorpInfo,개찰업체정보,500,1,주식회사다솜^5118112780^배재화^164990000^86.836,"개찰업체정보
다수 낙찰자의 경우 ”낙찰예정자 다수”와 개찰순위 1위의 투찰금액과 투찰율을 보여줌 
단일 낙찰자 의 경우 업체명과 사업자번호, 대표자명, 투찰금액, 투찰율을 보여줌
단, 협상에 의한 계약일 경우는 투찰금액,투찰율 안나옴"
8,개찰결과 외자 목록 조회,progrsDivCdNm,진행구분코드명,4,1,유찰,"진행구분이 
유찰, 개찰완료, 재입찰로 구분 됨"
8,개찰결과 외자 목록 조회,inptDt,입력일시,19,0,2016-05-04 18:02:11,입력일시 “YYYY-MM-DD HH:MM:SS”
8,개찰결과 외자 목록 조회,rsrvtnPrceFileExistnceYn,예비가격파일존재여부,1,1,N,예비가격파일존재여부(Y/N)
8,개찰결과 외자 목록 조회,ntceInsttCd,공고기관코드,7,1,1230000,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
8,개찰결과 외자 목록 조회,ntceInsttNm,공고기관명,200,0,조달청,수요기관의 의뢰를 받아 공고하는 기관의 명
8,개찰결과 외자 목록 조회,dminsttCd,수요기관코드,7,0,Z021937,실제 수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨
8,개찰결과 외자 목록 조회,dminsttNm,수요기관명,200,0,오송첨단의료산업진흥재단,중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
8,개찰결과 외자 목록 조회,opengRsltNtcCntnts,개찰결과공지내용,4000,0,본 건은 최종낙찰자가 없습니다. 사유 : 적격자없음,"입찰공고번호, 입찰공고차수, 입찰분류번호, 재입찰번호에 해당하는 공지사항 내용"
9,개찰결과 물품 예비가격상세 목록 조회,resultCode,결과코드,2,1,00,결과코드
9,개찰결과 물품 예비가격상세 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
9,개찰결과 물품 예비가격상세 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
9,개찰결과 물품 예비가격상세 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
9,개찰결과 물품 예비가격상세 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
9,개찰결과 물품 예비가격상세 목록 조회,bidNtceNo,입찰공고번호,11,1,20160325414,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
9,개찰결과 물품 예비가격상세 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
9,개찰결과 물품 예비가격상세 목록 조회,bidClsfcNo,입찰분류번호,5,1,1,동일한 입찰공고번호에 대한 집행일련번호
9,개찰결과 물품 예비가격상세 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
9,개찰결과 물품 예비가격상세 목록 조회,bidNtceNm,입찰공고명,100,1,강동문화복지회관 공연장 무대음향 제작 설치,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
9,개찰결과 물품 예비가격상세 목록 조회,plnprc,예정가격,21,0,809917250,"예정가격은 계약담당공무원이 구매를 위한 경쟁입찰 또는 수의시담을 하기 전에 당해 계약 목적물의 특성 및 계약 여건 등을 고려하여 예산의 범위 내에서 경제적으로 구매가 가능하고 구매가격으로서 적정하다고 판단하여 정한 가격을 말하며 동 가격은 입찰 또는 시담에 의한 낙찰자 선정의 기준이고 계약체결에 대한 최고 상한 금액을 의미함.  (원화,원)"
9,개찰결과 물품 예비가격상세 목록 조회,bssamt,기초금액,21,0,812000000,"예정가격 작성 과정에서 거래실례가격, 원가계산가격 등에 의하여 조사한 가격이나 설계가격에 대하여 계약담당공무원이 그 적정여부를 검토조정한 가격(원화,원)"
9,개찰결과 물품 예비가격상세 목록 조회,totRsrvtnPrceNum,총예가건수,2,0,15,총예가건수
9,개찰결과 물품 예비가격상세 목록 조회,compnoRsrvtnPrceSno,복수예가순번,6,0,1,복수예가순번
9,개찰결과 물품 예비가격상세 목록 조회,bsisPlnprc,기초예정가격,21,0,805382200,"기초예정가격(원화,원)"
9,개찰결과 물품 예비가격상세 목록 조회,drwtYn,추첨여부,1,1,Y,추첨여부(Y/N)
9,개찰결과 물품 예비가격상세 목록 조회,drwtNum,추첨횟수,22,0,2,추첨횟수
9,개찰결과 물품 예비가격상세 목록 조회,bidwinrSlctnAplBssCntnts,최종낙찰자선정적용기준내용,200,0,행정자치부 기준,낙찰자선정적용기준내용
9,개찰결과 물품 예비가격상세 목록 조회,rlOpengDt,실개찰일시,19,0,2016-01-01  12:00:00,실제 개찰일시  “YYYY-MM-DD HH:MM:SS”
9,개찰결과 물품 예비가격상세 목록 조회,bssamtBssUpNum,기초금액기준상위건수,2,0,8,기초금액기준상위건수
9,개찰결과 물품 예비가격상세 목록 조회,compnoRsrvtnPrceMkngDt,복수예비가격작성일시,19,0,2015-11-05  16:28:28,복수예비가격작성시각”YYYY-MM-DD HH:MM:SS”
9,개찰결과 물품 예비가격상세 목록 조회,inptDt,입력일시,19,1,2016-05-12 10:24:42,"입력일시 ""YYYY-MM-DD HH:MM:SS"""
9,개찰결과 물품 예비가격상세 목록 조회,PrearngPrcePurcnstcst,예정가격순공사비,22,0,0,"예정가격 중 순공사 원가(재료비,노무비,경비,및 이에 대한 부가가치세 합산금액)"
10,개찰결과 공사 예비가격상세 목록 조회,resultCode,결과코드,2,1,00,결과코드
10,개찰결과 공사 예비가격상세 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
10,개찰결과 공사 예비가격상세 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
10,개찰결과 공사 예비가격상세 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
10,개찰결과 공사 예비가격상세 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
10,개찰결과 공사 예비가격상세 목록 조회,bidNtceNo,입찰공고번호,11,1,20160320372,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
10,개찰결과 공사 예비가격상세 목록 조회,bidNtceOrd,입찰공고차수,3,1,001,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
10,개찰결과 공사 예비가격상세 목록 조회,bidClsfcNo,입찰분류번호,5,1,0,동일한 입찰공고번호에 대한 집행일련번호
10,개찰결과 공사 예비가격상세 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
10,개찰결과 공사 예비가격상세 목록 조회,bidNtceNm,입찰공고명,100,1,KTC충북혁신도시 ESS사업 및 전자파시험센터 구축공사(건축),공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
10,개찰결과 공사 예비가격상세 목록 조회,plnprc,예정가격,21,0,17261928050,"예정가격은 계약담당공무원이 구매를 위한 경쟁입찰 또는 수의시담을 하기 전에 당해 계약 목적물의 특성 및 계약 여건 등을 고려하여 예산의 범위 내에서 경제적으로 구매가 가능하고 구매가격으로서 적정하다고 판단하여 정한 가격을 말하며 동 가격은 입찰 또는 시담에 의한 낙찰자 선정의 기준이고 계약체결에 대한 최고 상한 금액을 의미함.  (원화,원)"
10,개찰결과 공사 예비가격상세 목록 조회,bssamt,기초금액,21,0,17375914000,"예정가격 작성 과정에서 거래실례가격, 원가계산가격 등에 의하여 조사한 가격이나 설계가격에 대하여 계약담당공무원이 그 적정여부를 검토조정한 가격(원화,원)"
10,개찰결과 공사 예비가격상세 목록 조회,totRsrvtnPrceNum,총예가건수,2,0,15,총예가건수
10,개찰결과 공사 예비가격상세 목록 조회,compnoRsrvtnPrceSno,복수예가순번,6,0,1,복수예가순번
10,개찰결과 공사 예비가격상세 목록 조회,bsisPlnprc,기초예정가격,21,0,17036041200,"기초예정가격(원화,원)"
10,개찰결과 공사 예비가격상세 목록 조회,drwtYn,추첨여부,1,1,Y,추첨여부(Y/N)
10,개찰결과 공사 예비가격상세 목록 조회,drwtNum,추첨횟수,22,0,77,추첨횟수
10,개찰결과 공사 예비가격상세 목록 조회,bidwinrSlctnAplBssCntnts,최종낙찰자선정적용기준내용,200,0,행정자치부 기준,낙찰자선정적용기준내용
10,개찰결과 공사 예비가격상세 목록 조회,rlOpengDt,실개찰일시,19,0,2016-01-01  12:00:00,실제 개찰일시  “YYYY-MM-DD HH:MM:SS”
10,개찰결과 공사 예비가격상세 목록 조회,bssamtBssUpNum,기초금액기준상위건수,2,0,8,기초금액기준상위건수
10,개찰결과 공사 예비가격상세 목록 조회,compnoRsrvtnPrceMkngDt,복수예비가격작성일시,19,0,2015-11-05  16:28:28,복수예비가격작성시각”YYYY-MM-DD HH:MM:SS”
10,개찰결과 공사 예비가격상세 목록 조회,inptDt,입력일시,19,1,2016-05-12 10:24:42,"입력일시 ""YYYY-MM-DD HH:MM:SS"""
10,개찰결과 공사 예비가격상세 목록 조회,PrearngPrcePurcnstcst,예정가격순공사비,22,0,"192,235,683","예정가격 중 순공사 원가(재료비,노무비,경비,및 이에 대한 부가가치세 합산금액)"
11,개찰결과 용역 예비가격상세 목록 조회,resultCode,결과코드,2,1,00,결과코드
11,개찰결과 용역 예비가격상세 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
11,개찰결과 용역 예비가격상세 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
11,개찰결과 용역 예비가격상세 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
11,개찰결과 용역 예비가격상세 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
11,개찰결과 용역 예비가격상세 목록 조회,bidNtceNo,입찰공고번호,11,1,20160223690,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
11,개찰결과 용역 예비가격상세 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
11,개찰결과 용역 예비가격상세 목록 조회,bidClsfcNo,입찰분류번호,5,1,0,동일한 입찰공고번호에 대한 집행일련번호
11,개찰결과 용역 예비가격상세 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
11,개찰결과 용역 예비가격상세 목록 조회,bidNtceNm,입찰공고명,100,1,2016년도 물이용부담금 홍보 용역,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
11,개찰결과 용역 예비가격상세 목록 조회,plnprc,예정가격,21,0,399554000,"예정가격은 계약담당공무원이 구매를 위한 경쟁입찰 또는 수의시담을 하기 전에 당해 계약 목적물의 특성 및 계약 여건 등을 고려하여 예산의 범위 내에서 경제적으로 구매가 가능하고 구매가격으로서 적정하다고 판단하여 정한 가격을 말하며 동 가격은 입찰 또는 시담에 의한 낙찰자 선정의 기준이고 계약체결에 대한 최고 상한 금액을 의미함.  (원화,원)"
11,개찰결과 용역 예비가격상세 목록 조회,bssamt,기초금액,21,0,400000000,"예정가격 작성 과정에서 거래실례가격, 원가계산가격 등에 의하여 조사한 가격이나 설계가격에 대하여 계약담당공무원이 그 적정여부를 검토조정한 가격(원화,원)"
11,개찰결과 용역 예비가격상세 목록 조회,totRsrvtnPrceNum,총예가건수,2,0,15,총예가건수
11,개찰결과 용역 예비가격상세 목록 조회,compnoRsrvtnPrceSno,복수예가순번,6,0,2,복수예가순번
11,개찰결과 용역 예비가격상세 목록 조회,bsisPlnprc,기초예정가격,21,0,402548000,"기초예정가격(원화,원)"
11,개찰결과 용역 예비가격상세 목록 조회,drwtYn,추첨여부,1,1,N,추첨여부(Y/N)
11,개찰결과 용역 예비가격상세 목록 조회,drwtNum,추첨횟수,22,0,22,추첨횟수
11,개찰결과 용역 예비가격상세 목록 조회,bidwinrSlctnAplBssCntnts,최종낙찰자선정적용기준내용,200,0,행정자치부 기준,낙찰자선정적용기준내용
11,개찰결과 용역 예비가격상세 목록 조회,rlOpengDt,실개찰일시,19,0,2016-01-01  12:00:00,실제 개찰일시  “YYYY-MM-DD HH:MM:SS”
11,개찰결과 용역 예비가격상세 목록 조회,bssamtBssUpNum,기초금액기준상위건수,2,0,8,기초금액기준상위건수
11,개찰결과 용역 예비가격상세 목록 조회,compnoRsrvtnPrceMkngDt,복수예비가격작성일시,19,0,2015-11-05  16:28:28,복수예비가격작성시각”YYYY-MM-DD HH:MM:SS”
11,개찰결과 용역 예비가격상세 목록 조회,inptDt,입력일시,19,1,2016-05-12 10:24:42,"입력일시 ""YYYY-MM-DD HH:MM:SS"""
11,개찰결과 용역 예비가격상세 목록 조회,PrearngPrcePurcnstcst,예정가격순공사비,22,0,0,"예정가격 중 순공사 원가(재료비,노무비,경비,및 이에 대한 부가가치세 합산금액)"
12,개찰결과 외자 예비가격상세 목록 조회,resultCode,결과코드,2,1,00,결과코드
12,개찰결과 외자 예비가격상세 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
12,개찰결과 외자 예비가격상세 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
12,개찰결과 외자 예비가격상세 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
12,개찰결과 외자 예비가격상세 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
12,개찰결과 외자 예비가격상세 목록 조회,bidNtceNo,입찰공고번호,11,1,20160102766,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
12,개찰결과 외자 예비가격상세 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
12,개찰결과 외자 예비가격상세 목록 조회,bidClsfcNo,입찰분류번호,5,1,1,동일한 입찰공고번호에 대한 집행일련번호
12,개찰결과 외자 예비가격상세 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
12,개찰결과 외자 예비가격상세 목록 조회,bidNtceNm,입찰공고명,100,1,7MeV/u 탄소이온 인젝터 선형가속기 시스템,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
12,개찰결과 외자 예비가격상세 목록 조회,plnprc,예정가격,21,0,0,"예정가격은 계약담당공무원이 구매를 위한 경쟁입찰 또는 수의시담을 하기 전에 당해 계약 목적물의 특성 및 계약 여건 등을 고려하여 예산의 범위 내에서 경제적으로 구매가 가능하고 구매가격으로서 적정하다고 판단하여 정한 가격을 말하며 동 가격은 입찰 또는 시담에 의한 낙찰자 선정의 기준이고 계약체결에 대한 최고 상한 금액을 의미함.  (원화,원)"
12,개찰결과 외자 예비가격상세 목록 조회,bssamt,기초금액,21,0,0,"예정가격 작성 과정에서 거래실례가격, 원가계산가격 등에 의하여 조사한 가격이나 설계가격에 대하여 계약담당공무원이 그 적정여부를 검토조정한 가격(원화,원)"
12,개찰결과 외자 예비가격상세 목록 조회,totRsrvtnPrceNum,총예가건수,2,0,0,총예가건수
12,개찰결과 외자 예비가격상세 목록 조회,compnoRsrvtnPrceSno,복수예가순번,6,0,0,복수예가순번
12,개찰결과 외자 예비가격상세 목록 조회,bsisPlnprc,기초예정가격,21,0,0,"기초예정가격(원화,원)"
12,개찰결과 외자 예비가격상세 목록 조회,drwtYn,추첨여부,1,1,N,추첨여부(Y/N)
12,개찰결과 외자 예비가격상세 목록 조회,drwtNum,추첨횟수,22,0,2,추첨횟수
12,개찰결과 외자 예비가격상세 목록 조회,bidwinrSlctnAplBssCntnts,최종낙찰자선정적용기준내용,200,0,기타,낙찰자선정적용기준내용
12,개찰결과 외자 예비가격상세 목록 조회,rlOpengDt,실개찰일시,19,0,2016-02-11 13:39:21,실제 개찰일시  “YYYY-MM-DD HH:MM:SS”
12,개찰결과 외자 예비가격상세 목록 조회,bssamtBssUpNum,기초금액기준상위건수,2,0,8,기초금액기준상위건수
12,개찰결과 외자 예비가격상세 목록 조회,compnoRsrvtnPrceMkngDt,복수예비가격작성일시,19,0,2015-11-05  16:28:28,복수예비가격작성시각”YYYY-MM-DD HH:MM:SS”
12,개찰결과 외자 예비가격상세 목록 조회,inptDt,입력일시,19,1,2016-05-12 10:24:42,"입력일시 ""YYYY-MM-DD HH:MM:SS"""
12,개찰결과 외자 예비가격상세 목록 조회,PrearngPrcePurcnstcst,예정가격순공사비,22,0,0,"예정가격 중 순공사 원가(재료비,노무비,경비,및 이에 대한 부가가치세 합산금액)"
13,개찰결과 개찰완료 목록 조회,resultCode,결과코드,2,1,00,결과코드
13,개찰결과 개찰완료 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
13,개찰결과 개찰완료 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
13,개찰결과 개찰완료 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
13,개찰결과 개찰완료 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
13,개찰결과 개찰완료 목록 조회,opengRsltDivNm,개찰결과구분명,30,1,개찰완료,"해당 공고건에 대한 개찰결과를 구분하는 것으로 개찰이 완료되었는지, 유찰되었는지, 재입찰 할것인지 등을 구분하는 명으로 이 오퍼레이션은 개찰완료인 정보 조회"
13,개찰결과 개찰완료 목록 조회,bidNtceNo,입찰공고번호,11,1,20160501003,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
13,개찰결과 개찰완료 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
13,개찰결과 개찰완료 목록 조회,bidClsfcNo,입찰분류번호,5,1,0,동일한 입찰공고번호에 대한 집행일련번호
13,개찰결과 개찰완료 목록 조회,rbidNo,재입찰번호,3,1,000,재입찰번호
13,개찰결과 개찰완료 목록 조회,opengRank,개찰순위,7,0,4,"개찰순위는 협상기술능력 평가점수와 입찰가격 평가점수의 합산하여 고득점 순에 따라 결정되는 순위로 협상에 의한 계약일 경우, 협상순위를 의미함 "
13,개찰결과 개찰완료 목록 조회,prcbdrBizno,투찰업체사업자등록번호,10,1,3038157357,협상이 완료 후 투찰업체의 사업자등록번호임
13,개찰결과 개찰완료 목록 조회,prcbdrNm,투찰업체명,100,0,금안건설 주식회사,투찰업체의 명으로 개찰결과구분명이 “개찰완료”일 경우 필수 입력 항목임 
13,개찰결과 개찰완료 목록 조회,prcbdrCeoNm,투찰업체대표자명,35,0,이병일,투찰업체의 대표자명으로 개찰결과구분명이 “개찰완료”일 경우 필수 입력 항목임 
13,개찰결과 개찰완료 목록 조회,bidprcAmt,투찰금액,21,0,108918000,"투찰한 금액(원화,원)"
13,개찰결과 개찰완료 목록 조회,bidprcrt,투찰률,18,0,87.773,예정가격에 대한 투찰금액의 비율로 투찰금액/예정가격 *100 임(%)
13,개찰결과 개찰완료 목록 조회,rmrk,비고,200,0,낙찰하한선 미달,개찰완료내역의 비고
13,개찰결과 개찰완료 목록 조회,cnsttyAccotBidAmtUrl,공종별입찰금액URL,150,0,https://www.g2b.go.kr:8101/ep/result/facilIndstrBiddingAmt.do?bidNtceNo=20160501003&bidseq=00&bizRegNo=3018116059,공종별입찰금액URL
13,개찰결과 개찰완료 목록 조회,drwtNo1,추첨번호1,3,0,10,추첨번호1
13,개찰결과 개찰완료 목록 조회,drwtNo2,추첨번호2,3,0,02,추첨번호2
13,개찰결과 개찰완료 목록 조회,bidprcDt,투찰일시,19,0,2016-12-01 15:52:09,"투찰일시 ""YYYY-MM-DD HH:MM:SS"""
14,개찰결과 유찰 목록 조회,resultCode,결과코드,2,1,00,결과코드
14,개찰결과 유찰 목록 조회,resultMsg,결과메세지,50,1,정상.,결과메세지
14,개찰결과 유찰 목록 조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
14,개찰결과 유찰 목록 조회,pageNo,페이지 번호,4,1,1,페이지 번호
14,개찰결과 유찰 목록 조회,totalCount,데이터 총 개수,4,1,17,데이터 총 개수
14,개찰결과 유찰 목록 조회,opengRsltDivNm,개찰결과구분명,30,1,유찰,"해당 공고건에 대한 개찰결과를 구분하는 것으로 개찰이 완료되었는지, 유찰되었는지, 재입찰 할것인지 등을 구분하는 명으로 이 오퍼레이션은 유찰인 정보 조회"
14,개찰결과 유찰 목록 조회,bidNtceNo,입찰공고번호,11,1,20160500050,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
14,개찰결과 유찰 목록 조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
14,개찰결과 유찰 목록 조회,bidClsfcNo,입찰분류번호,5,1,1,동일한 입찰공고번호에 대한 집행일련번호
