id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%)
157,20240925984-00,AI+x분야 학과(클라우드컴퓨팅과) 신설 인테리어 리모델링 공사(통신),한국폴리텍1대학,서울,164841000,164871950,+2% ~ -2%,0,87.745,1226,기/수의,0.01877
158,20240921641-00,보라매공원 CCTV 교체 및 신규설치공사 (긴급공고),서울특별시/서울특별시,서울,209890000,211754925,+3% ~ -3%,13735079,87.745,1114,기/A값/순,0.88852
159,20240925700-00,등촌지하차도 등 5개소 진입차단시설 통신공사,서울특별시/서울특별시,서울,293634000,296151225,+3% ~ -3%,15039108,87.745,1109,기/A값/순,0.85726
160,20240928009-00,8호선 모란역 승강장안전문 승무원안내장치(HMI) 구매 설치 (재공고),서울교통공사,서울/경기,10970700,10932450,+3% ~ -3%,0,90,22,물품/기/수의,-0.34866
161,20240926989-00,봉제산 디지털 둘레길 자가통신망 구축 공사,서울특별시,서울,152281800,150756750,+3% ~ -3%,7024068,87.745,1117,기/A값/순,-1.00147
162,20240926203-00,성북경찰서 정릉파출소 청사 시설개선 통신 공사,경찰청,서울,53678716,53399125,+2% ~ -2%,0,87.745,1074,기,-0.52087
163,20240926387-00,2호선 신설동역 승강편의시설 설치(59공구)관련 전자공사,서울교통공사,서울,41443250,41260525,+3% ~ -3%,2519800,87.745,980,기/A값/수의,-0.44091
164,20240925015-00,진건공공하수처리시설 PLC 예비품 구매,(주)에코비트워터,서울/경기,77777000,77821375,+3% ~ -3%,0,88,25,물품/기/수의,0.05705
165,20240919375-00,전수교육관 유니버설디자인 적용 환경개선공사(통신),국가유산진흥원,서울,82433000,82269400,+2% ~ -2%,2130261,87.745,1088,기/A값/순,-0.19847
166,20240918011-00,송파지하차도 외1개소 진입차단시설 설치 통신공사,서울특별시,서울,90179000,90415325,+3% ~ -3%,4580339,87.745,1157,기/A값/수의,0.26206
167,2024-20363,푸른숲아파트 노후세대 리모델링 통신공사,국방부근무지원단,서울,19934490,19855436,+2% ~ -2%,0,87.745,651,기/수의,-0.39657
168,E012407912,관악동작지사 임차사옥 자가 광케이블 이설(ICT운영부),한국전력공사,서울,61792500,61865941,+2% ~ -2%,3288346,87.745,817,기/A값/순,0.11885
169,20240919810-00,군자차량사업소 장력감지시스템 구현을 위한 통신설비 공사,서울교통공사,서울,75962640,75452225,+3% ~ -3%,790836,87.745,1127,기/A값/수의,-0.67193
170,20240902166-00,국립한글박물관 교육공간 조성 및 증축공사(통신),서울지방조달청/문화체육관광부,서울,423750000,423826300,+2% ~ -2%,30101020,87.745,1044,기/A값/순/협정,0.01800
171,20240901570-00,교육용 무선 네트워크 구축,서울특별시교육청,서울/경기,144425000,143910550,+3% ~ -3%,0,87.745,143,,-0.35621
172,20240918921-00,송파구민회관 리모델링 공사(통신) (긴급공고),서울특별시,서울,98450000,98992500,+3% ~ -3%,6440825,87.745,1065,기/A값/순,0.55104
173,20240918062-00,서울본부 광역철도 승강장 CCTV 모니터 랙 개량공사 (긴급공고),한국철도공사,전국/서울/경기,1013657000,1010344925,+2% ~ -2%,37715434,86.745,2948,기/A값/순/의무,-0.32675
174,20240915080-00,성북구 구립노인종합복지관 신축 정보통신공사 (긴급공고),서울특별시,서울,487975000,488999800,+3% ~ -3%,37097459,87.745,1065,기/A값/순,0.21001
175,20240915061-00,경인선 개봉역 등 22역 자동개집표기 개량 기타공사,한국철도공사,서울/인천/경기,265846000,267581350,+2% ~ -2%,23143027,87.745,3136,기/A값/순,0.65276
176,20240914951-00,분당선 모란 등 9역 영상감시설비 개량공사,한국철도공사,전국/서울/경기,1093980000,1085605625,+2% ~ -2%,69313034,86.745,2972,기/A값/순/의무,-0.76550
177,20240913196-00,2024년 영등포구 다목적 CCTV 정보통신공사,서울특별시,서울,687028000,687064100,+3% ~ -3%,41629074,87.745,1066,기/A값/순,0.00525
178,20240912350-00,SNU Commons(62동) 공간조성 통신공사 (긴급공고),서울대학교,서울,298100000,295300150,+2% ~ -2%,18691426,87.745,1090,기/A값/순,-0.93924
179,20240913455-00,6호선 대흥역 승강편의시설 설치(60공구)관련 전자공사,서울교통공사,서울,37842610,38017575,+3% ~ -3%,2265771,87.745,964,기/A값/수의,0.46234
180,20240913293-00,1호선 비상제동 긴급조치용 전자파 차폐판 철거 정보통신공사,서울교통공사,서울,26086210,26309925,+3% ~ -3%,187262,87.745,865,기/A값/수의,0.85759
181,20240907771-00,전통시장 및 상점가 화재알림시설 구매설치(용답상가시장),서울특별시,서울,101305000,101309875,+3% ~ -3%,0,84.245,42,물품/기,0.00481
182,20240912245-00,김포공항 국제선 비즈니스라운지 조성 정보통신공사,한국공항공사,서울,86005000,86286075,+2% ~ -2%,3603819,87.745,1059,기/A값/순,0.32681
183,20240911088-00,스마트빌리지 자가통신망 공사,서울특별시,서울,144600000,144421800,+3% ~ -3%,9804028,87.745,1219,기/A값/수의,-0.12324
184,20240910362-00,우면종합사회복지관 증축공사(통신) (긴급공고),서울특별시,서울,66167000,66013200,+3% ~ -3%,3246648,87.745,1037,기/A값/순,-0.23245
185,20240900448-00,2024년 노후 전자법정 개선 공사(대법원 청사),대법원,서울,30020000,29686525,+2% ~ -2%,0,87.745,859,기/수의,-1.11085
186,20240827423-00,서울시 노동자복지관 복합화사업 정보통신공사,서울주택도시공사,전국/서울,2668100000,2666926075,+3% ~ -3%,161571763,86.745,1131,기/A값/순/의무,-0.04400
187,41999,24년 전관방송용 앰프 구매,육군사관학교,서울/경기,21263000,21100723,+2% ~ -2%,0,88.000,123,물품/기/수의,-0.76319
188,20240906022-00,북한산국립공원 탐방안내소 신축공사(통신),국립공원공단,서울,99074515,98942825,+2% ~ -2%,0,87.745,1103,기/수의,-0.13293
189,20240824433-00,소아중환자실 신설공사(통신),인하대학교,서울/인천/경기,24620540,24570675,+2% ~ -2%,1494843,87.745,20,기/A값/순/현필/내역,-0.20254
190,20240902994-00,철도보수장비 LTE-R 휴대무전기 거치대 설치공사,한국철도공사,서울/인천/경기,56745000,57204100,+2% ~ -2%,0,87.745,2980,기/수의,0.80905
191,E012407564,24년 변전소 무인보안시스템 성능개선 공사,한국전력공사,서울,158177250,158138649,+2% ~ -2%,10539451,87.745,839,기/A값/순,-0.02441
192,20240829642-00,교통정보용 노후 CCTV 카메라 교체 및 통신 복구공사,서울특별시,서울,170407790,171358725,+3% ~ -3%,6246674,87.745,1088,기/A값/순,0.55803
193,20240831584-00,본사 5층 사무실 개보수 정보통신공사,서울교통공사,서울,42228650,42052075,+3% ~ -3%,2685079,87.745,1068,기/A값/수의,-0.41815
194,20240821045-00,2024년 본선 통신케이블 개량 정보통신공사,서울교통공사,전국/서울,2339756400,2326630400,+3% ~ -3%,136460282,86.745,1190,기/A값/순/의무,-0.56100
195,20240831127-00,7호선 청담역 승강편의시설 설치(49공구)관련 전자공사,서울교통공사,서울,37667040,37693575,+3% ~ -3%,2313123,87.745,1006,기/A값/수의,0.07044
196,20240830895-00,동대문서 장안2파출소 리모델링 통신,경찰청,서울,40600000,40906675,+2% ~ -2%,0,87.745,1052,기/수의,0.75535
197,20240819773-00,경원선 외대앞역 등 13개역 승강장안전문 장애물검지센서 개량공사,한국철도공사,전국/서울/경기,1154796000,1153797150,+2% ~ -2%,26555331,86.745,2863,기/A값/순/의무,-0.08650
198,20240827254-00,경원선 가능 등 16역 승강장 비상통화장치 개량공사,한국철도공사,서울/경기,997953000,1001051700,+2% ~ -2%,36623699,87.745,2618,기/A값/순,0.31050
199,2024-19131,24-A-00부대 통신공사(1200),국군재정관리단,서울,87672540,87061814,+2% ~ -2%,0,87.745,1014,기/수의,-0.69660
200,20240828856-00,노원자원회수시설 근로환경개선 통신공사,서울특별시,서울,73111000,72007250,+3% ~ -3%,3842514,87.745,1164,기/A값/수의,-1.50970
201,20240825683-00,서울시립 김병주도서관 건립 통신공사(장기),서울특별시,서울,702571000,700266625,+3% ~ -3%,48348858,87.745,1050,기/A값/순,-0.32800
202,20240826609-00,우리금융아트홀 및 올림픽테니스경기장 시설개선 공사(통신) (긴급공고),서울올림픽기념국민체육진흥공단,서울,279950000,281613650,+2% ~ -2%,19846974,87.745,1085,기/A값/순,0.59426
203,20240824395-00,서울법원종합청사 노후 상황실 개선 관련 영상감시장치 등 구매설치,서울지방조달청/대법원,서울,117000000,116118725,+2% ~ -2%,0,87.995,76,물품/기,-0.75323
204,E012407415,전력구 PS-LTE 비상통신망 시설공사(강남전력지사),한국전력공사,서울,67615900,67192839,+2% ~ -2%,1633643,87.745,776,기/A값/순,-0.62569
205,20240826158-00,독산동 산업문화 어울림센터 정보통신공사 (긴급공고),서울주택도시공사,서울,788380000,794679225,+3% ~ -3%,43048634,87.745,1016,기/A값/순/협정,0.79900
206,20240822942-00,상암공동구 자동제어설비 개량 공사,서울시설공단,서울,123290000,122371850,+3% ~ -3%,4773599,87.745,1047,기/A값/순,-0.74471
207,20240825583-00,행복요양병원 자동제어시스템 교체공사,서울특별시,서울/인천/경기,33000000,32870525,+3% ~ -3%,440336,87.745,57,기/A값/수의,-0.39235
208,20240822293-00,국회 경내 보안장비(CCTV) 교체 공사,국회,서울,42754260,43268225,+2% ~ -2%,2278333,87.745,978,기/A값/순,1.20213
209,20240822245-00,한국체육대학교 필승관 대강당 무대음향 설비교체 통신공사,한국체육대학교,서울,97277000,97639900,+2% ~ -2%,0,87.745,1137,기/수의,0.37305
210,20240819075-00,동작구 보건소 신청사 리모델링 통신공사,서울특별시,서울,394240000,393873400,+3% ~ -3%,27943011,87.745,1093,기/A값/순,-0.09299
211,20240817325-00,한국전기공사협회 서울남부회 사옥건립 정보통신공사,한국전기공사협회,서울,603581000,603277725,+2% ~ -2%,21604569,87.745,690,기/A값/순,-0.05025
212,20240821407-00,재외동포인증센터 전산실 환경 구축 전기 정보통신 소액수의 견적 제출 공고,재외동포청,서울,87538000,87267550,+2% ~ -2%,0,87.745,1121,기/수의,-0.30896
213,20240820782-00,WiFi용 무선AP 설치 및 네트워크 공사,서울특별시,서울,59010000,58806475,+3% ~ -3%,769970,87.745,1079,기/A값/수의,-0.34490
214,20240816809-00,신성전통시장 화재알림시설 구매 설치,서울특별시,서울,79967000,79274125,+3% ~ -3%,0,88,34,물품/기/수의,-0.86646
215,E012407107,지하전력구 PS-LTE 비상통신망 시설공사(전자제어부),한국전력공사,서울,29381517,29556174,+2% ~ -2%,700837,87.745,587,기/A값/순,0.59444
216,2402707-00,서울영등포 공공주택지구 임시이주시설 정보통신공사,한국토지주택공사,서울,270875000,269416000,+2% ~ -2%,19599420,87.745,975,기/A값/순,-0.53863
217,20240813627-00,2024년 강동 유무선통신망 구축 통신공사,서울특별시,서울,187669000,186373650,+3% ~ -3%,11136105,87.745,1102,기/A값/순,-0.69024
218,2024-17759,[방사청-24-8] 사무실 이전 통신공사,수도방위사령부,서울,47934460,48150013,+2% ~ -2%,0,87.745,925,기/수의,0.44968
219,2024-17683,[방사청-24-7-3] 시설사업 통신공사,수도방위사령부,서울,197762000,197926583,+2% ~ -2%,12372515,87.745,936,기/A값/순,0.08322
220,20240815322-00,효창종합사회복지관 안전환경 조성사업(통신) (긴급공고),서울특별시,서울,224070000,226726925,+3% ~ -3%,14371964,87.745,1098,기/A값/순,1.18575
221,20240815156-00,스포츠비즈홀 사무공간 리모델링 공사(통신),서울올림픽기념국민체육진흥공단,서울,108867000,108884475,+2% ~ -2%,0,87.745,1175,기/수의,0.01605
222,20240814447-00,안보수사과 청사 이전 통신공사,경찰청,서울,55440000,55138175,+2% ~ -2%,0,87.745,1082,기/수의,-0.54442
223,20240813430-00,강남종합사회복지관 리모델링공사(통신),서울특별시,서울,155857000,155135425,+3% ~ -3%,10171778,87.745,1095,기/A값/순,-0.46298
224,20240812520-00,서울명일동우체국 건립공사(통신),과학기술정보통신부,서울,72100000,72651975,+2% ~ -2%,0,87.745,1124,기/수의,0.76556
225,20240809207-00,한국체육대학교 골프연습장 개축 통신공사,한국체육대학교,서울,208065000,208827600,+2% ~ -2%,13799468,87.745,1091,기/A값/순,0.36652
226,20240808741-00,국립외교원 노후 전화교환기 교체,서울지방조달청/외교부,서울,147600000,147011125,+2% ~ -2%,0,84.245,55,물품/기,-0.39897
227,20240802605-00,경부선 노량진역 등 25개역 승강장안전문 장애물센서 교체공사(총체 및 1차),한국철도공사,전국/서울/인천/경기,3051000000,3055004475,+2% ~ -2%,64396761,86.745,2801,기/A값/순/의무,0.13125
228,20240813087-00,영등포 청년쿡 비즈니스센터 조성공사(정보통신),서울특별시,서울,114985200,113948075,+3% ~ -3%,6863466,87.745,1207,기/A값/수의,-0.90197
229,20240809896-00,공동실습실 장비구축 공사,아이씨티폴리텍(ICTPolytech)대학,서울/인천/경기,135200000,135872650,+2% ~ -2%,5151731,87.745,2949,기/A값/순,0.49752
230,20240812891-00,8호선 모란역 승강장모니터 추가 설치공사,서울교통공사,서울/경기,20575640,20908600,+3% ~ -3%,292366,87.745,2183,기/A값/수의,1.61822
231,20240810031-00,4호선 노원역 등 2역 승강편의시설 설치 정보통신공사(63공구),서울교통공사,서울,47724000,47917075,+3% ~ -3%,3243300,87.745,1017,기/A값/수의,0.40456
232,20240807944-00,(가칭)서울산빛초 신축 통신공사(장기계속) (긴급공고),서울특별시교육청,전국/서울,1075910000,1071918425,+3% ~ -3%,70700076,87.745,1177,기/A값/순/의무,-0.37100
233,20240809717-00,청년취업사관학교 강남캠퍼스 조성공사(통신),(재)서울경제진흥원,서울,159940000,160934450,+3% ~ -3%,11179985,87.745,1180,기/A값/수의,0.62176
234,20240808338-00,강서서 공항지구대 시설개선 통신공사,경찰청,서울,52640000,52633200,+2% ~ -2%,0,87.745,1060,기/수의,-0.01292
235,20240801927-00,2024년 정화조 악취저감시설 모니터링 시스템 확대설치,서울특별시,서울,242632000,239769575,+3% ~ -3%,12729727,87.745,998,기/A값/순,-1.17974
236,20240807122-00,2024년 외부 엘리베이터 캐노피 개선 정보통신공사(2차),서울교통공사,서울,25171500,25276100,+3% ~ -3%,1803154,87.745,871,기/A값/수의,0.41554
237,20240803534-00,개봉지하차도 재방송설비 제조·구매 설치,서울특별시,서울/인천/경기,46283000,45777300,+3% ~ -3%,0,88,12,물품/기/수의,-1.09263
238,20240802610-00,수상교통 활성화를 위한 선착장 조성 및 접근성 개선 통신공사,서울특별시,서울,51000000,50449750,+3% ~ -3%,2756226,87.745,1028,기/A값/수의,-1.07893
239,20240801414-00,서원동 지능형 CCTV 설치 공사,서울특별시,서울,267850000,272029850,+3% ~ -3%,10001266,87.745,226,기/A값/순/협정,1.56051
240,20240802095-00,2024년 방범 및 주정차단속 CCTV 설치(2차) 공사 (긴급공고),서울특별시,서울,313500000,310513950,+3% ~ -3%,0,87.995,70,물품/기/장애인,-0.95249
241,20240801204-00,"[긴급]경인초 급식실 및 학생식당, 기타시설 증축 통신공사 관급자재[방송장비] 구매-재공고 (긴급공고)",서울특별시교육청,서울/경기,44825000,44842300,+3% ~ -3%,0,87.995,29,물품,0.03859
242,20240736376-00,전쟁기념관 문화아카데미 교육장 LED 전광판 구입 설치,국방부,서울,31900000,32231950,+2% ~ -2%,0,88,26,물품,1.04059
243,2024-16530,24-N-00대대 바다마을 리모델링 통신공사(3107),국군재정관리단,서울,73714700,73911273,+2% ~ -2%,0,87.745,981,기/수의,0.26666
244,20240738271-00,8호선 송파역 연결통로 행선안내게시기 설치공사,서울교통공사,서울,24154940,24012175,+3% ~ -3%,1151677,87.745,885,기/A값/수의,-0.59104
245,20240738151-00,신용산역 개집표기 증설공사,서울교통공사,서울,34196380,34056975,+3% ~ -3%,2165301,87.745,955,기/A값/수의,-0.40767
246,20240737235-00,2024년 방범 및 주정차단속 CCTV 설치(2차) 공사 (긴급공고),서울특별시,서울,349751000,346487000,+3% ~ -3%,21682033,87.745,566,기/A값/순,-0.93324
247,20240734515-00,경의선 한국항공대~강매 등 5개소 영상감시설비 개량공사,한국철도공사,서울/경기,232848000,232369550,+2% ~ -2%,5296134,87.745,2692,기/A값/순,-0.20548
248,20240736286-00,"HUFS 스마트 강의실(인문관 301, 401호) 구축 (재공고)",한국외국어대학교,서울/인천/경기,0,29000000,,0,-,21,,-
249,20240736715-00,(긴급)(장기계속)역촌유 전면개축 통신공사 (긴급공고),서울특별시교육청,서울,227480000,224046250,+3% ~ -3%,14587581,87.745,1033,기/A값/순,-1.50948
250,20240732870-00,김포공항 국제선 서편 보안검색장 조성 정보통신공사,한국공항공사,서울,276070000,277738875,+2% ~ -2%,16370301,87.745,1046,기/A값/순,0.60451
251,20240732842-00,김포공항 통합운영센터 상황실 이전 및 기타 통신공사,한국공항공사,서울,545908000,546137325,+2% ~ -2%,20351870,87.745,1019,기/A값/순,0.04200
252,202407820,[긴급]2024년 개량사업 ITS 현장설비(CCTV 및 VMS) 통합설치공사,한국도로공사,전국/서울/경기,1136820000,1132716080,+2% ~ -2%,276719152,86.745,2822,기/A값/순/의무,-0.36100
253,20240731377-00,서울응암동우체국 건립공사(통신),과학기술정보통신부,서울,80300000,80590125,+2% ~ -2%,0,87.745,1096,기/수의,0.36130
254,20240729036-00,2024년 CCTV 시스템 자재 구매,서울특별시,서울,109912000,109893650,+3% ~ -3%,0,87.995,17,물품,-0.01670
255,20240731067-00,"[긴급]경인초 급식실 및 학생식당, 기타시설 증축 통신공사 관급자재[방송장비] 구매 (긴급공고)",서울특별시교육청,서울/경기,44825000,45111475,+3% ~ -3%,0,87.995,66,물품,0.63909
256,20240729406-00,서울 미래형 ITS 고도화 구축 정보통신공사 (긴급공고),서울특별시,서울,304391000,306845175,+3% ~ -3%,8136735,87.745,1043,기/A값/순,0.80625
257,E012406425,탄천-대치 전력구 통신케이블 지장이설공사(전자제어부),한국전력공사,서울,105654681,105954709,+2% ~ -2%,2494963,87.745,812,기/A값/순,0.28397
258,20240725940-00,김포공항 외곽지역 부대시설 개선 정보통신공사,한국공항공사,서울,38942000,38990025,+2% ~ -2%,1639754,87.745,954,기/A값/순,0.12332
259,20240725410-00,8호선 복정역 승강편의시설 설치 정보통신공사(54공구),서울교통공사,서울,44279530,44502950,+3% ~ -3%,2874137,87.745,1032,기/A값/수의,0.50456
260,20240725147-00,경부선 구로입출고 절연구분장치 영상감시설비 개량공사,한국철도공사,서울,75685000,75751675,+2% ~ -2%,0,87.745,1089,기/수의,0.08809
261,20240722239-00,경부선 구로역 신호기능실 신축에 따른 통신설비 신설공사(총체 및 1차),한국철도공사,서울,339282000,340273600,+2% ~ -2%,15367481,87.745,1022,기/A값/순,0.29226
262,20240721828-00,김포공항 국제선 탑승구 시설개선 정보통신공사,한국공항공사,서울,174179000,174413775,+2% ~ -2%,7838581,87.745,1059,기/A값/순,0.13478
263,20240703302-00,한국전파진흥협회 가산사옥 음향영상 장비 구매,특수법인,서울,74968350,74725700,+2% ~ -2%,0,87.995,30,물품/기,-0.32367
264,2024-01-000089-00,수도권고속철도 재난방송수신설비 개량공사,국가철도공단,전국/서울/경기,0,5504770000,+2.5% ~ -2.5%,5457343791,-,470,기/A값/순/의무,85.495
265,20240724043-00,옥정교육문화관 전자키시스템 등 회원관리 연계 자동화시스템 구매 설치 (긴급공고),서울특별시,서울,193000000,191701650,+3% ~ -3%,0,87.995,35,물품,-0.67273
266,E012406291,세곡2지구 배전자동화 자가 광케이블 시설공사(ICT운영부),한국전력공사,서울,181679300,181133257,+2% ~ -2%,11766693,87.745,855,기/A값/순,-0.30056
267,20240722858-00,중랑서 상봉파출소 시설개선 통신공사,경찰청,서울,64020000,63684100,+2% ~ -2%,0,87.745,1131,기/수의,-0.52468
268,E012406214,2024년 고압 AMI 통신망 구축공사(ICT운영부),한국전력공사,서울/경기,279084300,281085340,+2% ~ -2%,19577635,87.745,2327,기/A값/순,0.71700
269,20240722255-00,갈월종합사회복지관 리모델링 공사(통신) (긴급공고),서울특별시,서울,92136000,91696550,+3% ~ -3%,5356901,87.745,1172,기/A값/수의,-0.47696
270,20240719170-00,2024년 방범용 CCTV 확대 구축 정보통신공사,서울특별시,서울,298328000,298534650,+3% ~ -3%,25291593,87.745,1076,기/A값/순,0.06926
271,33451,무선 VPN장비 확보사업,제7016부대,서울,22418000,22385823,+2% ~ -2%,0,87.995,21,물품/기,-0.14354
272,20240716303-00,노원구 새활용센터 신축 통신공사 (긴급공고),서울특별시,서울,149241000,151242375,+3% ~ -3%,9525437,87.745,1082,기/A값/순,1.34103
273,20240716103-00,2024년 소규모주택 CCTV 설치공사 (긴급공고),서울주택도시공사,서울,109444000,108357575,+3% ~ -3%,3895622,87.745,1019,기/A값/순,-0.99268
274,20240713341-01,경찰청 세검정로 별관 통신공사 (정정공고),경찰청,서울,134355648,134066500,+2% ~ -2%,0,87.745,1184,기/정/수의/협정,-0.21522
275,20240713583-00,본사 1층(로비) 노후시설 정비사업 정보통신공사,서울교통공사,서울,64004130,64030725,+3% ~ -3%,3326252,87.745,1125,기/A값/수의,0.04155
276,2024-15356,24-00대대 매입관사 공사(통신),해군재경근무지원대대,서울,10000000,9937908,+2% ~ -2%,0,87.745,388,기/수의,-0.62092
277,20240712044-00,우이천 수변활력거점 조성 통신공사,서울특별시,서울,55372900,55605950,+3% ~ -3%,2147429,87.745,1075,기/A값/수의,0.42087
278,20240710909-00,외부 엘리베이터 캐노피 개선 정보통신공사(2차),서울교통공사,서울/경기,28107690,28152925,+3% ~ -3%,2012859,87.745,2330,기/A값/수의,0.16093
279,20240708433-00,와이파이용 자가통신망 고도화(2차) 통신공사,서울특별시,서울,111811000,112150675,+3% ~ -3%,9376318,87.745,1202,기/A값/수의,0.30379
280,20240706262-00,서남센터 상용전력수전설비 구축사업 CCTV 제조구매설치,서울물재생시설공단,서울,71699000,71254350,+3% ~ -3%,0,88,62,물품/기/수의,-0.62017
281,20240705237-00,(긴급)상암중 방송선로 및 장비개선 통신공사 (긴급공고),서울특별시교육청,서울,142012000,141407425,+3% ~ -3%,2997349,87.745,1077,기/A값/순,-0.42573
282,20240702522-00,2024년 서울시설공단 행정통신망 유지보수 용역,서울시설공단,서울,17873000,18016925,+3% ~ -3%,0,90,30,기/수의,0.80526
283,2024-14574,사령부 및 OO대대 보수공사(통신),국군화생방방호사령부,서울/경기,31942000,32100907,+2% ~ -2%,0,87.745,2266,기/수의,0.49748
284,20240702085-00,국립항공박물관 전시동 LAN케이블 공사,국립항공박물관,서울,9400000,9419325,+2% ~ -2%,0,87.745,319,기/수의,0.20558
285,20240637857-00,서울문화예술교육센터 서초 인테리어공사 (통신),재단법인서울문화재단,서울,95883000,96702600,+3% ~ -3%,5710403,87.745,1155,기/A값/수의,0.85479
286,20240637912-00,본관 8층 6파트 긴급치료병상 조성공사(통신),서울대학교병원,서울,96990196,96506750,+2% ~ -2%,5550082,87.745,999,기/A값/순,-0.49845
287,20240625369-00,"경찰병원 51, 52병동 시설개선공사(통신)",서울지방조달청/경찰청,서울,307516000,307403800,+2% ~ -2%,17691835,87.745,1032,기/A값/순/협정,-0.03649
288,20240639434-00,2024년 공원·등산로 방범 CCTV 정보통신공사 (긴급공고),서울특별시,서울,710451000,701827975,+3% ~ -3%,43319222,87.745,930,기/A값/순,-1.21374
289,20240635836-00,행주대교 CCTV등 신규 구축 정보통신공사,서울특별시/서울특별시,서울,248714000,246968700,+3% ~ -3%,15053813,87.745,1081,기/A값/순,-0.70173
290,20240634365-00,고척 지하차도 등 13개소 침수감지장치 설치공사,서울특별시/서울특별시,서울,276826000,278721625,+3% ~ -3%,14395373,87.745,1028,기/A값/순,0.68477
291,20240633612-00,목동공동구 동로 네트워크 케이블 구축 공사,서울시설공단,서울,99281000,98479350,+3% ~ -3%,4191733,87.745,1046,기/A값/순,-0.80746
292,20240633586-00,김포공항 국제선 화장실 시설개선 정보통신공사,한국공항공사,서울,98200000,97272075,+2% ~ -2%,4250580,87.745,1008,기/A값/순,-0.94494
293,20240636384-00,제주지검 디지털포렌식팀 신설에 따른 VPN(암호화 장비) 구매,대검찰청,서울/인천/경기,49808000,49728850,+2% ~ -2%,0,88,28,물품/수의,-0.15892
294,20240632371-00,"9호선 2,3단계 개화 승무사업소 사무공간 확장 정보통신공사",서울교통공사,서울,105953100,105752350,+3% ~ -3%,7246969,87.745,1055,기/A값/순,-0.18948
295,20240633170-00,구립가재울데이케어센터 신축 공사(통신) (긴급공고),서울특별시,서울,166254000,165856675,+3% ~ -3%,10832640,87.745,1084,기/A값/순,-0.23899
296,20240633454-00,상문고 신관 방송통신개선공사 (긴급공고),서울특별시교육청,서울,150546000,149531750,+2% ~ -2%,1758448,87.745,1087,기/A값/순,-0.67372
297,20240632737-00,24/25년 재방송설비 유지관리 용역,서울특별시,서울,99704000,100620850,+3% ~ -3%,0,88,211,기/수의,0.91957
298,20240629476-00,5호선 김포공항역 외 2개역 정보통신 접지설비 개량공사,서울교통공사,서울,136558540,137149550,+3% ~ -3%,6175633,87.745,1064,기/A값/순,0.43278
299,20240628458-00,24/25년 상반기 터널 및 지하차도 재난방송설비 유지관리 용역,서울특별시,서울,105712000,107654775,+3% ~ -3%,0,88,232,기/수의,1.83779
300,20240626192-00,24/25년 재방송설비 유지관리용역(연간단가)-장기계속계약,서울특별시,서울,35495460,35402625,+3% ~ -3%,0,88,167,기/수의,-0.26155
301,20240621774-00,수락중 다목적강당 겸 체육관 증축 전기공사 관급자재(방송장비) 구매,서울특별시교육청,서울,54385000,54161650,+3% ~ -3%,0,87.995,16,물품,-0.41069
302,20240625598-00,2024.2025년 도로터널 재난방송설비 유지보수용역(장기계속),서울특별시,서울,102408000,102558575,+3% ~ -3%,0,88,199,기/수의,0.14703
303,20240623338-00,서울 청년 스마트창업센터 신축 정보통신 공사 (긴급공고),서울특별시,서울,563055000,563986925,+3% ~ -3%,31271881,87.745,1034,기/A값/순,0.16551
304,20240618147-00,5호선 영등포구청역 등 3역 승강편의시설 설치 정보통신공사(61공구),서울교통공사,서울,91894890,91828775,+3% ~ -3%,5652989,87.745,996,기/A값/순,-0.07195
305,20240616745-00,"한강교량 CCTV등 신규 구축 및 교체 정보통신공사 (성수, 잠실, 영동대교)",서울특별시/서울특별시,서울,265158000,263580375,+3% ~ -3%,15997929,87.745,1035,기/A값/순,-0.59498
306,20240616335-00,김포공항 화장실 비상벨설치 정보통신공사,한국공항공사,서울,202872000,204035500,+2% ~ -2%,9171479,87.745,1037,기/A값/순,0.57351
307,2024-13130,(24-대-5) 우O 상황실 개선공사(통신),공군,서울,3162745,3143598,+2% ~ -2%,0,87.745,182,기/수의,-0.60540
308,2024-13128,(24-대-4) 북O 숙소보수 공사(통신),공군,서울,2292156,2294514,+2% ~ -2%,0,87.745,178,기/수의,0.10287
309,2024-12981,00지역 통신소 케이블 이전 설치공사,국방부,서울,155687843,155771820,+2% ~ -2%,0,87.745,1039,기/수의,0.05393
310,20240614167-00,종합상황실 보조상황판 교체,서울특별시,서울,54912000,55000875,+3% ~ -3%,0,84.245,52,물품/장애인,0.16184
311,20240619938-00,서남센터 상용전력수전설비 구축사업 감시제어공사,서울물재생시설공단,서울,177000000,176529225,+3% ~ -3%,10723111,87.745,999,기/A값/순,-0.26598
312,20240618224-00,사이버수사과 사무실 이전 통신공사,경찰청,서울,150447000,150888225,+2% ~ -2%,0,87.745,1213,기/수의,0.29327
313,20240618194-00,과학수사과 사무실 이전 통신공사,경찰청,서울,65131000,65471025,+2% ~ -2%,0,87.745,1136,기/수의,0.52206
314,20240614793-00,구산동 공공복합시설 신축 통신공사,서울특별시,서울,333883000,329342250,+3% ~ -3%,19128440,87.745,1080,기/A값/순,-1.35999
315,20240616757-00,고덕강일지구 등 홈네트워크 예비전원장치 설치 정보통신공사(2권역) (긴급공고),서울주택도시공사,전국/서울,1612250004,1623967075,+3% ~ -3%,46172280,86.745,1141,기/A값/순/의무,0.72675
