id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%)
159,20221110036-00,5호선 미사 외 3역 지하역사 초미세먼지 표출장치 통신공사,서울교통공사,서울/경기,74076960,73746425,+3% ~ -3%,0,87.745,2749,기/수의,-0.44621
160,20221101850-00,2023년 중랑물재생센터 슬러지 계면측정 유지관리용역,서울특별시/서울특별시,서울,93400000,92022150,+3% ~ -3%,0,87.745,124,기,-1.47522
161,20221107380-00,5호선 미사 외 3역 지하역사 초미세먼지 표출장치 제조구매 설치,서울교통공사,서울/경기,31462920,31517475,+3% ~ -3%,0,88,17,물품/수의,0.17339
162,20221106976-00,2023년 정보통신 및 정보보안 통합유지관리 용역 (긴급공고),서울특별시/서울특별시,서울,162608000,162609675,+3% ~ -3%,0,87.745,25,기,0.00103
163,20221106868-00,면곡시장 화재알림시설 구매·설치,서울특별시,서울,32009000,32351700,+3% ~ -3%,0,88,16,물품/기/수의,1.07063
164,20221100835-01,에스플렉스센터 열선감지 제어프로그램 알람 설치 공사 (정정공고),서울특별시,서울,75636000,74880825,+3% ~ -3%,0,87.745,658,기/정/수의,-0.99844
165,20221101326-00,가마산 지하차도 재방송설비 물품 제조·구매 설치,서울특별시,서울/인천/경기,48431000,48353925,+3% ~ -3%,0,88,12,물품/수의,-0.15915
166,20221105895-00,금성초 석면제거 및 교체공사 중 통신공사 계약 견적서 제출 안내 공고,서울특별시동부교육청,서울,54540000,54507500,+2% ~ -2%,0,87.745,1048,수의,-0.05959
167,20221104139-00,대학본부 직원 관사 조성 통신공사,한국방송통신대학교,서울,22255000,22227300,+2% ~ -2%,0,87.745,843,수의,-0.12447
168,20221101362-00,9호선 봉은사역 등 2개 역 화장실 재실 감지 시스템 설치 공사,서울교통공사,서울,29501580,29480000,+3% ~ -3%,707561,87.745,787,기/A값,-0.07315
169,20221103255-00,음식물류폐기물 처리시설 악취방지 관급자재(계측제어) 제작구매·설치 (긴급공고),서울특별시,서울,26961000,27158675,+3% ~ -3%,0,87.995,22,물품/기,0.73318
170,20221102697-03,2023년 정보화시스템 유지보수 용역 (긴급공고) (정정공고),서울특별시/서울특별시,서울,117420000,117034025,+3% ~ -3%,0,87.745,34,기/정,-0.32872
171,20221035052-00,"가락119안전센터,강남농수산물검사소 합동청사 건립 통신공사(장기)",서울특별시/서울특별시,서울,492463000,487135825,+3% ~ -3%,30335674,87.745,1023,기/A값,-1.08175
172,20221103109-00,수서차량기지 후생동 전기실 침수 복구 정보통신공사,서울교통공사,서울,11046360,11006950,+3% ~ -3%,0,87.745,581,기/수의,-0.35677
173,20221102858-00,(긴급)서울남산초병설유치원 증축 통신공사(장기계속) (긴급공고),서울특별시교육청,서울,266860000,267210975,+3% ~ -3%,16034009,87.745,1039,기/A값,0.13152
174,20221102262-00,2023년 정보시스템 유지관리 용역 (긴급공고),서울특별시/서울특별시,서울,123526000,123364850,+3% ~ -3%,0,87.745,45,기,-0.13046
175,20221036219-00,한국거래소 스마트오피스 구축 방송통신공사,(주)한국거래소,서울,90760000,91016675,+2% ~ -2%,3339444,87.745,980,기/A값/순,0.28280
176,20221101857-00,마포 외 1역 전기실 노후설비 개량 정보통신공사,서울교통공사,서울,16771300,16717000,+3% ~ -3%,0,87.745,730,기/수의,-0.32377
177,20221100776-00,창동역(4) 대합실 내 1호선 열차정보안내 표시반 설치 공사,서울교통공사,서울,57447280,57669525,+3% ~ -3%,0,87.745,1044,기/수의,0.38686
178,20221034587-00,대륙관 내진보강 및 리모델링 통신공사,서울과학기술대학교,서울,131488000,131275375,+2% ~ -2%,8650901,87.745,1050,기/A값/순,-0.16171
179,E012209842,OF케이블 접속부 강화액소화설비 원격격발 기능보강 공사(송전운영부),한국전력공사,서울,92213000,92206016,+2% ~ -2%,0,87.745,299,기/수의/협정,-0.00758
180,20221037409-00,고덕차량기지 외 2역 정보통신케이블 포설공사,서울교통공사,서울,14197890,14146075,+3% ~ -3%,0,87.745,688,기/수의,-0.36495
181,20221031904-00,전통시장 화재알림시설 구매설치,서울특별시,서울,104651000,104664400,+3% ~ -3%,0,84.245,19,물품/기,0.01280
182,2203730-00,서울 4권역 임대주택 유지보수공사(정보통신),한국토지주택공사,전국/서울/경기,2007310000,2007173000,+2% ~ -2%,103289046,86.745,2409,기/A값/순/의무,-0.00683
183,2203729-00,서울 3권역 임대주택 유지보수공사(정보통신),한국토지주택공사,전국/서울/경기,2429384000,2459182000,+2% ~ -2%,118785770,86.745,2318,기/A값/순/의무,1.22656
184,2203718-00,서울 2권역 임대주택 유지보수공사(정보통신),한국토지주택공사,전국/서울/경기,3382977000,3352634000,+2% ~ -2%,153880254,86.745,2110,기/A값/순/의무,-0.89694
185,2203717-00,서울 1권역 임대주택 유지보수공사(정보통신),한국토지주택공사,전국/서울/경기,1296078000,1291350000,+2% ~ -2%,80848551,86.745,2543,기/A값/순/의무,-0.36480
186,20221034561-00,과천선 과천역 등 8역 방송설비 개량공사 (긴급공고),한국철도공사,서울/경기,496196000,496703400,+2% ~ -2%,32190505,86.745,2523,기/A값/순,0.10225
187,20221032956-01,중부경찰서 을지지구대 리모델링 공사(통신) (정정공고),경찰청,서울,44794000,44624175,+2% ~ -2%,0,87.745,1036,기/정/수의,-0.37913
188,20221028724-00,송정동 행복가득 플랫폼 건립 통신공사,서울특별시,서울,90000000,89967150,+3% ~ -3%,0,87.745,1158,수의,-0.03650
189,20221030102-00,제설기지 및 도로유지보수 현장사무실 이전 통신공사,서울특별시,서울,42531000,42599725,+3% ~ -3%,2421339,87.745,918,기/A값,0.16158
190,20221027068-00,어린이대공원 팔각당 리모델링 통신공사,서울특별시,서울,100947000,99910325,+3% ~ -3%,0,87.745,1193,수의,-1.02695
191,20221033793-00,서서울미술관 건립 통신공사(장기) (긴급공고),서울특별시/서울특별시,서울,805937000,805104925,+3% ~ -3%,49208803,87.745,1002,기/A값,-0.10325
192,20221033189-00,창동어르신복지관 신축 통신공사 (긴급공고),서울특별시,서울,173581000,173097650,+3% ~ -3%,10522583,87.745,1062,기/A값,-0.27846
193,20221029848-00,2022년 생활안전 CCTV 설치 공사,서울특별시,서울,226646370,229016575,+3% ~ -3%,11463610,87.745,1049,기/A값,1.04577
194,20221028320-01,강북구 자가통신시설 고도화공사 (긴급공고) (정정공고),서울특별시,서울,633968000,635564050,+3% ~ -3%,29021456,87.745,547,기/정/A값/협정,0.25175
195,E012209674,계시별 고객 원격검침망 우선구축 공사,한국전력공사,서울,49590200,49393471,+2% ~ -2%,2842446,87.745,676,기/A값/순,-0.39671
196,20221029930-00,첨단도시 정보통신 인프라 확대 구축을 위한 정보통신공사 (긴급공고),서울특별시,서울,197119000,199197175,+3% ~ -3%,10982502,87.745,1062,기/A값,1.05427
197,20221028997-00,철도교통관제센터 DCN 백본스위치 보수 기타공사,한국철도공사,서울,79900000,79866675,+2% ~ -2%,0,87.745,957,기/수의,-0.04171
198,20221026256-00,정신여자고등학교 체육관 개축 통신 공사 입찰공고(장기계속)(긴급) (긴급공고),서울특별시교육청,서울,123607000,124264325,+2% ~ -2%,8048467,87.745,1031,기/A값/순,0.53178
199,20221022220-00,수원여자대학교 네트워크 및 보안장비 유지보수 업체 선정,수원여자대학교,서울/경기,60000000,59999850,+2% ~ -2%,0,87.995,30,기,-0.00025
200,20221028096-00,안산선 상록수역 등 3역 통합형자동개집표기 신설 기타공사,한국철도공사,서울/경기,22828000,22816250,+2% ~ -2%,0,87.745,1993,기/수의,-0.05148
201,20221021420-00,강남워크브리지센터 설치공사(통신),서울특별시,서울,31755000,32069900,+3% ~ -3%,0,87.745,980,기/수의,0.99165
202,E012209565,2022년 양평S/S 무인보안시스템 교체공사(전자제어부),한국전력공사,서울,97374200,97611574,+2% ~ -2%,0,87.745,783,기/수의,0.24377
203,20221024089-00,오봉초 병설유치원 신설 통신공사,서울특별시교육청,서울,57683000,57555725,+3% ~ -3%,0,87.745,1119,기/수의,-0.22065
204,20221022919-00,분당선 수원역 등 11역 영상감시설비 확대 구축공사 (긴급공고),한국철도공사,전국/서울/인천/경기,1900000000,1902056750,+2% ~ -2%,121673834,86.745,2813,기/A값/순/의무,0.10825
205,20221010042-00,서울대학교 부설초등학교 본관 리모델링 통신공사,서울지방조달청/서울대학교,서울,418252000,420328675,+2% ~ -2%,27469672,86.745,1054,기/A값/순/협정,0.49651
206,20221020325-00,"한림대학교동탄성심병원 스마트병동 72, 92병동 구축공사",한림대학교동탄성심병원,서울/경기,176000000,176000000,,0,-,41,,-
207,2203611-00,서울 및 경기북부권 공임주택 유지보수공사(정보통신),한국토지주택공사,서울/경기,767075000,771831000,+2% ~ -2%,30244341,86.745,2233,기/A값/순,0.62001
208,20221017601-00,"7, 8호선 비상통화장치 개량 정보통신공사",서울교통공사,서울/경기,521428350,523016150,+3% ~ -3%,39187302,87.745,2602,기/A값,0.30450
209,2022-01-000175-00,삼성~동탄 광역급행철도 통신설비 신설공사,국가철도공단,전국/서울/경기,9799448000,9865839749,+2.5% ~ -2.5%,607873532,85.495,354,기/A값/순/의무,0.67750
210,20221019401-00,2022년 CCTV 성능개선(2차) 공사 (긴급공고),서울특별시,서울,201780000,202859550,+3% ~ -3%,7202615,87.745,578,기/A값,0.53501
211,20221018422-00,영동교시장 화재알림시설 구매·설치,서울특별시,서울,41350000,40443425,+3% ~ -3%,0,88,14,물품/기/수의,-2.19245
212,20221015780-00,디지털도서관 노후 비상방송시스템 교체공사,서울지방조달청/문화체육관광부,서울,145593000,146499375,+2% ~ -2%,0,87.745,1089,기/수의/협정,0.62254
213,20221001772-00,2022년 지하역사 미세먼지 표출장치 통신공사,서울교통공사,전국/서울/경기,1108303570,1117865525,+3% ~ -3%,78678608,86.745,2567,기/A값/의무,0.86275
214,20221013657-00,명일근린공원 내 공공도서관 신축 통신공사(긴급) (긴급공고),서울특별시,서울,517152000,512928200,+3% ~ -3%,32517487,87.745,1037,기/A값,-0.81675
215,20221008887-00,병원동 2층 외과 리노베이션 공사(통신),한국원자력의학원,서울,59818000,60016625,+2% ~ -2%,0,87.745,75,기/수의,0.33204
216,42371,예비군훈련대 LED 전광판 제조 설치(22-142),수도방위사령부,서울/경기,196000000,196776048,+2% ~ -2%,0,87.995,75,물품/기,0.39594
217,20221010698-00,세대통합형 복합시설 건립공사(통신) 관급자재 통합배선반 구매,인천광역시,서울/인천/경기,39755000,38997300,+3% ~ -3%,0,88,75,물품/수의,-1.90593
218,20221009717-00,(긴급)전농초 교실 증축 및 리모델링 통신공사 (긴급공고),서울특별시교육청,서울,89750000,88772450,+3% ~ -3%,0,87.745,1117,기/수의,-1.08920
219,20221007977-00,서울특별시 은평병원 인터넷전화(IPT)시스템 교체 (긴급공고),서울특별시/서울특별시,서울,175314000,177675100,+3% ~ -3%,0,87.945,14,물품/기,1.34678
220,20221009385-00,상계역 개방통로 시설개선 정보통신공사,서울교통공사,서울,23586520,23878100,+3% ~ -3%,0,87.745,856,기/수의,1.23621
221,20221005599-00,UAM CNSi 장비실 신설공사(통신),한국공항공사,서울,27546200,27503825,+2% ~ -2%,1318402,87.745,761,기/A값/순,-0.15384
222,20221007431-00,모래내시장 골목길재생사업 구간 CCTV설치공사(통신),서울특별시,서울,42400000,42632600,+3% ~ -3%,0,87.745,1048,기/수의,0.54858
223,20221003299-00,안산선 오이도역 등 15개역 승강장안전문 경보장치 설치공사,한국철도공사,서울/인천/경기,246395300,246418150,+2% ~ -2%,12113009,87.745,2858,기/A값/순,0.00927
224,20221002824-00,1~4호선 승강장안전문(PSD) 미개방 경보장치 설치공사,서울교통공사,서울,629663860,633701625,+3% ~ -3%,41238925,87.745,976,기/A값,0.64125
225,2022-19820,22-156 전투교육장 광케이블 구축 공사,수도방위사령부,서울,24941000,24807952,+2% ~ -2%,0,87.745,716,기/수의,-0.53346
226,E012209189,강남지사 CCTV시스템 교체공사(ICT운영부),한국전력공사,서울,23082400,23082322,+2% ~ -2%,0,87.745,632,기/수의,-0.00034
227,20221001624-00,관악구 노인회관·50플러스센터 건립공사(통신) (긴급공고),서울특별시,서울,189915000,189403700,+3% ~ -3%,12075569,87.745,1069,기/A값,-0.26923
228,E012209198,22년 하반기 변압기공동이용 자고객 원격검침망 구축 공사,한국전력공사,서울,44569800,44627790,+2% ~ -2%,2554668,87.745,688,기/A값/순,0.13011
229,20221003656-00,녹사평 전산네트워크(업무망) 신설공사,서울교통공사,서울,12174470,12293500,+3% ~ -3%,0,87.745,677,기/수의,0.97770
230,20221000758-00,서울 패션창작스튜디오 리모델링 통신공사,서울특별시,서울,163036000,162224950,+3% ~ -3%,10213709,87.745,1069,기/A값,-0.49747
231,20220930156-00,2022년 전자법정 개선 전산장비 구매 2차 사업(통합구매),대법원,서울,57827000,58358325,+2% ~ -2%,0,84.245,27,물품,0.91881
232,20220920044-00,출력물보안관리시스템 구축,서울지방조달청/대통령경호처,서울,102500000,102833675,+2% ~ -2%,0,84.245,16,물품/기/협정,0.32553
233,20221001796-00,5호선 마장역 우대자용개집표기 이설공사,서울교통공사,서울,8579650,8573525,+3% ~ -3%,0,87.745,396,기/수의,-0.07139
234,20221001152-00,배출수 처리시설 개선 계측제어공사,서울특별시,서울/경기,144815000,146716850,+3% ~ -3%,0,87.745,2717,기/수의,1.31329
235,20221000899-00,분당선 강남구청역 등 9역 비상통화장치 개량공사 (긴급공고),한국철도공사,서울/경기,342826000,340563400,+2% ~ -2%,16708330,86.745,2510,기/A값/순,-0.65999
236,20220928333-00,교수학습정보 웹서비스망 백본 스위치 이중화 사업,서울특별시교육청,서울/인천/경기,271065000,268759625,+3% ~ -3%,0,80.495,11,물품/기/수의,-0.85049
237,2022-01-000165-00,경원선 방학~회룡간 외 3개소 방음벽 지장통신설비 이설공사,국가철도공단,전국/서울/경기,2402061000,2387291447,+2.5% ~ -2.5%,138918846,86.335,320,기/A값/순/의무,-0.61488
238,20220931440-00,공영주차장 통합관제센터 구축 공사 (긴급공고),서울특별시,서울,323950000,322437200,+3% ~ -3%,11431051,87.745,580,기/A값,-0.46699
239,20220931391-00,6호선 삼각지역 환승구간 동선확보 정보통신공사,서울교통공사,서울,25582780,25325850,+3% ~ -3%,0,87.745,894,기/수의,-1.00431
240,20220930610-00,2022년도 통신케이블 증설 및 개량 공사,서울교통공사,서울,120003550,119136575,+3% ~ -3%,0,87.745,1178,기/수의,-0.72246
241,20220929513-00,갑상선센터 재배치공사(통신),서울대학교병원,서울,64019608,63554575,+2% ~ -2%,4176645,87.745,1023,기/A값/순,-0.72640
242,20220929067-02,교육동 증축공사(통신) (정정공고),한국원자력의학원,서울,52460000,52466750,+2% ~ -2%,0,87.745,80,기/정/수의,0.01286
243,2022-19398,00지역 생활관 리모델링 통신공사,국방부근무지원단,서울,61632000,61109667,+2% ~ -2%,0,87.745,943,기/수의,-0.84751
244,20220927271-00,수협 인천 직원합숙소 신축공사(통신),수협중앙회,서울/인천/경기,181946000,181571250,+2% ~ -2%,0,87.495,704,,-0.20597
245,40052,키폰 교환기 교체사업,제7016부대,서울,49567100,49790267,+2% ~ -2%,0,87.945,44,물품/기/정,0.45023
246,2022-19374,00부대 진지 통신케이블 공사,육군제6501부대,서울,56450587,56246034,+2% ~ -2%,0,87.745,886,기/수의,-0.36236
247,20220927516-00,강남구 보훈회관 리모델링 통신공사 (긴급공고),서울특별시,서울,59345000,60042050,+3% ~ -3%,3364494,87.745,1004,기/A값,1.17457
248,20220928387-00,청량리전기사업소 망우전기주재 신축에 따른 통신설비 신설공사,한국철도공사,서울,135474000,135042575,+2% ~ -2%,0,87.745,1139,기/수의,-0.31846
249,20220928227-00,6호선 태릉입구 외 1역 승강편의시설 설치 정보통신공사(52공구),서울교통공사,서울,32931500,32805850,+3% ~ -3%,0,87.745,931,기/수의,-0.38155
250,20220923068-00,장애예술 공연장(가칭) 리모델링 통신 공사,서울지방조달청/재단법인,서울,366035000,366746975,+2% ~ -2%,24548130,86.745,1016,기/A값/순/협정,0.19451
251,20220911146-00,서울여성플라자 자동제어시스템 성능개선 공사(2인이상 견적 수의),서울특별시,서울,130012469,129004925,+3% ~ -3%,0,87.745,39,기/수의,-0.77496
252,20220926366-00,[긴급] 본관 1층 수술장 조성공사(통신) (긴급공고),서울대학교병원,서울,113137255,113586175,+2% ~ -2%,7614927,87.745,991,기/A값/순,0.39679
253,20220924544-00,삼각지(6)역 E/L 환승동선 시설개선 관련 전자공사,서울교통공사,서울,25702090,25853900,+3% ~ -3%,0,87.745,826,기/수의,0.59065
254,20220921102-00,대한적십자사 서울병원 정문 앞 부지 증축공사 [통신],대한적십자사,서울,67760000,67539500,+2% ~ -2%,3975892,87.745,1034,기/A값/순,-0.32542
255,20220922058-01,강동소방서 다목적 인명구조 훈련장 통신 공사 (정정공고),서울특별시,서울,24200000,23983525,+3% ~ -3%,0,87.745,917,기/정/수의,-0.89453
256,20220918976-00,공릉동 구민체육센터 신축 통신공사 (긴급공고),서울특별시,서울,197434000,200418750,+3% ~ -3%,12223461,87.745,1093,기/A값,1.51177
257,20220923048-00,국회 경내 보안장비(CCTV) 설치 공사 (긴급공고),국회,서울,238960000,240630375,+2% ~ -2%,14593250,87.745,1043,기/A값/순,0.69901
258,20220920274-00,강서서 가양지구대 리모델링 공사(통신),경찰청,서울,39380000,39446525,+2% ~ -2%,0,87.745,1032,기/수의,0.16893
259,20220918491-00,9호선(1단계) 초미세먼지 자동측정망 데이터표출장치 설치공사,서울시메트로구호선,서울,64150000,63495550,+3% ~ -3%,2831787,87.745,924,기/A값,-1.02019
260,20220922023-00,경원선 망월사역 신축공사 관련 열차행선안내장치 개량공사,한국철도공사,서울/경기,87467000,86917750,+2% ~ -2%,0,87.745,2773,기/수의,-0.62796
261,20220920732-00,안보수사대 사무실 조성 통신공사,경찰청,서울,110770000,110474275,+2% ~ -2%,0,87.745,1173,기/수의,-0.26698
262,20220913611-00,오목공원 리노베이션 회랑 건립사업(통신) (긴급공고),서울특별시,서울,39369000,38999800,+3% ~ -3%,0,87.745,1015,기/수의,-0.93780
263,20220919271-01,노후포장도로 정비공사(2구역) 지자기 검지기 복구공사 (정정공고),서울특별시,서울/경기,28000000,27838550,+3% ~ -3%,0,87.745,2005,기/정/수의,-0.57661
264,20220915018-01,301동 8층 전기정보공학부 환경개선 공사(통신) (정정공고),서울대학교,서울,126852000,127344550,+2% ~ -2%,7619740,87.745,1082,기/정/A값/순,0.38828
265,20220920567-00,독산2동 마을공원 지하공영주차장 통신공사,서울특별시,서울,154335000,155997225,+3% ~ -3%,0,87.745,1197,기/수의,1.07702
266,20220919854-00,서남센터 슬러지계면 측정장치 제어반 제조구매설치,서울물재생시설공단,서울/인천/경기,235206400,233357150,+3% ~ -3%,0,87.945,49,물품/기,-0.78623
267,20220916500-00,2022년 다목적(방범) CCTV 자가통신망 공사,서울특별시,서울,294394000,293831025,+3% ~ -3%,16872560,87.745,1064,기/A값,-0.19124
268,20220916369-00,"9호선 2,3단계 초미세먼지 데이터 표출장치 통신망 증설 공사",서울교통공사,서울,121933850,122547850,+3% ~ -3%,8255563,87.745,1045,기/A값,0.50355
269,20220913592-00,오목공원 리노베이션사업(통신) (긴급공고),서울특별시,서울,80300000,79375000,+3% ~ -3%,0,87.745,1120,기/수의,-1.15194
270,20220915728-00,2022년 교통관리시스템 노후 무인통신중계소 교체 공사,서울시설공단,서울,73897000,73331750,+3% ~ -3%,0,87.745,1077,기/수의,-0.76492
271,20220916510-00,2022년 장애인콜택시 증차 영상저장장치 구매설치,서울시설공단,서울/경기,52520000,52725000,+3% ~ -3%,0,88,110,물품/기/수의,0.39032
272,20220910139-00,상상이룸센터 리모델링 통신공사,서울특별시,서울,74778000,74582700,+3% ~ -3%,0,87.745,1149,수의,-0.26118
273,20220910844-00,경의중앙선 옥수역 등 15개역 승강장안전문 경보장치시스템 설치공사,한국철도공사,서울/경기/강원,253120000,253518700,+2% ~ -2%,10979951,87.745,2806,기/A값/순,0.15751
274,38327,통합감시체계 구축사업,제7016부대,서울,99876000,100080250,+2% ~ -2%,0,88,96,물품/기/수의,0.20450
275,20220912970-00,스마트도시 인프라 구축 및 LED안내판 설치 공사 (긴급공고),서울특별시,서울,216043000,214968250,+3% ~ -3%,7497876,87.745,543,기/A값,-0.49748
276,20220817301-00,서울방배경찰서 신축 통신공사,서울지방조달청/경찰청,전국/서울,1333739000,1338113725,+2% ~ -2%,87428893,86.745,1124,기/A값/순/의무,0.32800
277,20220912904-00,"경찰병원 61, 62 병동 네트워크 회선 설치공사",서울지방조달청/경찰청,서울,46248000,46200075,+2% ~ -2%,0,87.745,95,기/수의/협정/여성,-0.10363
278,20220913375-00,서울중랑경찰서 수사부서 환경개선 공사 (통신) (긴급공고),경찰청,서울,155540000,156235300,+2% ~ -2%,0,87.745,1196,기/수의,0.44702
279,20220911073-00,탄천센터 2처리장 초침수집기 RCS 내부설비 이설공사 (긴급공고),서울물재생시설공단,서울,212360000,208997850,+3% ~ -3%,10695426,87.745,974,기/A값,-1.58324
280,20220909881-00,광역철도 자동발매기 등 이설 철거 및 재배치 공사,한국철도공사,서울/인천/경기,22480000,22454625,+2% ~ -2%,0,87.745,2236,기/수의,-0.11288
281,20220903401-00,가양5단지 외 2개단지 정보통신설비 보수공사,서울주택도시공사,서울,90431000,90077025,+3% ~ -3%,1167829,87.745,1006,기/A값,-0.39144
282,20220904777-00,대학동 창업지원시설Ⅱ 조성공사(정보통신)_긴급 (긴급공고),서울특별시,서울,87461000,87865575,+3% ~ -3%,0,87.745,1147,수의,0.46257
283,20220905336-00,국가청정생산지원센터 국제회의실 노후시설 환경개선공사(정보통신),한국생산기술연구원,서울,43858100,43766250,+2% ~ -2%,0,87.745,1016,수의,-0.20943
284,20220907505-00,전통시장 화재알림시설 구매 및 설치 사업 (긴급공고),서울특별시,서울,69214000,69576200,+3% ~ -3%,0,84.245,25,물품,0.52330
285,20220825986-00,종로경찰서 신축 통신공사,서울지방조달청/경찰청,전국/서울,1915423000,1920230750,+2% ~ -2%,126214160,86.745,1090,기/A값/순/의무,0.25100
286,20220906646-00,총유기탄소 연소자동측정기 구매설치 (재공고),서울특별시/서울특별시,서울,95211000,95219150,+3% ~ -3%,0,84.245,17,물품/기,0.00855
287,20220901735-00,노후 정보통신 장비 교체,서울특별시,서울,97993500,96746325,+3% ~ -3%,0,84.245,52,물품/기,-1.27272
288,20220832228-00,청자가마터 전시체험관 리모델링 공사 (통신),서울특별시,서울,30815000,30558675,+3% ~ -3%,1725814,87.745,796,기/A값,-0.83182
289,E012207353,경인건설본부 사옥내 랜케이블 이설공사,한국전력공사,서울,77865700,77788916,+2% ~ -2%,4319493,87.745,833,기/A값/순,-0.09862
290,E012207347,2022년 하반기 고압AMI 통신망 구축공사(ICT운영부),한국전력공사,서울/경기,192951000,192291122,+2% ~ -2%,13229658,87.745,2168,기/A값/순,-0.34200
291,20220900877-00,DDP 공용복도 미디어아트 통합제어시스템 설비공사 (긴급공고),(재)서울산업진흥원,서울,297177000,296998000,+3% ~ -3%,8008660,87.745,941,기/A값,-0.06024
292,20220832386-00,항동 복합행정센터 자가정보통신망 구축 공사 (긴급공고),서울특별시,서울,101354000,102358475,+3% ~ -3%,2099452,87.745,1035,기/A값,0.99105
293,20220829054-00,수도권광역본부 전력설비 IOT원격감시시스템 광케이블 신설공사,한국철도공사,전국/서울/경기,2100000000,2097768750,+2% ~ -2%,142864055,86.745,2505,기/A값/순/의무,-0.10625
294,20220829022-00,분당선 수원역 등 11역 영상감시설비 확대 구축공사,한국철도공사,전국/서울/인천/경기,1900000000,1915318750,+2% ~ -2%,121673834,86.745,2828,기/A값/순/의무,0.80625
295,20220825445-00,증가로 전선지중화공사에 따른 자가정보통신망 이전설치 공사,서울특별시,서울,44836000,44573775,+3% ~ -3%,615203,87.745,914,기/A값,-0.58486
296,20220827602-00,2호선 영등포구청역 승강편의시설(3-4공구) 전자공사,서울교통공사,서울,29852720,30377300,+3% ~ -3%,0,87.745,862,수의,1.75722
297,20220825003-00,2022년 CCTV 자가정보통신망 공사,서울특별시,서울,527924000,530718075,+3% ~ -3%,32984809,87.745,1035,기/A값,0.52925
298,20220825748-00,뷰티복합문화공간 조성공사(통신),서울특별시,서울,99770000,99614175,+3% ~ -3%,0,87.745,1133,기/수의,-0.15619
299,20220825673-00,[긴급]세명컴퓨터고-2022년도 본관/방송선로시설보수공사 입찰 공고 (긴급공고),서울특별시교육청,서울,194778000,194707425,+2% ~ -2%,2202632,87.745,1039,기/A값/순,-0.03624
300,20220825281-00,"2022년 1,2호선 궤도도상 개량 정보통신공사",서울교통공사,서울,47153640,47508375,+3% ~ -3%,0,87.745,983,기/수의,0.75229
301,20220823479-00,3호선 불광역 승강편의시설 설치에 따른 전자공사(3-9공구),서울교통공사,서울,91231410,91542775,+3% ~ -3%,6002247,87.745,992,기/A값,0.34129
302,20220822983-00,강북정수센터 배출수 재처리장 설치 통신공사,서울특별시/서울특별시,서울,144815000,145716150,,127858636,87.745,1034,기/A값,0.62227
303,20220823919-00,도봉2동 도시재생 뉴딜사업 희망플랫폼 신축 통신공사 (긴급공고),서울특별시,서울,105380000,106230725,+3% ~ -3%,5653878,87.745,1038,기/A값,0.80729
304,20220822693-00,202경비단 청사이전 리모델링 통신공사,서울지방조달청/경찰청,서울,140809000,142123500,+2% ~ -2%,0,87.745,1155,기/수의/협정,0.93353
305,20220820855-00,한국폴리텍대학 서울정수캠퍼스 메타버스콘텐츠과 인테리어 리모델링 공사(통신),한국폴리텍1대학,서울,106920000,107450100,+2% ~ -2%,0,87.745,1117,기/수의,0.49579
306,20220819802-00,신용보증기금 프론트원 출입통제 및 내방객관리시스템 설치공사(긴급) (긴급공고),신용보증기금,서울,129844000,125169350,+0% ~ -5%,4108070,87.745,761,기/A값/순,-3.60021
307,2022-16189,동0진지 통신케이블 공사,육군제6501부대,서울,46946596,46596635,+2% ~ -2%,0,87.745,846,기/수의,-0.74545
308,20220815340-01,22년 서울강동경찰서 수사부서 환경개선 공사(통신) 변경공고 (긴급공고) (정정공고),경찰청,서울,93011000,93375650,+2% ~ -2%,5067228,87.745,984,기/정/A값/순,0.39205
309,20220809545-00,율현 책 쉼터 건립 통신공사,서울특별시,서울,88463700,87970575,+3% ~ -3%,0,87.745,1120,수의,-0.55744
310,E012206852,상도로 지중화관련 배전계통 자가광케이블 이설공사(ICT운영부),한국전력공사,서울,102259300,102379547,+2% ~ -2%,6302850,87.745,782,기/A값/순,0.11759
311,20220806956-00,2022년 소규모주택 CCTV 설치공사,서울주택도시공사,서울,97477600,97200325,+3% ~ -3%,2799304,87.745,1023,기/A값,-0.28445
312,20220809426-00,중부소방서 IP행정교환기 회선 증설,서울특별시/서울특별시,서울,87279000,87406500,+3% ~ -3%,0,84.245,41,물품/기,0.14608
313,20220808926-00,2022년 정화조 악취저감시설 모니터링 확대 설치공사,서울특별시,서울,140053000,139976375,+3% ~ -3%,7626697,87.745,113,기/A값,-0.05472
314,20220806084-00,경찰병원 61·62병동 통신시설 개선공사,서울지방조달청/경찰청,서울,282644000,280101675,+2% ~ -2%,16749380,87.745,1034,기/A값/순/협정,-0.89948
315,20220807570-00,UPS(무정전전원장치)용 무누수무누액밀폐형 축전지 구매,인천광역시,서울/인천/경기,38940000,38597975,+3% ~ -3%,0,88,298,물품/수의,-0.87834
316,20220808804-00,강북장애인종합복지관 자가망 공사,서울특별시,서울,8615420,8598175,+3% ~ -3%,0,87.745,379,기/수의,-0.20017
317,20220805233-00,고척1동 마을공동주차장 증축 정보통신공사,서울특별시,서울,51007000,50660475,+3% ~ -3%,3593343,87.745,942,기/A값,-0.67937
