id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%)
160,20201119836-00,공연초 체육관 및 급식실 증축 통신공사,서울특별시교육청,서울,168106000,167020525,+3% ~ -3%,0,87.745,1212,기/수의,-0.64571
161,20201119668-00,경기중부해바라기센터 정보통신 공사,경기중부해바라기센터,서울/경기,25850000,25612975,+3% ~ -3%,0,87.745,2205,수의,-0.91693
162,20201119293-00,RFID 우범수화물 추적시스템 유지보수 용역,관세청,서울/인천/경기,38400000,38809775,+2% ~ -2%,0,88,54,기/수의,1.06712
163,20201118313-00,2020년 자가정보통신망 증설 공사,서울특별시,서울,98804000,97385950,+3% ~ -3%,0,87.745,598,기/수의,-1.43522
164,20201104171-00,중앙보훈병원 치과병원 증축 통신공사,서울지방조달청/한국보훈복지의료공단,전국/서울,1528049000,1536938500,+2% ~ -2%,94284891,86.745,1030,기/A값/순/의무,0.58175
165,20201114324-00,한강공원 화장실 비상벨 보수공사,서울특별시,서울,33860000,33838725,+3% ~ -3%,0,87.745,990,수의,-0.06284
166,20201117416-00,경원선 회기역 등 37개역 화장실 비상통화장치 신설 기타공사,한국철도공사,서울/경기,136614000,137600775,+2% ~ -2%,0,87.745,2658,기/수의,0.72230
167,20201115151-00,2021년 한강교량 CCTV 출동시스템 유지관리 용역 (긴급공고),서울특별시/서울특별시,서울,221407000,221545400,+3% ~ -3%,0,86.745,27,기,0.06250
168,20201114429-00,[긴급]서울녹번초등학교 교사증축 통신공사 (긴급공고),서울특별시교육청,서울,175463000,176363150,+3% ~ -3%,10583403,87.745,1096,기/A값,0.51301
169,E012010445,154kV 염곡-개포T/L 지장구간 광케이블 이설공사(전자제어부),한국전력공사,서울,56511577,56408048,+2% ~ -2%,0,87.745,809,기/수의,-0.18320
170,20201115586-00,뚝섬유수지 복합문화체육센터 건립 통신공사 (긴급공고),서울특별시,서울,531740000,532864675,+3% ~ -3%,37023803,86.745,1025,기/A값,0.21150
171,20201115572-00,신현초병설유 외 1교(면북초) 학급신설 및 기타 통신공사,서울특별시교육청,서울,50927000,51718950,+3% ~ -3%,0,87.745,1101,기/수의,1.55506
172,20201113306-01,새로운 광화문광장 조성 옥외 통신공사 (긴급공고) (정정공고),서울특별시/서울특별시,전국/서울,941298000,933146425,+3% ~ -3%,45730848,86.745,1156,기/정/A값/의무,-0.86600
173,20201110599-00,서울시립대학교 도시과학 빅데이터 AI연구소 공간조성 통신공사 (긴급공고),서울특별시,서울,107041000,107744325,+3% ~ -3%,6935990,87.745,1073,기/A값,0.65706
174,20201108788-00,승가원 인테리어 공사(통신),사회복지법인승가원,서울,157203215,157594725,+3% ~ -3%,7688418,87.745,1098,기/A값,0.24904
175,20201108703-00,(계속비공사)방배숲도서관 건축공사(통신),서울특별시,서울,278865000,281294675,+3% ~ -3%,17880983,87.745,1091,기/A값,0.87127
176,20201115765-00,경기과기대 방문자 비대면발열감지 및 출입통제시스템 납품 및 설치 업체선정 견적공고,경기과학기술대학교,서울/경기,72600000,72515650,+2% ~ -2%,0,88,39,물품/기/협정,-0.11619
177,20201113825-00,용산2가동 47-2 공영주차장 입체화(기계식)사업 통신 공사,서울특별시,서울,29525000,29588600,+3% ~ -3%,0,87.745,939,수의,0.21541
178,20201113615-00,DDP 외곽 보안설비 개선사업,재단법인서울디자인재단,서울,54615000,54453400,+3% ~ -3%,0,87.745,637,수의,-0.29589
179,20201112803-00,서울역사박물관 통합홍보시스템(DID)구축 물품구매,서울특별시/서울특별시,서울,69256000,69223325,+3% ~ -3%,0,84.245,37,물품/기,-0.04719
180,20201110756-00,서울패션창업허브 조성 통신공사 (긴급공고),서울특별시,서울,185130000,187428450,+3% ~ -3%,12978563,87.745,1084,기/A값,1.24153
181,20201110230-00,안산선 산본역 등 23역 자동개집표기 통신방식 개선 기타공사,한국철도공사,서울/경기,577248000,576468750,+2% ~ -2%,33443606,86.745,2281,기/A값/순,-0.13500
182,20201109488-00,충암중고등학교 급식실 및 체육관 증축 공사(통신),서울지방조달청/서울특별시교육청,서울,75091000,75498975,+2% ~ -2%,0,87.745,1135,기/수의/협정,0.54330
183,20201107714-00,SBA 전자 교환기 구매·설치,(재)서울산업진흥원,서울,87637000,87935000,+3% ~ -3%,0,87.945,52,물품/기,0.34003
184,E012010441,PDAS 네트워크 시설공사,한국전력공사,서울,21630400,21384229,+2% ~ -2%,0,87.745,600,기/수의,-1.13808
185,20201108229-00,숭미초 체육관 및 급식실 증축 통신공사,서울특별시교육청,서울,272100000,273306825,+3% ~ -3%,16003933,87.745,1076,기/A값,0.44352
186,2020-22566,00시설 자동화 통신공사,국방부근무지원단,서울,65701000,65204483,+2% ~ -2%,0,87.745,918,기/수의,-0.75573
187,20201106864-01,중랑물재생센터 전화교환기 구매설치,서울특별시/서울특별시,서울,116655000,117138275,+3% ~ -3%,0,87.945,59,물품/기/정,0.41427
188,20201108857-00,별관 시설개선공사(통신),문화체육관광부,서울,15554000,15584850,+2% ~ -2%,0,87.745,74,기/수의/여성,0.19834
189,20201107166-00,삼청각 별채 리모델링 통신공사,서울특별시,서울,89870000,90012950,+3% ~ -3%,6320777,87.745,1023,기/A값,0.15906
190,20201108112-00,손기정체육공원 실버체육센터 신축 통신공사,서울특별시,서울,66825000,67207800,+3% ~ -3%,0,87.745,1149,수의,0.57283
191,20201107838-00,"철도교통관제센터 감시설비(적외선,CCTV) 보수공사",한국철도공사,서울,79981000,79710525,+2% ~ -2%,0,87.745,1106,기/수의,-0.33818
192,20201105610-00,정부서울청사 사무실 출입통제시스템 추가 설치 공사,서울지방조달청/행정안전부,서울,70726000,70530825,+2% ~ -2%,0,87.745,1063,기/수의/협정,-0.27596
193,20201104893-00,7호선 도봉산역 신호취급실 이전 및 통신방식 개선공사,서울교통공사,서울,21208080,21046000,+3% ~ -3%,291891,87.745,784,기/A값,-0.76424
194,2020-10642,[긴급]진입로 신호조절시스템(RMS) 철거 공사,한국도로공사,서울/인천/경기,92081000,91833763,+3% ~ -3%,7790873,87.745,2109,기/A값/순,-0.26850
195,20201103733-00,서울시청 다목적홀 비디오프로젝터 구매 및 설치,서울특별시,서울,203885000,205932050,+3% ~ -3%,0,87.945,56,물품/기,1.00402
196,20201102226-00,CCTV 카메라 설치공사,법무부서울지방교정청서울남부구치소/법무부,서울,44413600,44532225,+2% ~ -2%,0,87.745,1019,수의,0.26709
197,20201103885-00,"디지털 뉴딜사업 지원을 위한 서울사무소 정보시스템 재배치 및 통신, 기반 구축",한국지능정보사회진흥원,서울,73693617,73955450,+2% ~ -2%,1816555,87.745,592,기/A값/순,0.35529
198,20201106962-00,CCTV 자가정보통신망 전환 통신공사,서울특별시,서울,86086000,86353550,+3% ~ -3%,0,87.745,1140,기/수의,0.31079
199,20201102896-00,양명학사 게스트하우스 리모델링 통신공사,서울과학기술대학교,서울,59460000,59128550,+2% ~ -2%,0,87.745,1142,기/수의,-0.55744
200,20201101860-01,영상회의시스템 교체 구매,서울특별시,서울,35926000,36215150,+3% ~ -3%,0,88,52,물품/기/정,0.80484
201,20201106001-00,잠실(2)역 CCTV 증설 등 정보통신공사,서울교통공사,서울,34676530,34772900,+3% ~ -3%,0,87.745,990,기/수의,0.27791
202,20201101520-00,수원가정법원 신청사 네트워크 공사,대법원,서울/경기,105000000,104648800,+2% ~ -2%,0,87.745,2673,수의,-0.33448
203,20201101717-00,2020년 CCTV 설치공사(2차) (긴급공고),서울특별시,서울,327987000,333091325,+3% ~ -3%,13421917,87.745,1029,기/A값,1.55625
204,20201103625-00,선곡초 체육관 및 급식실 증축 통신공사(장기계속),서울특별시교육청,서울,132070000,131537500,+3% ~ -3%,0,87.745,1157,기/수의,-0.40320
205,20201034087-00,도림천 영상감시장치 설치공사 (긴급공고),서울특별시,서울,154830000,154308625,+3% ~ -3%,0,87.745,1191,기/수의,-0.33675
206,20201033697-00,방류펌프장 감시제어설비 설치공사,주식회사,서울,80080000,80906650,+3% ~ -3%,0,87.745,1034,기/수의,1.03228
207,20201032997-00,[긴급-장기계속]구산중학교 체육관 증축 통신공사 (긴급공고),서울특별시교육청,서울,92523000,93770275,+3% ~ -3%,5323751,87.745,1051,기/A값,1.34807
208,20201032779-00,2021년 한양도성 통합관제망 유지보수 용역 (긴급공고),서울특별시,서울,172361750,171132000,+3% ~ -3%,0,87.745,43,기,-0.71348
209,20201032044-00,마곡파출소 신축공사(통신),경찰청,서울,22990000,22847500,+2% ~ -2%,0,87.745,895,기/수의,-0.61984
210,20201026121-00,국립극장 해오름 리모델링 관급자재(전자교환기)구매 설치,서울지방조달청/문화체육관광부,서울,115400000,115120475,+2% ~ -2%,0,84.245,64,물품/기,-0.24223
211,20201030490-00,은평구립우리장애인복지관 스튜디오 장비 납품 및 설치 업체 공개 입찰공고,은평구립우리장애인복지관,서울,79014000,78634825,+2% ~ -2%,0,88,11,물품/기,-0.47989
212,20201032251-00,융합과학기술대학원(18동)외 2건 환경개선 통신공사 (긴급공고),서울대학교,서울,141071000,140704650,+2% ~ -2%,9053855,87.745,1054,기/A값/순,-0.25970
213,20201032881-01,월드컵터널 재난방송설비 설치공사 (긴급공고) (정정공고),서울특별시/서울특별시,서울,182300000,180464750,+3% ~ -3%,9234734,87.745,1058,기/정/A값,-1.00672
214,20201032416-00,경인선 부천역 등 8역 화장실 비상통화장치 신설 기타공사,한국철도공사,서울/인천/경기,162472000,163274250,+2% ~ -2%,0,87.745,2982,기/수의,0.49377
215,20201026653-00,서대문문화체육회관 무장애화 사업(여성센터) 리모델링 통신 공사,서울특별시서대문구도시관리공단,서울,98172000,98492325,+3% ~ -3%,5546474,87.745,1061,기/A값,0.32628
216,2004500-00,"서울, 경기4권역 건설임대(분양포함) 및 매입임대주택 유지보수공사(정보통신)",한국토지주택공사,전국/서울/경기,1289832000,1286887000,+2% ~ -2%,47668365,86.745,2331,기/A값/순/의무,-0.22833
217,2004499-00,"서울, 경기3권역 건설임대(분양포함) 및 매입임대주택 유지보수공사(정보통신)",한국토지주택공사,전국/서울/경기,1111147000,1114501000,+2% ~ -2%,41194372,86.745,2358,기/A값/순/의무,0.30185
218,2004496-00,"서울, 경기2권역 건설임대(분양포함) 및 매입임대주택 유지보수공사(정보통신)",한국토지주택공사,전국/서울/경기,1413490000,1401068000,+2% ~ -2%,51402712,86.745,2304,기/A값/순/의무,-0.87882
219,2004476-00,"서울, 경기1권역 건설임대(분양포함) 및 매입임대주택 유지보수공사(정보통신)",한국토지주택공사,전국/서울/경기,1210374000,1204211000,+2% ~ -2%,44510179,86.745,2342,기/A값/순/의무,-0.50919
220,E012008999,동서울P/O 전력계통보호용 광전송장치 교체공사,한국전력공사,서울/경기,54474200,54222278,+2% ~ -2%,0,87.745,2116,기/수의,-0.46247
221,20201028048-00,감사원 어린이집 설치공사(통신),서울지방조달청/감사원,서울,41616000,41572775,+2% ~ -2%,0,87.745,84,기/수의/협정/여성,-0.10387
222,20201027333-00,중앙도서관 증축 및 개보수 통신공사,한국방송통신대학교,서울,198241000,197902525,+2% ~ -2%,13926765,87.745,1034,기/A값/순,-0.17074
223,20201027132-00,마포구 공공 와이파이 설치를 위한 자가통신망 구축 공사,서울특별시,서울,119999000,119622850,+3% ~ -3%,5014137,87.745,1091,기/A값,-0.31347
224,20201024653-00,거점 마을활력소 신축공사(통신),서울지방조달청/서울특별시,서울,118865000,118741725,+3% ~ -3%,0,87.745,1159,기/수의/협정,-0.10372
225,20201029459-00,묵현초 급식실 및 학생식당 설치 통신공사,서울특별시교육청,서울,80908000,82319725,+3% ~ -3%,0,87.745,1144,수의,1.74485
226,20201029430-00,봉화초병설유 학급신설 통신공사,서울특별시교육청,서울,64499000,64991025,+3% ~ -3%,0,87.745,1134,수의,0.76284
227,20201024670-00,천호역 통신기계실 UPS 전원선 포설 등 정보통신공사,서울교통공사,서울,41954440,41410125,+3% ~ -3%,1975782,87.745,954,기/A값,-1.29740
228,20201027224-00,고척스카이돔 공기조화기 누수감지센서 설치 공사,서울시설공단,서울/경기,17037307,16990725,+3% ~ -3%,0,87.745,1741,기/수의,-0.27342
229,20201023710-00,(긴급)청파초병설유치원 이전 통신공사 (긴급공고),서울특별시교육청,서울,12253000,12168250,+3% ~ -3%,0,87.745,726,기/수의,-0.69167
230,20201027821-00,"카이스트 경영대학(9701,9708호) 온라인 수업용 빔포밍 마이크 시스템 외 구매설치",한국과학기술원,서울,65420000,65345325,+2% ~ -2%,0,88,14,물품,-0.11415
231,20201026882-00,경의선 및 경원선 문산 등 6역 화장실 비상통화장치 개량공사,한국철도공사,서울/경기,43073000,43123975,+2% ~ -2%,0,87.745,2327,기/수의,0.11834
232,20201021374-00,노후 방화벽 장비 교체 구매 소액수의 견적제출 건,국기원,서울/경기,23000000,23107900,+2% ~ -2%,0,88,47,물품,0.46913
233,2020-01-000291-00,안산선 산본~한대앞간 및 신길역 방음벽 지장 통신설비 이설공사,국가철도공단,서울/경기,494165000,494378849,+2.5% ~ -2.5%,28346096,86.335,1695,기/A값/순/협정,0.04327
234,20201017044-00,"서울대학교 미술대학(52동, 52-1동) 리모델링 통신공사 (긴급공고)",서울대학교,서울,423665000,419873250,+2% ~ -2%,30657777,86.745,1028,기/A값/순,-0.89499
235,20201019128-00,수도권제1순환(일산-퇴계원간) 통일로·별내영업소 CCTV카메라 및 DVR 제조·구매(설치 포함),서울고속도로주식회사,서울/경기,12386000,12461700,+2% ~ -2%,0,87.995,165,물품/기,0.61117
236,20201024382-01,도시과학기술고 급식실 및 학생식당 증축 통신공사 (정정공고),서울특별시교육청,서울,17232000,17105875,+3% ~ -3%,0,87.745,798,정/수의,-0.73193
237,20201018348-00,동물원 정문광장 방송통신 공사 (긴급공고),서울특별시/서울특별시,서울/경기,180902923,179860975,+3% ~ -3%,7066266,87.745,2537,기/A값/협정,-0.57598
238,20201018239-00,정화조 악취저감장치 모니터링 시스템 확대 설치 공사,서울특별시,서울,117754000,118885950,+3% ~ -3%,5628000,87.745,216,기/A값,0.96128
239,20201020283-00,슬러지 건조시설 굴뚝자동측정기 설치공사 (긴급공고),서울특별시/서울특별시,서울/경기,195019000,194258950,+3% ~ -3%,1023679,87.745,382,기/A값,-0.38974
240,20201018122-00,디지털팩토리 조성 통신공사(긴급) (긴급공고),서울특별시,서울,122043000,121941750,+3% ~ -3%,8129525,87.745,1110,기/A값,-0.08297
241,20201024462-00,카이스트 경영대학 SUPEX경영관 강의실 노후 L2스위치 교체,한국과학기술원,서울,48740000,48504750,+2% ~ -2%,0,88,15,물품/기,-0.48267
242,20201017926-00,2020년 통신케이블 증설 및 개량공사,서울교통공사,서울/경기,189137390,186865425,+3% ~ -3%,12544378,87.745,2546,기/A값,-1.20123
243,20201018341-00,(긴급)덕수고등학교 이전 신축 및 (가칭)거암유치원 신축 통신공사(장기계속) 입찰 공고 (긴급공고),서울특별시교육청,전국/서울,1338524000,1339193300,+3% ~ -3%,87712124,86.745,1047,기/A값/의무,0.05000
244,9225074-00,"긴급(중기간,제조,적격)영상감시장치 등 4점_IT운영센터",한국철도공사,서울/경기,169840440,170177898,+2% ~ -2%,0,87.945,190,물품/기,0.19869
245,20201014759-00,2020년 하반기 영상정보용 자가통신망 구축공사 시행,서울특별시,서울,187560000,188231025,+3% ~ -3%,8966359,87.745,1063,기/A값,0.35776
246,20201013728-00,(계속비공사)양재공영주차장 신축공사(통신),서울특별시,서울,325202000,323223200,+3% ~ -3%,22515627,87.745,1062,기/A값,-0.60849
247,E012008677,강남P/O 전력계통보호용 광전송장치 교체공사,한국전력공사,서울/경기,51984900,52145756,+2% ~ -2%,0,87.745,2127,기/수의,0.30942
248,20201014141-00,잠실새내역 외 2역 전자설비 통화장치 제작구매 설치,서울교통공사,서울,126536780,125422350,+3% ~ -3%,0,84.245,55,물품/기,-0.88072
249,20201013664-00,2020년 차량기지 CCTV 카메라 개선공사,서울교통공사,서울/경기,74893700,75319725,+3% ~ -3%,4685635,87.745,2459,기/A값,0.56883
250,20201015128-00,"자하문, 동망봉터널 비상방송설비 설치공사",서울특별시,서울,103832000,104252325,+3% ~ -3%,0,87.745,1152,수의,0.40481
251,20201014264-00,종로구민회관 대강당 시설 개선 공사(통신),서울특별시,서울,65353000,65740425,+3% ~ -3%,0,87.745,1161,기/수의,0.59281
252,20201014416-00,중목초병설유 학급신설 통신공사,서울특별시교육청,서울,76249000,76809275,+3% ~ -3%,0,87.745,1156,기/수의,0.73479
253,20201012034-00,5호선 방화역 등 27역 승강장안전문 통신케이블 교체 공사,서울교통공사,서울,417111640,421526800,+3% ~ -3%,31266631,86.745,1027,기/A값,1.05850
254,20201010914-00,나라키움 송파 복합관사 개발사업 통합배선반 구매설치,한국자산관리공사,서울/인천/경기,104000000,104346075,+2% ~ -2%,0,87.945,33,물품/기,0.33276
255,20201009767-00,통신공사(소액) 견적제출 공고(사회복지법인 리라학원 리라아동복지관 통신공사 ),리라아동복지관,서울/경기,53988000,54156075,+3% ~ -3%,0,87.745,2351,수의,0.31131
256,20201009754-00,무지개터널 라디오재방송설비 설치공사,서울특별시/서울특별시,서울,96030000,94236225,+3% ~ -3%,3397748,87.745,1019,기/A값,-1.86794
257,20201011027-01,이대역노후에스컬레이터(3.4호기)교체 전자공사 (정정공고),서울교통공사,서울,32689000,32305375,+3% ~ -3%,0,87.745,961,기/정/수의,-1.17356
258,20201007292-00,창작연극 지원센터 건립 통신공사 (긴급공고),서울특별시,전국/서울,962500000,952324025,+3% ~ -3%,61224501,86.745,1181,기/A값/의무,-1.05725
259,20201011132-00,서울공예박물관 무선AP 구매,서울특별시,서울,92939000,93287800,+3% ~ -3%,0,88,65,물품/기,0.37529
260,20201009057-00,터널 재방송설비 설치 공사,서울특별시/서울특별시,서울,246000000,245846275,+3% ~ -3%,9017017,87.745,1051,기/A값,-0.06249
261,20201009371-00,"동대문1,2기술센터 조성 정보통신공사",서울교통공사,서울,33054690,32946250,+3% ~ -3%,0,87.745,1031,수의,-0.32807
262,20201010684-00,마을활력소 조성 공사(통신) (긴급공고),서울특별시,서울,92400000,92766425,+3% ~ -3%,6725521,87.745,1064,기/A값,0.39656
263,20201009587-00,[긴급]서울신양초 병설유치원 설치 통신공사 (긴급공고),서울특별시교육청,서울,84738000,85301550,+3% ~ -3%,0,87.745,1196,수의,0.66504
264,20201006994-00,[긴급-장기계속]서울서강초등학교 일반교실 및 급식실 증축 통신공사 (긴급공고),서울특별시교육청,서울,116769000,117844475,+3% ~ -3%,7187662,87.745,1094,기/A값,0.92102
265,20200926564-00,CCTV 통합관제센터 영상표출시스템[DID] 구매 설치,서울지방조달청/서울특별시,서울,285600000,285779275,+3% ~ -3%,0,80.495,72,물품/기,0.06277
266,20201004294-00,충암중학교 방송시설개선 및 선로교체 공사,서울특별시서부교육청,서울,213868000,212979975,+2% ~ -2%,12280775,87.745,1051,A값/순,-0.41523
267,E012008530,배전자동화 광통신망 멀티링 연계 시범구축공사,한국전력공사,서울,51540500,51343524,+2% ~ -2%,0,87.745,785,기/수의,-0.38218
268,20201007807-00,2호선 강변역 승강편의시설(3-3공구) PSD공사,서울교통공사,서울,28213420,28083325,+3% ~ -3%,0,87.745,898,기/수의,-0.46112
269,20201006204-00,남부학습센터 구관 개보수공사 관급자재(빌딩자동제어장치)제작 설치,한국방송통신대학교,서울,29589000,29609925,+2% ~ -2%,0,88,12,물품/기,0.07071
270,2020-01-000274-00,경의중앙선 공덕역 스타트업라운지 구축공사(긴급),국가철도공단,서울,199000000,198454336,+2.5% ~ -2.5%,6496237,86.995,72,기/A값/순/협정,-0.27421
271,2020-20094,00부대 CCTV 등 3건 통신공사,국군화생방방호사령부,서울,54331372,54678393,+2% ~ -2%,0,87.745,893,기/수의,0.63871
272,20201007072-00,소방관서 행정교환기 증설 및 IP전화기 구매,서울특별시/서울특별시,서울,60540000,59406725,+3% ~ -3%,0,84.245,34,물품/기,-1.87195
273,20201003241-00,서대문종합재가센터 통신공사,재단법인,서울,18700000,18652700,+3% ~ -3%,0,87.745,832,수의,-0.25295
274,20201002699-00,서울공예박물관 전시실 통신공사,서울특별시,서울,78024490,76671025,+3% ~ -3%,0,87.745,1189,수의,-1.73467
275,20201002003-00,서울 먹거리 창업센터 통신공사,서울특별시,서울,16152000,16131125,+3% ~ -3%,0,87.745,850,수의,-0.12925
276,20201003670-00,가락중학교 학교도서관문화시설 설치 통신공사 수의견적 제출 안내 공고,서울특별시교육청,서울,7920000,7910775,+3% ~ -3%,0,87.745,481,기/수의,-0.11648
277,20201000084-00,한국공항공사 본사 상시감사장 개선 정보통신공사,한국공항공사,서울,21220530,21372075,+2% ~ -2%,18752928,87.745,837,기/A값,0.71414
278,20200930501-00,운현궁 아재당 재건(통신)공사 (긴급),전통건축수리기술진흥재단,서울/경기,87008000,86811850,+2% ~ -2%,4973825,87.745,2420,기/A값/순,-0.22544
279,20200929420-00,경인선 인천역 외 9개소 열차행선안내장치 개량공사,한국철도공사,서울/인천/경기,575844000,573818500,+2% ~ -2%,37032613,86.745,2532,기/A값/순,-0.35175
280,20200927726-00,서초문화예술정보학교 숙직실 이전 및 전기실 수선 통신공사 수의견적 제출 공고,서울특별시강남서초교육지원청,서울,14102000,14152675,+3% ~ -3%,0,87.745,763,기/수의,0.35934
281,20200926205-00,악취모니터링 시스템용 전광판 설치공사,서울특별시,서울/인천/경기,77408000,77414675,+3% ~ -3%,0,87.745,137,기/수의,0.00862
282,40250,20-B-무인감시장비(CCTV) 유지보수 용역,제9196부대,서울/인천/경기,85895230,86041301,+2% ~ -2%,0,87.745,30,기,0.17005
283,20200924394-00,정보통신망 노후 백본스위치(행정망) 교체장비 구매,서울특별시,서울,201938000,201431200,+3% ~ -3%,0,84.245,95,물품/기,-0.25097
284,20200926956-00,대한적십자사 서울병원 수술실 리모델링 공사(통신),대한적십자사,서울,156497000,157554575,+2% ~ -2%,6011482,87.745,534,기/A값/순,0.67577
285,20200924384-00,중랑종합재가센터 통신공사,재단법인,서울,6160000,6155625,+3% ~ -3%,5401254,87.745,381,기/A값,-0.07103
286,20200925837-00,복개공원 복합 악취측정기 정보통신공사,(주)탄천환경,서울,19400000,19452525,+3% ~ -3%,0,87.745,778,기/수의,0.27074
287,20200925715-00,제기동역 등 3역 변전실 개량에 따른 정보통신공사,서울교통공사,서울,42873030,42058800,+3% ~ -3%,0,87.745,1058,기/수의,-1.89917
288,20200918186-00,미아역 역사환경개선(냉방) 정보통신공사,서울교통공사,전국/서울,1794223550,1802481525,+3% ~ -3%,124612069,86.745,1009,기/A값/의무,0.46025
289,20200924539-00,서울용강초등학교 특별교실 증축 통신공사,서울특별시교육청,서울,53615000,53421925,+3% ~ -3%,0,87.745,1117,수의,-0.36012
290,20200924686-00,한양대역 등 2역 화장실 보수 정보통신공사,서울교통공사,서울,21905510,21611100,+3% ~ -3%,0,87.745,881,기/수의,-1.34400
291,20200922670-00,사당로 확장 남성역 출입구이설 정보통신공사 시행,서울특별시,서울,224430000,224631500,+3% ~ -3%,11382486,87.745,1041,기/A값,0.08978
292,20200921685-00,7호선 천왕차량기지 승무원침실 개선 통신공사,서울교통공사,서울,19332100,19251975,+3% ~ -3%,850104,87.745,775,기/A값,-0.41447
293,E012008092,전력계통보호용 광전송장치 교체공사(전자제어부),한국전력공사,서울,74745000,74219237,+2% ~ -2%,0,87.745,849,기/수의,-0.70341
294,20200918698-00,5호선 군자역 승강편의시설 설치 통신공사(41공구),서울교통공사,서울,16664600,16836175,+3% ~ -3%,777459,87.745,706,기/A값,1.02957
295,20200920499-00,금융기관 서울사무소 및 금융 네트워킹 공간 조성 통신공사 (긴급공고),서울특별시,서울,386069000,391625550,+3% ~ -3%,25092436,86.745,1048,기/A값,1.43926
296,20200908213-00,쌍문역 역사환경개선(냉방) 정보통신공사,서울교통공사,전국/서울,1926981630,1932386850,+3% ~ -3%,131271861,86.745,1031,기/A값/의무,0.28050
297,20200917323-00,[긴급]서울용곡초 병설유치원 설치 통신공사 (긴급공고),서울특별시교육청,서울,70538000,70321325,+3% ~ -3%,0,87.745,1164,수의,-0.30718
298,20200917990-00,안양천 횡단보도교 설치 정보통신공사,서울특별시,서울,26000000,26050500,+3% ~ -3%,0,87.745,966,기/수의,0.19423
299,20200915296-00,지하철 2호선 한양대~뚝섬 방음벽 교체 정보통신공사,서울교통공사,서울,289725420,288830225,+3% ~ -3%,20577873,87.745,1082,기/A값,-0.30899
300,20200913776-00,김포공항 계류장관제소 항행시설 구축공사,한국공항공사,서울,215994000,217286775,+2% ~ -2%,8811956,87.745,969,기/A값/순,0.59852
301,20200911759-00,전기실 노후설비 개량 통신공사,서울교통공사,서울,35484540,35491150,+3% ~ -3%,2417393,87.745,949,기/A값,0.01862
302,20200911248-00,국회 스마트워크센터 통신 공사,서울지방조달청/한국정보화진흥원,서울,77570000,77769225,+2% ~ -2%,0,87.745,1115,기/수의/협정,0.25683
303,20200908923-00,서울시립광진청소년센터 자동제어 PLC 시스템 개선 용역(재공고) (재공고),서울시립광진청소년센터,서울,20000000,20018450,+3% ~ -3%,0,90,15,수의,0.09225
304,20200908939-00,2020년 7호선 도봉산역 전산네트워크 신설공사,서울교통공사,서울,20851120,20619050,+3% ~ -3%,274031,87.745,788,기/A값,-1.11299
305,20200908018-00,스포츠산업 종합지원센터 모듈러제작 설치공사(정보통신 공사),서울올림픽기념국민체육진흥공단,서울,177604000,179813025,+2% ~ -2%,13024729,87.745,997,기/A값/순/협정,1.24379
306,20200908567-01,일원동 노유자시설 신축 공사(통신) (정정공고),사회복지법인어린이재단,서울,34100000,33946425,+3% ~ -3%,6318401,87.745,735,기/정/A값,-0.45037
307,20200903798-00,성동청소년센터 보일러 자동제어시스템 설치 공고,시립성동청소년센터,서울,19800000,19809450,+3% ~ -3%,0,90,17,물품/기,0.04772
308,20200908215-00,2020년 방범용 CCTV 자가통신망 공사,서울특별시,서울,113020000,112932175,+3% ~ -3%,6779955,87.745,1091,기/A값,-0.07771
309,20200909306-00,20년 다목적CCTV 설치를 위한 정보통신공사(2차) (긴급공고),서울특별시,서울,102905000,102132250,+3% ~ -3%,0,87.745,1179,기/수의,-0.75094
310,E012007792,345kV 신광명-영등포T/L 과학화장비 설치공사(영등포전력지사),한국전력공사,서울/경기,548599700,546860811,+2% ~ -2%,31720757,86.745,1362,기/A값/순/협정,-0.31697
311,20200909668-00,강서구 화곡동(곰달래) 거점형 공공직장어린이집 개보수공사(통신) (긴급공고),근로복지공단본부,서울,58370760,58564600,+2% ~ -2%,3094195,87.745,1058,기/A값/순,0.33208
312,20200909420-00,(긴급)개포4복합문화센터 신축공사(통신) (긴급공고),서울특별시,서울,492250000,489878625,+3% ~ -3%,30635629,86.745,1043,기/A값,-0.48175
313,20200906283-00,사랑관 56병동 리모델링공사(네트워크 및 CCTV),서울시,서울,59158000,58194225,+3% ~ -3%,0,87.745,1132,기/수의,-1.62916
314,20200907385-00,2020년 하반기 CCTV 신규설치 공사 (긴급공고),서울특별시,서울,334113000,332574475,+3% ~ -3%,15254535,86.745,592,기/A값,-0.46049
315,20200905667-00,(긴급)(가칭)우이유치원 신설 통신공사 (긴급공고),서울특별시교육청,서울,242685000,244788550,+3% ~ -3%,16183937,87.745,1076,기/A값,0.86678
316,20200907517-00,소나무협동마을 주민공동이용시설 신축공사(통신),서울특별시,서울,73040000,72599800,+3% ~ -3%,0,87.745,1136,기/수의,-0.60269
317,20200905494-00,서울캠퍼스 경영대학 온라인 수업용 빔포밍 마이크 시스템 외 구매설치,한국과학기술원,서울,89000000,88546350,+2% ~ -2%,0,88,19,물품/기,-0.50972
318,E012007723,345kV 신성남-신양재T/L 과학화장비 보강공사,한국전력공사,서울/경기,546898000,550865695,+2% ~ -2%,34637536,86.745,1525,기/A값/순/협정,0.72549
