id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%)
170,20171121800-00,오디세이학교 시설 통신공사 수의계약 견적제출 안내공고,서울특별시교육청,서울,45000000,44181475,+3% ~ -3%,0,87.745,926,기,-1.81895
171,41075,VoIP 교환기 통화품질측정시스템 도입,제7821부대,서울/경기,44000000,43032372,0.0% ~ -3.0%,0,87.995,12,물품,-2.19916
172,41074,VoIP 교환기 MGW연동카드 도입,제7821부대,서울/경기,30800000,30272638,0.0% ~ -3.0%,0,87.995,13,물품/정,-1.71222
173,20171123049-00,지하도상가 무선통신설비 구매설치,서울시설공단,서울,28854000,29087550,+3% ~ -3%,0,88,40,물품/기,0.80941
174,20171118529-00,독산2동 복합청사 정보통신공사 관급자재 구매,서울특별시,서울,130662400,132176500,+3% ~ -3%,0,87.995,46,물품/기,1.15878
175,20171121106-00,신내초 다목적강당 및 급식실 통신공사,서울특별시교육청,서울,48246000,48302750,+3% ~ -3%,0,87.745,999,,0.11762
176,20171120636-00,관급자재 구매(동원중 다목적체육관 방송장치),서울특별시교육청,서울,52539300,52554050,+3% ~ -3%,0,88,49,물품,0.02807
177,20171116541-00,서울여자고등학교 방송 시설 개선 통신 공사,서울특별시교육청,서울,221430000,221807025,+3% ~ -3%,0,87.745,995,기,0.17026
178,20171115263-00,학동초 다목적강당 증축 통신공사 (긴급공고),서울특별시강남서초교육지원청,서울,66022000,65920200,+3% ~ -3%,0,87.745,1072,,-0.15420
179,20171115227-00,양재유치원 신축 통신공사 (긴급공고),서울특별시강남서초교육지원청,서울,138600000,138380050,+3% ~ -3%,0,87.745,1015,,-0.15870
180,20171102696-00,한국과학기술연구원 본관 리모델링공사(통신),서울지방조달청/한국과학기술연구원,전국/서울,1577268000,1568668000,+2% ~ -2%,0,86.745,855,기/의무,-0.54525
181,2017-17079,00부대 통신공사(17-2035),국군재정관리단,서울,405708180,402960480,0.0% ~ -3.0%,0,86.745,709,,-0.67727
182,20171116590-00,빔프로젝터 및 영상장비 구매,서울특별시,서울,79600000,80357025,+3% ~ -3%,0,87.995,34,물품,0.95103
183,20171116507-00,은평인터넷방송국(EBN) 스토리지 장비 교체,서울특별시,서울,150700000,150151475,+3% ~ -3%,0,84.245,17,물품/기,-0.36399
184,20171115454-00,CCTV 모니터링 VPN 구매설치,서울교통공사,서울,4801500,4795175,+3% ~ -3%,0,84.245,13,물품/기,-0.13173
185,20171118142-00,2018년 행정전화용 인터넷 전화시스템 유지보수 용역,경기도,서울/경기,45000000,45265850,+3% ~ -3%,0,88,23,,0.59077
186,20171116485-00,스마트 경고판 구매 설치,서울특별시,서울/경기,49320000,49783400,+3% ~ -3%,0,88,137,물품/기,0.93957
187,20171112263-00,서울당곡초 방송설비 개선공사,서울특별시동작교육청,서울,113688000,112366725,+3% ~ -3%,0,87.745,991,기,-1.16220
188,20171111711-00,국립민속박물관 정보보안 강화를 위한 네트워크 공사,문화체육관광부,서울,15000000,14974225,+2% ~ -2%,0,87.745,710,,-0.17184
189,20171117345-00,재난상황실 면진테이블 구매설치,서울특별시,서울,29953000,30120725,+3% ~ -3%,0,88,31,물품/기,0.55996
190,20171115402-00,서대문경찰서 홍은2파출소 신축공사(통신),경찰청,서울,17023500,17103100,+2% ~ -2%,0,87.745,766,기,0.46758
191,20171113414-00,비상방수문 CCTV 카메라 개량 통신공사,서울교통공사,서울,282667700,283094575,+3% ~ -3%,0,87.745,976,기,0.15101
192,20171113321-00,서울교육문화센터 주차장 주차시스템 변경,서울교통공사,서울,48438599,48420400,+3% ~ -3%,0,87.745,846,기,-0.03758
193,20171113280-00,서울녹원초등학교 교사 신축 공사 관급자재(방송장치) 구매,서울특별시교육청,서울,226619000,223433350,+3% ~ -3%,0,87.995,49,물품,-1.40573
194,20171112759-00,철도교통관제센터 통합감시설비 개량공사,한국철도공사,서울,384296000,375458200,+0% ~ -4%,0,86.745,887,기,-2.29974
195,E011711923,154kV 왕십리S/S 보안감시시스템 교체공사,한국전력공사,서울,38867324,38715898,+2% ~ -2%,0,87.745,695,,-0.38960
196,20171114436-00,2017년 자가정보통신망 2차 증설공사,서울특별시,서울,78896000,79181075,+3% ~ -3%,0,87.745,596,,0.36133
197,20171111725-00,5~8호선 무인충전기 철거 및 안전휀스 설치 공사,서울교통공사,서울/경기,57395870,57169325,+3% ~ -3%,0,87.745,62,기/협정,-0.39471
198,20171109604-00,경의선 서울역구내 선형개량에 따른 정보통신설비 신설 타공사,한국철도공사,서울,145760000,143399100,+0% ~ -4%,0,87.745,927,기,-1.61972
199,38078,통합감시장비 보강,제7016부대,서울,89903000,89299239,+3% ~ -3%,0,87.995,51,물품/정,-0.67157
200,E011711858,순화-서소문등 15구간 소형광단국장치 교체공사,한국전력공사,서울,87874600,87712432,+2% ~ -2%,0,87.745,757,,-0.18455
201,20171107208-00,탄천물재생센터 3차(총인)처리시설 통신공사,서울특별시/서울특별시,서울,109659000,108573400,+3% ~ -3%,0,87.745,968,기,-0.98998
202,20171110394-00,재활용선별장 시설개선 사업 관련 통신 공사 (긴급공고),서울특별시,서울,56683000,56798700,+3% ~ -3%,0,87.745,1028,기,0.20411
203,20171112832-00,한국복지대학교 지진가속도 계측 구매 설치 공사(긴급) (긴급공고),한국복지대학교,서울/경기,120540000,120616600,+2% ~ -2%,0,87.745,65,기,0.06354
204,20171104635-00,2017년 방범 CCTV 설치공사(2차),서울특별시,서울,126137000,126071800,+3% ~ -3%,0,87.745,177,기,-0.05169
205,20171029255-01,국립고궁박물관 노후 CCTV성능개선공사 (정정공고),문화재청,서울,31730000,31757975,+2% ~ -2%,0,87.745,839,기/정,0.08816
206,20171107795-00,경원선 신이문외 1역 화장실 콜폰설비 신설공사,한국철도공사,서울/경기,25528000,24985700,0% ~ -4%,0,87.745,1765,기,-2.12434
207,20171104713-00,종로장애인통합회관 건립공사(통신),서울특별시,서울,153679000,154014850,+3% ~ -3%,0,87.745,1008,기,0.21853
208,20171016586-00,헌법재판소 청사증축 통신공사,서울지방조달청/헌법재판소,서울,399231000,400505600,+2% ~ -2%,0,86.745,891,기/협정,0.31926
209,20171104921-00,서울묘곡초 교실 증축 통신공사(장기계속) (긴급공고),서울특별시교육청,서울,89166000,90151125,+3% ~ -3%,0,87.745,962,,1.10482
210,20171104799-00,중암중 체육관 및 급식 시설 증축 공사 관급자재(방송장비) 구매,서울특별시교육청,서울,77364000,77094050,+3% ~ -3%,0,87.995,50,물품/기,-0.34894
211,20171104770-00,열차 주박지 CCTV카메라 설치 정보통신공사,서울교통공사,서울,293912910,291932725,+3% ~ -3%,0,87.745,978,기,-0.67374
212,20171106485-00,신구로초 체육관 및 급식시설 증축 통신공사,서울특별시교육청,서울,77720000,77542250,+3% ~ -3%,0,87.745,1037,기,-0.22871
213,20171101319-00,노원수학문화관 신축 통신공사(장계속공사),서울특별시,서울,122980000,123897775,+3% ~ -3%,0,87.745,1022,기,0.74627
214,20171101587-00,서울차량사업소 등 3개소 영상감시설비 신설공사,한국철도공사,서울/경기,677033000,658890275,0% ~ -4%,0,86.745,1832,기,-2.67975
215,20171103342-00,충무지하보도 청년창업센터 설치 통신공사,서울특별시,서울,60588000,60842375,+3% ~ -3%,0,87.745,1064,,0.41984
216,20171028686-00,시립 노원청소년 직업체험센터 신축 통신공사,서울특별시/서울특별시,서울,207324000,208278250,+3% ~ -3%,0,87.745,1003,기,0.46026
217,20171025424-00,중랑물재생센터 총인처리시설 통신공사,서울특별시/서울특별시,서울,216103000,214865850,+3% ~ -3%,0,87.745,980,기,-0.57249
218,20171101486-00,답십리동아 주차관제설비 설치공사,서울주택도시공사,서울,39600000,39421650,+3% ~ -3%,0,87.745,902,기,-0.45038
219,20171028066-00,서울홍은초 체육관 및 급식 시설 증축 통신 공사,서울특별시교육청,서울,144834000,144419100,+3% ~ -3%,0,87.745,1011,기,-0.28647
220,20171027874-00,공동구 출입 감시시설 보완공사,서울시설공단,서울,32725000,32912675,+3% ~ -3%,0,87.745,913,기,0.57349
221,20171025753-00,2017년 하반기 CCTV 자가정보통신망 수용공사,서울특별시,서울,335875100,338005425,+3% ~ -3%,0,86.745,953,,0.63426
222,20171027916-00,코레일유통 록관 구축 통신공사,코레일유통,서울,15400000,15482725,+2% ~ -2%,0,87.745,733,기,0.53717
223,20171027285-00,구립 자양1동 봄뜰어린이집 신축 통신공사,서울특별시,서울,34818000,34991875,+3% ~ -3%,0,87.745,938,,0.49938
224,20171026494-00,평택시 장학관 리모델링 정보통신공사,경기도,서울,75616000,75870900,+3% ~ -3%,0,87.745,1008,기,0.33709
225,20171024487-00,옥수 전기관리소 사무실 이전에 따른 정보통신공사,서울교통공사,서울,7907530,7810775,+3% ~ -3%,0,87.745,443,기/정/연기,-1.22359
226,20171021341-00,신풍승무사업소 환경개선 전산네트워크(LAN) 공사,서울교통공사,서울,5847160,5805050,+3% ~ -3%,0,87.745,350,기,-0.72018
227,20171022759-00,마포아트센터 네트워크 개선공사(견적서 제출안내 공고),재단법인,서울,39710000,39817150,+3% ~ -3%,0,87.745,398,,0.26983
228,20171022914-00,2017년 서초구 방범 및 독립형CCTV 교체 설치(긴급) (재입찰),서울특별시,서울,373516000,371591500,+3% ~ -3%,0,87.995,36,물품/기/정,-0.51524
229,20171020909-00,획전시실 전시환경 개선공사(통신공사)-서울역사박물관 (긴급공고),서울특별시,서울,122000000,123079450,+3% ~ -3%,0,87.745,1005,기,0.88479
230,20171020225-00,동 소규모사업 관련 쓰레 무단투 계도단속 시스템(스마트경고판) 구매 설치공사,서울특별시,서울,64205000,64082700,+3% ~ -3%,0,87.745,121,기,-0.19049
231,20171022733-00,서울시립 수서청소년수련관 노후CCTV 및 PIT실 배수펌프 교체공사,서울특별시립수서청소년수련관,서울,14200000,14090625,+3% ~ -3%,0,87.745,648,,-0.77025
232,20171019564-00,노들섬 특화공간조성 통신공사,서울특별시/서울특별시,전국/서울,1016279000,1006606600,+3% ~ -3%,0,86.745,1018,기/의무,-0.95175
233,20171019325-00,어린이병원 본관동 공간재구성 통신공사,서울특별시/서울특별시,서울,104159000,104318150,+3% ~ -3%,0,87.745,1005,기,0.15279
234,20171023230-00,경의중앙선 한남역 연결통로 개량에 따른 지장통신설비 이설 타공사,한국철도공사,서울,38852000,38125600,+0% ~ -4%,0,87.745,929,기,-1.86966
235,20171022597-00,2017년 수서역 신규상가 개발에 따른 정보통신공사,서울교통공사,서울,20155630,20034400,+3% ~ -3%,0,87.745,832,기,-0.60147
236,20171020020-00,당인빗물펌프장 증설 통신공사-장계속(긴급) (긴급공고),서울특별시,서울,37939000,38223025,+3% ~ -3%,0,87.745,853,기,0.74863
237,20171019138-00,자가통신망 지중화 이설 공사,서울특별시,서울,65455000,64989350,+3% ~ -3%,0,87.745,925,기,-0.71141
238,20171016133-00,노후 화재감시카메라 교체,서울특별시,서울,57986000,57864575,+3% ~ -3%,0,87.995,83,물품,-0.20941
239,E011711207,2017년 하반기 계통보호전송장치 교체공사(전자제어부),한국전력공사,서울,46165900,45569554,+2% ~ -2%,0,87.745,652,,-1.29175
240,20171017363-00,신풍승무사업소 환경개선 통신공사,서울교통공사,서울,10301400,10287800,+3% ~ -3%,0,87.745,513,기,-0.13203
241,E011711087,영등포전력지사 무인변전소 보안시스템 교체공사(철거포함),한국전력공사,서울,109649100,109441374,+2% ~ -2%,0,87.745,720,,-0.18945
242,20171016962-00,"2,3,4호선 열차운행 모니터링시스템 전용망 구축 공사",서울교통공사,서울,7027650,6992775,+3% ~ -3%,0,87.745,120,기/정/연기,-0.49626
243,20171013582-00,청구역 등 2역 건축시설물 개량 통신공사,서울교통공사,서울/경기,23551600,23610225,+3% ~ -3%,0,87.745,1751,기/정/연기,0.24892
244,20171013481-00,왕십리역 등 2역 승강장안전문 사무실 전산네트워크(LAN) 공사,서울교통공사,서울,6295300,6379475,+3% ~ -3%,0,87.745,372,기/정/연기,1.33710
245,20171013023-00,한강 뚝섬안내센터 그린리모델링 통신공사,서울특별시,서울,90097000,89759650,+3% ~ -3%,0,87.745,994,정/연기,-0.37443
246,20171009687-00,"동물,조류 격리치료사 및 황새마을 시설개선 공사(통신)",서울특별시,서울/경기,46413000,46125875,+3% ~ -3%,0,87.745,2129,기/정/연기,-0.61864
247,20171015419-00,서울대학교 사범대학 부설고등학교 네트워크 장비 구매설치,서울대학교,서울,193824000,193870575,+2% ~ -2%,0,84.245,73,물품/기,0.02402
248,20171014937-00,재난상황실 면진테이블 구매·설치,서울특별시,서울,37882000,37902050,+3% ~ -3%,0,88,21,물품,0.05292
249,20171011834-00,시흥5동 금천마을활력소 건립 통신공사,서울특별시,서울,82830000,82422950,+3% ~ -3%,0,87.745,1047,,-0.49143
250,20171011658-00,2017년도 역구내 통신케이블 수선 및 타 정보통신공사,서울교통공사,서울,173131420,173421450,+3% ~ -3%,0,87.745,995,기,0.16752
251,20171006049-00,신월동어르신복지관 건립 정보통신공사,서울특별시,서울,279840000,279493750,+3% ~ -3%,0,87.745,1005,,-0.12374
252,20170930799-00,가칭)서울천이초등학교 교사신축 통신공사,서울지방조달청/서울특별시교육청,전국/서울,702382000,702545350,+3% ~ -3%,0,86.745,1041,기/의무,0.02325
253,20171013352-00,행당빗물펌프장 리모델링공사(통신),서울특별시,서울,45180000,45306225,+3% ~ -3%,0,87.745,989,기,0.27938
254,20171006971-00,남부도로사업소 청사 신축 통신공사,서울특별시/서울특별시,전국/서울,568728000,567988700,+3% ~ -3%,0,86.745,1038,기/의무,-0.13000
255,20171007961-01,상수빗물펌프장 증설 통신공사 - 장기계속 (긴급공고) (정정공고),서울특별시,서울,27940000,28042675,+3% ~ -3%,0,87.745,805,기/정,0.36748
256,2017-15067,00부대 본청 개선공사(통신),제8090부대,서울,26345000,25870674,0.0% ~ -3.0%,0,87.745,552,,-1.80045
257,2017-01-000146-00,분당선 선릉외 6개역사 승강설비 및 홈대합실 통신공사,국가철도공단,서울/경기,390403000,392915223,+2.5% ~ -2.5%,0,86.335,1241,협정,0.64349
258,20171010765-00,슬러지건조시설 및 마루공원 CCTV 설치,(주)탄천환경,서울,59807000,59476150,+3% ~ -3%,0,87.745,978,기,-0.55320
259,E011710971,아현S/S 보안감시시스템 교체공사,한국전력공사,서울,45909600,45679788,+2% ~ -2%,0,87.745,707,,-0.50058
260,E011710869,강북성북지사 스마트오피스 ICT설비 시범구축 공사,한국전력공사,서울,133571466,133130151,+2% ~ -2%,0,87.745,730,,-0.33040
261,20171007988-00,2017년 하반 방범용CCTV 시스템 설치 공사,서울특별시,서울,46280000,46203100,+3% ~ -3%,0,87.745,976,기,-0.16617
262,20171005569-00,본선 선로(터널) 방송 스피커 설치 정보통신공사,서울교통공사,서울,479566060,481961550,+3% ~ -3%,0,86.745,951,기,0.49951
263,20171009700-00,서울역구내 안전사각지대 영상감시설비 신설공사,한국철도공사,서울,48298000,47415625,0% ~ -4%,0,87.745,963,기,-1.82694
264,20171005403-00,2017년 차량지 CCTV 카메라 설치공사,서울교통공사,서울/경기,47636700,47236000,+3% ~ -3%,0,87.745,1957,기,-0.84116
265,20170928653-00,국회도서관 전관방송설비 교체공사,서울지방조달청/국회,서울,262269000,262575225,+2% ~ -2%,0,87.745,893,기/협정,0.11675
266,20171005844-00,서울위례별초 교실증축 통신공사(장기계속) (긴급공고),서울특별시교육청,서울,129125000,130305900,+3% ~ -3%,0,87.745,986,,0.91454
267,20170907684-00,장례식장 리모델링공사(통신) 전자공개수의계약,서울특별시,서울,28721000,28729225,+3% ~ -3%,0,87.745,883,기,0.02863
268,20171003455-00,승강장 안전문(PSD)관리소 사무실 조성 통신공사,서울교통공사,서울,43501590,43623450,+3% ~ -3%,0,87.745,917,기,0.28012
269,20171003366-00,김포공항역 외 2역 역무분야 근무환경개선 통신공사,서울교통공사,서울,25970780,26069200,+3% ~ -3%,0,87.745,848,기,0.37896
270,20171003084-00,경부선 서울역 고승강장 영상감시설비 타공사,한국철도공사,서울,95263000,93204150,+0% ~ -4%,0,87.745,909,기,-2.16123
271,20171003013-00,보훈회관 신축공사(통신),서울특별시,서울,152851000,152604200,+3% ~ -3%,0,87.745,1001,,-0.16147
272,20171002413-00,해누리푸드마켓 2호점 건립 정보통신공사,서울특별시,서울,34100000,33542600,+3% ~ -3%,0,87.745,981,,-1.63461
273,20171003466-00,군자차량기지 시설방소 CCTV카메라 증설 정보통신공사,서울교통공사,서울,47882110,48015625,+3% ~ -3%,0,87.745,995,,0.27884
274,20171002153-00,까치산역등 7역 4지 근무환경개선 통신공사,서울교통공사,서울/경기,37985200,38170225,+3% ~ -3%,0,87.745,1883,기,0.48709
275,2017-14529,통신시설 및 광장비 이전공사,육군사관학교,서울,37517679,37917829,+3% ~ -3%,0,87.745,645,,1.06656
276,20171000658-00,동원중 다목적체육관 통신공사,서울특별시교육청,서울,54540000,53969725,+3% ~ -3%,0,87.745,979,,-1.04561
277,20170931044-00,2017년 수서역 AFC증설에 따른 정보통신공사,서울교통공사,서울,4419320,4420825,+3% ~ -3%,0,87.745,317,기,0.03405
278,20171000092-00,2017년 한강 함상공원조성 통신공사,서울특별시,서울,140360000,140583225,+3% ~ -3%,0,87.745,993,기,0.15903
279,20170927099-00,2017년 하반 다목적 CCTV 설치공사,서울특별시,서울,156931000,158168450,+3% ~ -3%,0,87.745,604,기,0.78853
280,20170924481-00,경원선 청량리역 등 7개역 승강장안전문 장애물검지센서 개량기타공사,한국철도공사,전국/서울/경기,1119900000,1091941750,0% ~ -4%,0,86.745,1688,기/의무,-2.49650
281,20170931221-00,정신건강복지센터 내부개선 통신설비공사,서울특별시,서울,11660000,11649200,+3% ~ -3%,0,87.745,639,기,-0.09263
282,20170929554-00,특별동차운영단 영상감시설비 개량공사,한국철도공사,서울,82712000,80800375,+0% ~ -4%,0,87.745,1014,기,-2.31119
283,20170924376-01,경부선 금정역 등 9개역 승강장안전문 센서 개량기타공사 (정정공고),한국철도공사,전국/서울/경기,1881600000,1828157925,0% ~ -4%,0,86.745,1584,기/정/의무,-2.84025
284,20170914290-00,광역수사대 청사 신축 통신공사,서울지방조달청/경찰청,전국/서울,1163770000,1167401000,+2% ~ -2%,0,86.745,910,기/의무,0.31200
285,20170927875-00,충신 앵커시설 (문화예술) 리모델링 정보통신공사 (긴급공고),서울주택도시공사,서울,70565000,69764125,+3% ~ -3%,0,87.745,993,기,-1.13495
286,20170928283-00,동작역 통합술센터 조성 정보통신공사,서울교통공사,서울,60345250,60739200,+3% ~ -3%,0,87.745,1056,기,0.65282
287,20170924773-00,노을천문대 조성을 위한 리모델링 통신공사,서울특별시,서울,13878000,13844125,+3% ~ -3%,0,87.745,764,,-0.24410
288,20170928617-00,평창동계올림픽 도핑콘트롤센터 보안공사,한국과학기술연구원,서울,79169000,79456425,+2% ~ -2%,0,87.745,991,,0.36305
289,20170926851-00,양천자원회수시설 녹색환경교육센터 및 관리동 실내개선(정보통신공사),한국시거스주식회사,서울,44039000,43365125,+3% ~ -3%,0,87.745,966,,-1.53018
290,20170925130-00,구청사 지하주차장 대피방송 설치공사,서울특별시,서울,41250000,41237475,+3% ~ -3%,0,87.745,942,기,-0.03037
291,E011710489,17년 변압기공동이용 자고객 원격검침 통신망 시설공사,한국전력공사,서울,109367137,104405362,0% ~ -8%,0,87.745,730,,-4.53681
292,20170925428-00,서울역구내 경의선 전동열차 승강장 역무자동화설비 이설공사,한국철도공사,서울,84423000,82788625,+0% ~ -4%,0,87.745,949,기,-1.93594
293,E011710457,154kV 수서S/S 노후 무인보안시스템 교체공사,한국전력공사,서울,203626392,192676245,0% ~ -8%,0,87.745,735,,-5.37757
294,20170805034-00,종합의료복합단지(2단계) 통신공사,한국자산관리공사,전국/서울,0,6432008000,+2% ~ -2%,0,-,624,기/의무,85.495
295,20170923139-00,키폰 주장치 교체공사 소액수의 전자견적 제출 공고,서울특별시교육청,서울,54924000,54666600,+3% ~ -3%,0,87.745,136,기/여성,-0.46865
296,20170916361-00,김포공항 동력동 울타리 레이저스캐너 설치 및 기타 통신공사,한국공항공사,서울,200227500,200811225,+2% ~ -2%,0,87.745,923,,0.29153
297,20170920145-00,1처리장 농축동 수위계 공사,주식회사,서울,5676000,5552900,+3% ~ -3%,0,87.745,262,기,-2.16879
298,20170920702-00,도봉음식물중간처리장 악취방지시설 개선공사(통신),서울특별시,서울,27970000,27995575,+3% ~ -3%,0,87.745,899,,0.09143
299,20170920014-00,생활관A동 리모델링 통신공사,서울지방조달청/통일부,서울,75391000,74825250,+2% ~ -2%,0,87.745,1054,기/협정,-0.75043
300,20170919120-00,중앙선 상봉역외 1개역 역무지원 및 네트워크 설비 이설타공사,한국철도공사,서울,79563000,77659500,0% ~ -4%,0,87.745,1030,기,-2.39245
301,20170917296-00,봉천역 상가설치에 따른 전자공사,서울교통공사,서울,17274730,17109525,+3% ~ -3%,0,87.745,754,,-0.95634
302,20170915963-00,언북중 다목적강당 증축 통신공사 (긴급공고),서울특별시강남서초교육지원청,서울,81950000,81670825,+3% ~ -3%,0,87.745,1085,,-0.34067
303,20170915962-01,서울대현초 체육관 증축 통신공사 (긴급공고) (공고),서울특별시강남서초교육지원청,서울,61380000,61684375,+3% ~ -3%,0,87.745,1082,정,0.49588
304,2017-13570,00지역 아파트 통신공사,국방부근무지원단,서울,145450000,145255654,+3% ~ -3%,0,87.745,761,,-0.13362
305,20170919038-00,숭인도담공영주차장 입체화 건설공사(통신),서울특별시,서울,36388000,35992325,+3% ~ -3%,0,87.745,927,,-1.08738
306,20170917835-00,위치추적 관제시스템 구축공사,법무부,서울,40271000,40020875,+2% ~ -2%,0,87.745,436,기,-0.62111
307,20170912447-00,천호 외 2역 승강편의설 설치 통신공사(33공구),서울교통공사,서울,169265000,167283800,+3% ~ -3%,0,87.745,972,기,-1.17048
308,20170912428-00,서울바이오허브 조성(2단계) 통신공사,서울특별시/서울특별시,전국/서울,622292000,622721425,+3% ~ -3%,0,86.745,1035,기/의무,0.06900
309,20170912305-00,남부도로사업소 제설 전진지 통신공사,서울특별시/서울특별시,서울,126060000,125977800,+3% ~ -3%,0,87.745,1005,기,-0.06521
310,20170913485-00,도봉구민청 증축 통신공사 (긴급공고),서울특별시,서울,82090000,81256000,+3% ~ -3%,0,87.745,1011,기,-1.01596
311,20170911035-00,경의중앙선 상봉역 등 3역 역무자동화설비 신설 타공사,한국철도공사,서울/경기,119273000,116906950,+0% ~ -4%,0,87.745,1932,기,-1.98373
312,20170910880-00,광나루 외 1역 시설물개량 통신공사,서울교통공사,서울,11889290,11651850,+3% ~ -3%,0,87.745,634,기,-1.99710
313,20170912558-00,서울행림초등학교 급식실 및 병설유치원 증축 통신공사 (긴급공고),서울특별시교육청,서울,75218000,75164825,+3% ~ -3%,0,87.745,1055,기,-0.07070
314,20170911028-00,중앙선 상봉역 등 2역 여객안내설비 신설 타공사,한국철도공사,서울,87624000,85760275,+0% ~ -4%,0,87.745,1030,기,-2.12696
315,20170909549-00,마포역 등 2역 출입구 캐노피 설치 통신공사,서울교통공사,서울,7259480,7328825,+3% ~ -3%,0,87.745,421,기,0.95523
316,20170907852-00,내곡도서관 인테리어공사(통신),서울특별시,서울,93690000,93517425,+3% ~ -3%,0,87.745,1004,기,-0.18420
317,20170906807-00,동화동 공영주차장 확충 통신공사,서울특별시,서울,274725000,272659825,+3% ~ -3%,0,87.745,1008,,-0.75173
318,20170907389-00,제3처리장 종침 계면측정기 자동제어설비 구축공사,서울특별시,서울,74647000,74914625,+3% ~ -3%,0,87.745,911,,0.35852
319,E011710000,강남P/O관내 계통보호전송장치(PITR) 교체공사,한국전력공사,서울,138419316,135143520,0% ~ -8%,0,87.745,716,,-2.36658
320,20170909579-00,교육연구정보원 내부 리모델링 통신공사,서울특별시교육청,서울,38737000,38447175,+3% ~ -3%,0,87.745,954,기,-0.74819
321,E011709949,"154kV 과천,역삼S/S 노후 무인보안시스템 교체공사",한국전력공사,서울/경기,370034771,358057688,0% ~ -8%,0,86.745,1568,,-3.23675
322,20170906188-00,한국인터넷진흥원 서울청사 통신 공사,한국인터넷진흥원,서울,26493000,26437675,+2% ~ -2%,0,87.745,872,기,-0.20883
323,20170907007-01,울타리 비 및 통제식 회전문 설치 통신공사 (공고),행정안전부,서울/경기,42713000,42779125,+2% ~ -2%,0,87.745,593,정,0.15481
324,20170900288-00,경찰특공대 신축 통신공사,서울지방조달청/경찰청,서울,762195000,766497650,+2% ~ -2%,0,86.745,889,기/협정,0.56450
325,20170902487-00,경부선 용산역 등 3개역 승강장안전문 센서 개량공사,한국철도공사,서울,416020000,405930550,0% ~ -4%,0,86.745,875,기,-2.42524
326,20170904141-00,"푸드뱅크, 대한적십자사, 재해구호창고 리모델링 통신공사",서울특별시,서울,13440000,13452100,+3% ~ -3%,0,87.745,735,,0.09002
327,20170905023-00,어린이안전 다능 CCTV 설치공사,서울특별시,서울/인천/경기,43627000,44150225,+3% ~ -3%,0,87.745,1065,기,1.19931
328,20170903803-00,구립 군자동 꿈모음어린이집 신축 통신공사,서울특별시,서울,51546000,52057625,+3% ~ -3%,0,87.745,1044,기,0.99256
329,20170902197-00,건대입구외2역 여직원 침실조성 및 타공사에 따른 정보통신공사,서울교통공사,서울,30575370,30466200,+3% ~ -3%,0,87.745,950,기,-0.35706
330,20170830005-00,암사1정수장 탈수설비 개량 계측제어공사,서울특별시,서울,152317000,149921875,+3% ~ -3%,0,87.745,869,기,-1.57247
331,20170901357-00,수질연속측정장비 TMS 측정 구입 설치공사,인천광역시,서울/인천/경기,62343000,62001700,+3% ~ -3%,0,87.745,183,기,-0.54746
332,20170830365-00,경부고속선 1단계구간 열차무선 중앙제어센터 대체통신망 보수공사,한국철도공사,서울/대전/경기/충남/경북,450000000,441606375,0% ~ -4%,0,86.745,2362,기,-1.86525
333,20170828899-00,기상박물관 건립을 위한 대수선공사(통신분야),서울지방조달청/기상청,서울,69995000,70153575,+2% ~ -2%,0,87.745,974,기/협정,0.22655
334,20170900142-00,목동교서측 외 2개소 영상감시장치(CCTV) 설치공사,서울특별시,서울,42300000,41905600,+3% ~ -3%,0,87.745,972,기,-0.93239
335,E011709699,영서변전소 전력설비 감시용 카메라 시설공사(영등포전력지사),한국전력공사,서울/경기,37564147,36000667,0% ~ -8%,0,87.745,1630,,-4.16217
336,20170828073-00,사물인터넷 실증지역 통신망 구축공사,서울특별시,서울,187715000,186233975,+3% ~ -3%,0,87.745,978,,-0.78898
337,20170830466-00,음악이 흐르는 불광천 조성공사,서울특별시,서울,32089000,31862900,+3% ~ -3%,0,87.745,239,,-0.70461
338,20170826659-00,2017년 전차선 감시카메라 설치 정보통신공사,서울교통공사,서울,229371050,227605525,+3% ~ -3%,0,87.745,984,기,-0.76973
339,20170824995-00,김포공항 화물터미널 승강 설치 정보통신공사,한국공항공사,서울,49909200,49785850,+2% ~ -2%,0,87.745,940,기,-0.24715
340,20170827569-00,식품종합상가 임시판매장 통신시설 보완공사,서울특별시농수산식품공사,서울,67980000,67704575,+3% ~ -3%,0,87.745,1012,기,-0.40516
341,20170827521-00,은평경찰서 불광지구대 대수선 통신공사,경찰청,서울,20286000,20094050,+2% ~ -2%,0,87.745,797,기,-0.94622
342,20170826653-00,숭인공원 관리실 및 주민편의시설 건립 통신공사,서울특별시,서울,30360000,29899775,+3% ~ -3%,0,87.745,874,기,-1.51590
343,20170823872-00,국립민속박물관 자료정리실 증축공사(정보통신설비),서울지방조달청/문화체육관광부,서울,34739000,34457575,+2% ~ -2%,0,87.745,55,기/협정/여성,-0.81012
344,E011709365,154kV광명-구공변전소간 광케이블 이설공사(철거포함),한국전력공사,서울,37815057,35509270,0% ~ -8%,0,87.745,711,,-6.09754
